"爬取数量: 1710, 更新时间: 2025-06-23 21:30:30"
标题,区域,地块,小区,面积,朝向,户型,楼层信息,价格,标签,详情页链接,维护时间
整租·大德路 1室0厅 东南,越秀,解放南,大德路,85.00㎡,东南,1室0厅1卫,低楼层 （3层）,15000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2016087830291283968.html,null
整租·中山三路 2室1厅 南,越秀,农讲所,中山三路,50.00㎡,南,2室1厅1卫,高楼层 （9层）,2800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2016123701828780032.html,null
整租·东风广场 2室1厅 南,越秀,东风东,东风广场,88.00㎡,南,2室1厅1卫,中楼层 （31层）,9000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2016369361748492288.html,null
整租·区庄村 1室1厅 东,越秀,黄花岗,区庄村,35.00㎡,东,1室1厅1卫,高楼层 （9层）,2580,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2016133447684194304.html,null
整租·恒福路35号大院 1室0厅 南,越秀,淘金,恒福路35号大院,25.00㎡,南,1室0厅1卫,高楼层 （7层）,2000,精装,https://gz.lianjia.com/zufang//zufang/GZ2016157819547418624.html,null
整租·农本新村 4室2厅 东/南/北,越秀,环市东,农本新村,100.00㎡,东 南 北,4室2厅2卫,高楼层 （9层）,6000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2016411435713691648.html,null
整租·新达城广场 2室1厅 东,越秀,水荫,新达城广场,78.00㎡,东,2室1厅1卫,中楼层 （30层）,5100,精装,https://gz.lianjia.com/zufang//zufang/GZ2016390739121930240.html,null
整租·六榕路 2室1厅 东南,越秀,西门口,六榕路,57.00㎡,东南,2室1厅1卫,高楼层 （5层）,2800,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2016470866694504448.html,null
整租·农林上路八横路 3室1厅 南,越秀,东山口,农林上路八横路,70.00㎡,南,3室1厅1卫,中楼层 （9层）,5300,精装,https://gz.lianjia.com/zufang//zufang/GZ2016448910343536640.html,null
整租·小北路 2室2厅 东南,越秀,小北,小北路,80.00㎡,东南,2室2厅1卫,低楼层 （6层）,5000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2016452285638377472.html,null
整租·中山三路 2室1厅 东南,越秀,农讲所,中山三路,55.00㎡,东南,2室1厅1卫,中楼层 （5层）,3300,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2016499101981474816.html,1天前维护
整租·文德北路 3室2厅 南/北,越秀,北京路,文德北路,62.00㎡,南 北,3室2厅1卫,低楼层 （9层）,4800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027611236752949248.html,null
整租·中山四路 2室1厅 东南,越秀,农讲所,中山四路,67.00㎡,东南,2室1厅1卫,高楼层 （9层）,3600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2027616784751788032.html,null
整租·嘉诚国际公寓 1室1厅 东,越秀,水荫,嘉诚国际公寓,56.00㎡,东,1室1厅1卫,中楼层 （29层）,4000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027619798996746240.html,null
整租·中山三路 2室1厅 南,越秀,农讲所,中山三路,60.00㎡,南,2室1厅1卫,低楼层 （6层）,3300,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2027626704020701184.html,null
整租·八旗二马路 3室1厅 东,越秀,北京路,八旗二马路,75.00㎡,东,3室1厅1卫,中楼层 （9层）,4200,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2027600961068859392.html,null
整租·东环路1号大院 2室1厅 南/北,越秀,环市东,东环路1号大院,80.00㎡,南 北,2室1厅1卫,低楼层 （7层）,4800,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2027603006358290432.html,4天前维护
整租·米市路 1室0厅 西,越秀,西门口,米市路,65.00㎡,西,1室0厅1卫,低楼层 （4层）,3800,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2027649696054378496.html,null
整租·雍雅园 2室1厅 东南,越秀,农讲所,雍雅园,72.73㎡,东南,2室1厅1卫,低楼层 （32层）,6200,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2027661589280194560.html,3天前维护
整租·恒福路 2室2厅 南/北,越秀,淘金,恒福路,56.00㎡,南 北,2室2厅1卫,低楼层 （9层）,3300,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027659598986477568.html,null
整租·保利麓苑 2室1厅 北,越秀,淘金,保利麓苑,86.00㎡,北,2室1厅1卫,高楼层 （33层）,6500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2027660501248376832.html,null
整租·一德花园 1室1厅 东,越秀,海珠广场,一德花园,66.00㎡,东,1室1厅1卫,低楼层 （25层）,4000,,https://gz.lianjia.com/zufang//zufang/GZ2027663104812253184.html,null
整租·解放中路 1室0厅 南,越秀,公园前,解放中路,30.00㎡,南,1室0厅1卫,高楼层 （2层）,2000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2027678823163625472.html,1天前维护
整租·濠畔商厦 1室0厅 东南,越秀,解放南,濠畔商厦,45.00㎡,东南,1室0厅1卫,高楼层 （19层）,2200,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2027682791184924672.html,null
整租·庙前西街 1室0厅 南,越秀,东山口,庙前西街,40.00㎡,南,1室0厅1卫,低楼层 （9层）,3300,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2006226885503090688.html,3天前维护
整租·海珠中路 1室0厅 东,越秀,解放南,海珠中路,25.00㎡,东,1室0厅1卫,低楼层 （9层）,2200,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2006274633266888704.html,2天前维护
整租·淘金家园二三期 1室0厅 南,越秀,淘金,淘金家园二三期,12.00㎡,南,1室0厅0卫,地下室 （32层）,1500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2006287572745060352.html,null
整租·明月小区 2室1厅 东北,越秀,五羊新城,明月小区,68.00㎡,东北,2室1厅1卫,低楼层 （8层）,4000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2006294080903970816.html,null
整租·解放中路 1室0厅 南,越秀,公园前,解放中路,25.00㎡,南,1室0厅1卫,中楼层 （9层）,1500,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006266259515113472.html,5天前维护
整租·深华大厦 3室2厅 西南,越秀,五羊新城,深华大厦,80.00㎡,西南,3室2厅1卫,中楼层 （26层）,5000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006264729873416192.html,5天前维护
整租·金地大厦 3室2厅 东南,越秀,淘金,金地大厦,98.00㎡,东南,3室2厅2卫,中楼层 （32层）,6800,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006257389791084544.html,3天前维护
整租·东方文德广场 1室0厅 东,越秀,农讲所,东方文德广场,20.00㎡,东,1室0厅0卫,地下室 （35层）,1300,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2006298610072813568.html,2天前维护
整租·明月小区 3室2厅 南/北,越秀,五羊新城,明月小区,85.00㎡,南 北,3室2厅2卫,高楼层 （9层）,6300,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006331388860563456.html,null
整租·水荫翠院 2室1厅 南,越秀,水荫,水荫翠院,65.00㎡,南,2室1厅1卫,中楼层 （9层）,4200,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006365172783906816.html,null
整租·东风广场 1室0厅 南,越秀,东风东,东风广场,13.00㎡,南,1室0厅0卫,地下室,1400,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2006312817170317312.html,1天前维护
整租·璟泰大厦 1室1厅 西,越秀,五羊新城,璟泰大厦,70.81㎡,西,1室1厅1卫,高楼层 （33层）,5800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2006588921449807872.html,null
整租·中山一路 2室1厅 北,越秀,东风东,中山一路,47.00㎡,北,2室1厅1卫,中楼层 （10层）,4000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006593011173031936.html,1天前维护
整租·大德路 2室1厅 南,越秀,解放南,大德路,57.41㎡,南,2室1厅1卫,中楼层 （5层）,3200,精装,https://gz.lianjia.com/zufang//zufang/GZ2006591861396865024.html,null
整租·华侨新村 3室2厅 东南,越秀,淘金,华侨新村,113.00㎡,东南,3室2厅1卫,中楼层 （4层）,5800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2006601163931123712.html,4天前维护
整租·青菜岗 3室1厅 南,越秀,建设路,青菜岗,80.00㎡,南,3室1厅1卫,高楼层 （6层）,4500,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006260258334310400.html,2天前维护
整租·菜园东 2室1厅 南,越秀,东川路,菜园东,54.42㎡,南,2室1厅1卫,低楼层 （6层）,3900,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2006245283855335424.html,2天前维护
整租·广信怡景大厦 2室1厅 北,越秀,五羊新城,广信怡景大厦,89.66㎡,北,2室1厅1卫,高楼层 （26层）,6000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006304313567084544.html,null
整租·大德路 2室2厅 西北,越秀,解放南,大德路,72.23㎡,西北,2室2厅1卫,高楼层 （9层）,3300,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006333912854298624.html,null
整租·锦源国际公寓 1室0厅 南,越秀,北京路,锦源国际公寓,50.00㎡,南,1室0厅1卫,高楼层 （37层）,4200,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2006368857781960704.html,null
整租·东华西路 2室1厅 南,越秀,东川路,东华西路,60.00㎡,南,2室1厅1卫,高楼层 （9层）,3100,精装,https://gz.lianjia.com/zufang//zufang/GZ2006362062330003456.html,null
整租·小北路 1室0厅 西南,越秀,小北,小北路,25.00㎡,西南,1室0厅1卫,高楼层 （9层）,1600,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006667092144685056.html,null
整租·大德路 2室1厅 南/北,越秀,解放南,大德路,65.60㎡,南 北,2室1厅1卫,低楼层 （5层）,5000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006655548790931456.html,null
整租·越秀花苑大厦 2室1厅 北,越秀,小北,越秀花苑大厦,50.00㎡,北,2室1厅1卫,中楼层 （20层）,3500,精装,https://gz.lianjia.com/zufang//zufang/GZ2006640618108878848.html,1天前维护
整租·大新大厦 3室1厅 东南/南,越秀,解放南,大新大厦,130.00㎡,东南 南,3室1厅2卫,高楼层 （23层）,7500,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006685666733195264.html,3天前维护
整租·中山三路 3室2厅 东,越秀,农讲所,中山三路,76.23㎡,东,3室2厅1卫,低楼层 （3层）,3500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2006690003127631872.html,5天前维护
整租·大南路 2室1厅 东南,越秀,北京路,大南路,75.00㎡,东南,2室1厅1卫,中楼层 （9层）,4500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2006720254863998976.html,null
整租·广园东路 2室1厅 南,越秀,沙河,广园东路,70.00㎡,南,2室1厅1卫,中楼层 （5层）,1500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2006940031435931648.html,null
整租·恒福阁 4室2厅 西,越秀,淘金,恒福阁,147.00㎡,西,4室2厅3卫,低楼层 （38层）,6000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1975503266447884288.html,2天前维护
整租·桂花岗 2室1厅 南,越秀,桂花岗,桂花岗,63.00㎡,南,2室1厅1卫,中楼层 （5层）,3300,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1975504352453853184.html,2天前维护
整租·永福路永福西约 2室1厅 东北,越秀,黄花岗,永福路永福西约,60.00㎡,东北,2室1厅1卫,高楼层 （6层）,2300,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1967440535341760512.html,null
整租·盘福路 3室1厅 东,越秀,盘福,盘福路,80.00㎡,东,3室1厅1卫,高楼层 （9层）,3800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1969656225482145792.html,1天前维护
整租·明月阁 3室1厅 东南,越秀,五羊新城,明月阁,100.00㎡,东南,3室1厅1卫,高楼层 （25层）,7900,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1967800068555669504.html,null
整租·德政中路 2室1厅 东南,越秀,越秀南,德政中路,60.00㎡,东南,2室1厅1卫,中楼层 （9层）,2900,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1969708316204466176.html,null
整租·东风广场 3室2厅 西北,越秀,东风东,东风广场,91.00㎡,西北,3室2厅1卫,中楼层 （34层）,6900,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1970071980421939200.html,null
整租·区庄村 4室2厅 南,越秀,黄花岗,区庄村,110.00㎡,南,4室2厅1卫,中楼层 （8层）,6300,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1968160454433832960.html,null
整租·达道路 2室1厅 南/北,越秀,东山口,达道路,38.00㎡,南 北,2室1厅1卫,中楼层 （6层）,3100,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1970346016603373568.html,4天前维护
整租·聚龙明珠花园 3室2厅 复式 南,越秀,二沙岛,聚龙明珠花园,261.00㎡,南,3室2厅1卫,低楼层 （6层）,60000,精装,https://gz.lianjia.com/zufang//zufang/GZ1968632787997032448.html,2天前维护
整租·嘉诚国际公寓 1室1厅 东,越秀,水荫,嘉诚国际公寓,37.00㎡,东,1室1厅1卫,低楼层 （29层）,3282,精装,https://gz.lianjia.com/zufang//zufang/GZ1970780555842682880.html,null
整租·锦绣联合商务大厦 2室2厅 南,越秀,水荫,锦绣联合商务大厦,140.00㎡,南,2室2厅0卫,中楼层 （30层）,10000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1969300898551169024.html,null
整租·均益大厦 2室1厅 东南,越秀,东山口,均益大厦,56.00㎡,东南,2室1厅1卫,中楼层 （12层）,4000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1969629632072253440.html,5天前维护
整租·麓景东路 1室1厅 西北,越秀,麓景,麓景东路,30.00㎡,西北,1室1厅1卫,高楼层 （3层）,1800,月租|近地铁,https://gz.lianjia.com/zufang//zufang/GZ1969703665304338432.html,null
整租·嘉诚国际公寓 1室1厅 西,越秀,水荫,嘉诚国际公寓,55.46㎡,西,1室1厅1卫,高楼层 （29层）,4050,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1970000415978160128.html,null
整租·六榕路 5室1厅 西南,越秀,西门口,六榕路,228.00㎡,西南,5室1厅2卫,中楼层 （10层）,12000,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1970050612519239680.html,null
整租·嘉诚国际公寓 2室2厅 东,越秀,水荫,嘉诚国际公寓,91.55㎡,东,2室2厅1卫,中楼层 （29层）,6000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1970063108210688000.html,3天前维护
整租·八旗二马路 1室1厅 南,越秀,北京路,八旗二马路,45.00㎡,南,1室1厅1卫,中楼层 （4层）,1800,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1970051597467648000.html,2天前维护
整租·东方文德广场 1室0厅 东,越秀,农讲所,东方文德广场,14.00㎡,东,1室0厅0卫,地下室 （35层）,1100,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1971808003522822144.html,null
整租·淘金坑 2室2厅 西南,越秀,淘金,淘金坑,66.08㎡,西南,2室2厅1卫,中楼层 （20层）,4300,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1971864395914936320.html,null
整租·大新路 1室1厅 南,越秀,解放南,大新路,32.00㎡,南,1室1厅1卫,高楼层 （9层）,1500,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1970406354325602304.html,null
整租·江湾水恋 3室1厅 东,越秀,越秀南,江湾水恋,140.00㎡,东,3室1厅1卫,低楼层 （24层）,8400,,https://gz.lianjia.com/zufang//zufang/GZ1970446578778898432.html,1天前维护
整租·农林下横路 2室1厅 东,越秀,东山口,农林下横路,60.00㎡,东,2室1厅1卫,中楼层 （6层）,4500,,https://gz.lianjia.com/zufang//zufang/GZ1971064872430993408.html,null
整租·达道路 2室1厅 南,越秀,东山口,达道路,68.00㎡,南,2室1厅1卫,中楼层 （9层）,4000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1970717857633271808.html,null
整租·泰康路 1室1厅 东,越秀,海珠广场,泰康路,60.00㎡,东,1室1厅1卫,低楼层 （4层）,3500,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1972857325442039808.html,4天前维护
整租·文德先生 1室0厅 东,越秀,越秀南,文德先生,15.00㎡,东,1室0厅0卫,地下室,1600,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1970818937742426112.html,null
整租·广卫路 2室1厅 东南,越秀,公园前,广卫路,45.00㎡,东南,2室1厅1卫,低楼层 （8层）,3070,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1970811123317866496.html,null
整租·五羊商住中心 1室1厅 南,越秀,五羊新城,五羊商住中心,25.00㎡,南,1室1厅1卫,中楼层 （9层）,2100,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1971480234913955840.html,null
整租·小北路 4室1厅 东南,越秀,小北,小北路,200.00㎡,东南,4室1厅1卫,低楼层 （1层）,25000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1973258557973331968.html,4天前维护
整租·麓雅居 1室0厅 北,越秀,淘金,麓雅居,35.00㎡,北,1室0厅1卫,低楼层 （20层）,2500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1973629946446217216.html,null
整租·淘金坑 2室1厅 东南,越秀,淘金,淘金坑,82.00㎡,东南,2室1厅1卫,低楼层 （12层）,5000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1974019902616371200.html,null
整租·东华东路 2室1厅 东,越秀,东川路,东华东路,45.00㎡,东,2室1厅1卫,高楼层 （9层）,3300,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1974341166266580992.html,2天前维护
整租·小北路 1室0厅 西,越秀,小北,小北路,29.92㎡,西,1室0厅1卫,中楼层 （9层）,2500,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2029036153247629312.html,3天前维护
整租·桂花岗 2室1厅 南,越秀,桂花岗,桂花岗,56.00㎡,南,2室1厅1卫,低楼层 （8层）,2600,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2029069264111009792.html,5天前维护
整租·东方广场 1室1厅 南/北,越秀,环市东,东方广场,36.00㎡,南 北,1室1厅1卫,高楼层 （32层）,3200,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2029084211222151168.html,3天前维护
整租·水荫路34号大院 3室1厅 南/北,越秀,水荫,水荫路34号大院,126.00㎡,南 北,3室1厅1卫,中楼层 （9层）,7000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2029079364825513984.html,3天前维护
整租·东风广场 1室0厅 南,越秀,东风东,东风广场,12.50㎡,南,1室0厅0卫,地下室,1800,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2029125165060718592.html,null
整租·大沙头路 1室0厅 南,越秀,东湖,大沙头路,72.30㎡,南,1室0厅0卫,低楼层 （8层）,3500,新上|近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2029122468857249792.html,2天前维护
整租·东川大厦 2室1厅 东,越秀,东川路,东川大厦,53.00㎡,东,2室1厅1卫,高楼层 （15层）,5200,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2018553187732029440.html,1天前维护
整租·北京路 3室1厅 南,越秀,北京路,北京路,42.00㎡,南,3室1厅1卫,中楼层 （4层）,4000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018526334199791616.html,null
整租·水荫直街 3室1厅 南,越秀,水荫,水荫直街,62.00㎡,南,3室1厅1卫,中楼层 （8层）,3520,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2018554638944436224.html,null
整租·海珠中路 4室2厅 复式 东,越秀,解放南,海珠中路,100.00㎡,东,4室2厅2卫,低楼层 （7层）,6300,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018560998977306624.html,null
整租·南油大厦 2室1厅 北,越秀,东风西,南油大厦,50.52㎡,北,2室1厅1卫,高楼层 （16层）,3800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018608271241248768.html,3天前维护
整租·永泰路 3室1厅 南,越秀,淘金,永泰路,80.00㎡,南,3室1厅1卫,高楼层 （8层）,3900,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018622595204644864.html,null
整租·共和南路 2室1厅 南,越秀,杨箕,共和南路,59.50㎡,南,2室1厅1卫,高楼层 （9层）,3600,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018582350266368000.html,null
整租·中航大厦 3室2厅 东/南,越秀,东风东,中航大厦,96.00㎡,东 南,3室2厅1卫,低楼层 （17层）,6500,精装,https://gz.lianjia.com/zufang//zufang/GZ2018628667717976064.html,1天前维护
合租·水荫路 2居室 北卧,越秀,水荫,水荫路,30.00㎡,北,2室1厅1卫,高楼层 （9层）,1800,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018707565315096576.html,1天前维护
整租·黄华路 2室1厅 东南,越秀,建设路,黄华路,58.00㎡,东南,2室1厅1卫,高楼层 （9层）,3500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2018875095426007040.html,5天前维护
整租·环市东路 3室2厅 南/北,越秀,环市东,环市东路,92.06㎡,南 北,3室2厅1卫,中楼层 （8层）,6500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2018891188337115136.html,null
整租·天胜村 2室1厅 南,越秀,淘金,天胜村,65.00㎡,南,2室1厅1卫,中楼层 （6层）,3600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2018917076470595584.html,null
整租·农林华府 3室1厅 东,越秀,环市东,农林华府,105.00㎡,东,3室1厅2卫,高楼层 （7层）,9500,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018919904345849856.html,null
整租·正南大厦 3室2厅 西南,越秀,公园前,正南大厦,90.00㎡,西南,3室2厅1卫,中楼层 （13层）,6500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2018932815277588480.html,null
整租·东园新村 2室1厅 南/北,越秀,东山口,东园新村,55.00㎡,南 北,2室1厅1卫,中楼层 （6层）,3800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018932224295960576.html,5天前维护
整租·文明路 2室1厅 东,越秀,农讲所,文明路,40.00㎡,东,2室1厅1卫,中楼层 （5层）,2900,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018966152977317888.html,null
整租·中山一路 1室1厅 北,越秀,东风东,中山一路,40.00㎡,北,1室1厅1卫,高楼层 （19层）,3800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2018966199546675200.html,3天前维护
整租·淘金坑 2室1厅 南,越秀,淘金,淘金坑,48.00㎡,南,2室1厅1卫,中楼层 （8层）,3300,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018991098625523712.html,5天前维护
整租·天誉商务大厦 1室0厅 东/东南/南/西南,越秀,环市东,天誉商务大厦,27.00㎡,东 东南 南 西南,1室0厅1卫,低楼层 （36层）,1980,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2007393027315728384.html,2天前维护
整租·共和南路 2室1厅 南,越秀,杨箕,共和南路,50.00㎡,南,2室1厅1卫,低楼层 （7层）,3200,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2007747473656774656.html,3天前维护
整租·水荫直街 2室1厅 北,越秀,水荫,水荫直街,55.00㎡,北,2室1厅1卫,中楼层 （8层）,2300,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2007725966624817152.html,1天前维护
整租·大德路 2室1厅 北,越秀,解放南,大德路,55.00㎡,北,2室1厅1卫,中楼层 （9层）,3100,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2007729583129886720.html,4天前维护
整租·富力东堤湾 3室2厅 南,越秀,杨箕,富力东堤湾,116.00㎡,南,3室2厅2卫,低楼层 （30层）,11800,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2007738062079000576.html,null
整租·文明路 1室1厅 南,越秀,农讲所,文明路,30.00㎡,南,1室1厅1卫,中楼层 （9层）,3000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2007763312749576192.html,4天前维护
整租·海珠北路 1室1厅 南,越秀,西门口,海珠北路,30.00㎡,南,1室1厅1卫,低楼层 （3层）,1800,,https://gz.lianjia.com/zufang//zufang/GZ2011740062500257792.html,2天前维护
整租·淘金华庭 2室1厅 南/北,越秀,淘金,淘金华庭,60.00㎡,南 北,2室1厅1卫,低楼层 （32层）,4000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011745330982289408.html,2天前维护
整租·永福楼 2室1厅 南/西南/西,越秀,黄花岗,永福楼,107.00㎡,南 西南 西,2室1厅1卫,低楼层 （25层）,4000,,https://gz.lianjia.com/zufang//zufang/GZ2011678915705176064.html,null
整租·省轻工业厅大院 3室1厅 东南,越秀,公园前,省轻工业厅大院,75.00㎡,东南,3室1厅1卫,中楼层 （9层）,4600,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011772174498529280.html,3天前维护
整租·御东和府 1室0厅 南,越秀,东山口,御东和府,13.00㎡,南,1室0厅0卫,地下室,1700,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2011766716303933440.html,null
整租·水荫直街 3室1厅 东南,越秀,水荫,水荫直街,99.00㎡,东南,3室1厅1卫,低楼层 （10层）,4800,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011798401607270400.html,null
整租·五羊小区 3室2厅 南,越秀,五羊新城,五羊小区,78.00㎡,南,3室2厅1卫,高楼层 （9层）,4200,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011816289990868992.html,2天前维护
整租·正佳东方国际 1室1厅 北,越秀,淘金,正佳东方国际,140.00㎡,北,1室1厅0卫,中楼层 （55层）,11500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2012039244205260800.html,5天前维护
整租·恒仕大厦 2室1厅 东,越秀,东川路,恒仕大厦,38.00㎡,东,2室1厅1卫,中楼层 （25层）,3000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012034744316854272.html,5天前维护
整租·东风中路 3室2厅 南/北,越秀,小北,东风中路,117.03㎡,南 北,3室2厅1卫,中楼层 （6层）,6500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012042960966778880.html,2天前维护
整租·宜安小区 1室1厅 东南,越秀,建设路,宜安小区,28.00㎡,东南,1室1厅1卫,高楼层 （8层）,2600,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012045477343657984.html,null
整租·解放中路 1室0厅 东南,越秀,公园前,解放中路,40.00㎡,东南,1室0厅0卫,低楼层 （4层）,2200,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012064401653235712.html,null
整租·淘金路 3室2厅 东南,越秀,淘金,淘金路,90.00㎡,东南,3室2厅1卫,高楼层 （9层）,5850,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012078785746173952.html,null
整租·明月二路 4室2厅 东南/南,越秀,五羊新城,明月二路,110.00㎡,东南 南,4室2厅2卫,中楼层 （9层）,5200,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012105232930045952.html,1天前维护
