"爬取数量: 2130, 更新时间: 2025-06-21 20:16:07"
标题,区域,地块,小区,面积,朝向,户型,楼层信息,价格,标签,详情页链接,维护时间
整租·国光小区 1室0厅 南,天河,龙口东,国光小区,35.00㎡,南,1室0厅1卫,高楼层 （3层）,3300,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1893868561311465472.html,null
整租·时代倾城(中新镇) 3室2厅 南,增城,中新镇,时代倾城(中新镇),85.48㎡,南,3室2厅1卫,低楼层 （32层）,1600,,https://gz.lianjia.com/zufang//zufang/GZ1893882491224195072.html,null
整租·建设北路 3室2厅 南,花都,旧区,建设北路,110.00㎡,南,3室2厅1卫,中楼层 （7层）,1300,精装,https://gz.lianjia.com/zufang//zufang/GZ1893855372372869120.html,null
整租·合生骏景广场 5室1厅 南,天河,棠下,合生骏景广场,332.00㎡,南,5室1厅1卫,高楼层 （21层）,29000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1893976470485729280.html,5天前维护
整租·龙珠明苑 5室3厅 南,番禺,番禺广场,龙珠明苑,333.00㎡,南,5室3厅5卫,高楼层 （18层）,9500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1893944479388270592.html,null
整租·实地常春藤 3室2厅 东北,黄埔,黄埔永和,实地常春藤,85.00㎡,东北,3室2厅1卫,中楼层 （32层）,2000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1893953004449562624.html,5天前维护
合租·华港花园 4居室 北卧,天河,天河公园,华港花园,11.20㎡,北,4室1厅1卫,低楼层 （28层）,1743,公寓|拎包入住|近地铁|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2039326187154571264.html,今天维护
整租·华南碧桂园叠翠苑 3室2厅 南,番禺,华南碧桂园,华南碧桂园叠翠苑,162.00㎡,南,3室2厅3卫,高楼层 （7层）,5700,精装,https://gz.lianjia.com/zufang//zufang/GZ1893974286582939648.html,null
合租·洛湖居 4居室 南卧,番禺,洛溪,洛湖居,7.30㎡,南,4室1厅2卫,中楼层 （7层）,1008,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2039345765796544512.html,今天维护
整租·双城国际 1室0厅 北,天河,珠江新城西,双城国际,46.00㎡,北,1室0厅1卫,低楼层 （29层）,5300,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1893593599455526912.html,null
合租·中海金沙馨园二期西区 4居室 北卧,白云,金沙洲,中海金沙馨园二期西区,7.41㎡,北,4室1厅2卫,低楼层 （18层）,1113,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2039468122628423680.html,今天维护
整租·港航中心 3室2厅 复式 南/北,黄埔,鱼珠,港航中心,138.40㎡,南 北,3室2厅4卫,中楼层 （53层）,7800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1893593952515260416.html,3天前维护
整租·富力泉天下 3室2厅 南,从化,温泉镇,富力泉天下,110.00㎡,南,3室2厅2卫,低楼层 （18层）,2000,双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1893597974349479936.html,null
整租·铁路大院 2室1厅 西南,越秀,三元里,铁路大院,56.00㎡,西南,2室1厅1卫,中楼层 （7层）,2500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1893582143204884480.html,null
合租·雅居乐花园时光九篇 3居室 东南卧,番禺,雅居乐,雅居乐花园时光九篇,8.38㎡,东南,3室1厅1卫,高楼层 （9层）,1354,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2039681324876300288.html,今天维护
合租·新都盛世名门宏城汇 4居室 南卧,增城,白江,新都盛世名门宏城汇,12.00㎡,南,4室1厅2卫,低楼层 （22层）,1144,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2039711734188474368.html,今天维护
整租·富力爱丁堡国际公寓 1室1厅 东南,天河,珠江新城西,富力爱丁堡国际公寓,90.00㎡,东南,1室1厅1卫,高楼层 （32层）,8500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1893576227306864640.html,null
合租·南景园 3居室 北卧,精选,海珠,江燕路,南景园,16.90㎡,北,3室1厅1卫,1921,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040179552533086208.html,今天维护
合租·跑马地花园 4居室 东卧,天河,珠江新城东,跑马地花园,15.00㎡,东,4室1厅2卫,中楼层 （33层）,1984,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040049555747110912.html,今天维护
合租·荔港南湾H区 4居室 东卧,荔湾,南岸路,荔港南湾H区,6.10㎡,东,4室1厅2卫,中楼层 （28层）,1249,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040055232309755904.html,今天维护
整租·时代南湾 3室2厅 南,南沙,南沙港,时代南湾,127.00㎡,南,3室2厅2卫,低楼层 （32层）,2800,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1799731304833482752.html,null
整租·物资局大院 3室1厅 东南/西北,天河,沙河,物资局大院,85.00㎡,东南 西北,3室1厅1卫,中楼层 （7层）,3600,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1799733761525415936.html,null
整租·广雅后街 2室1厅 南,荔湾,西村,广雅后街,70.00㎡,南,2室1厅1卫,高楼层 （7层）,2700,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1799349580534382592.html,null
合租·芳华花园洛涛居北区 4居室 北卧,番禺,洛溪,芳华花园洛涛居北区,7.50㎡,北,4室1厅2卫,高楼层 （6层）,1039,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040058117525340160.html,今天维护
整租·淘金北路 3室1厅 东南,越秀,淘金,淘金北路,120.00㎡,东南,3室1厅1卫,中楼层 （9层）,5400,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1799733191771160576.html,null
整租·富力泉天下 5室2厅 复式 东南,从化,温泉镇,富力泉天下,166.00㎡,东南,5室2厅3卫,低楼层 （3层）,5800,精装,https://gz.lianjia.com/zufang//zufang/GZ1799683338869407744.html,3天前维护
整租·广州雅居乐花园雅逸庭 1室0厅 南,番禺,雅居乐,广州雅居乐花园雅逸庭,11.00㎡,南,1室0厅0卫,地下室,350,,https://gz.lianjia.com/zufang//zufang/GZ1799338359202512896.html,null
整租·白云高尔夫花园西区 3室2厅 东南,白云,黄石,白云高尔夫花园西区,95.00㎡,东南,3室2厅1卫,中楼层 （11层）,4200,精装,https://gz.lianjia.com/zufang//zufang/GZ1800027844923883520.html,null
整租·黄埔花园 1室0厅 南,黄埔,黄埔区府,黄埔花园,12.00㎡,南,1室0厅0卫,地下室 （27层）,700,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1800015584818102272.html,null
合租·保利西子湾 4居室 东卧,白云,金沙洲,保利西子湾,9.20㎡,东,4室1厅2卫,高楼层 （18层）,1459,公寓|拎包入住|近地铁|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040065200991764480.html,今天维护
整租·碧桂园豪进左岸 3室2厅 东北,增城,石滩镇,碧桂园豪进左岸,102.00㎡,东北,3室2厅2卫,中楼层 （29层）,1020,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1800454722486796288.html,null
整租·广州敏捷绿湖首府 3室2厅 东南,增城,石滩镇,广州敏捷绿湖首府,97.00㎡,东南,3室2厅2卫,低楼层 （33层）,1200,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1800416704392593408.html,3天前维护
合租·历德雅舍 4居室 北卧,天河,华景新城,历德雅舍,10.10㎡,北,4室1厅2卫,低楼层 （18层）,1669,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040181100197707776.html,今天维护
整租·中海花城湾 5室2厅 南,天河,珠江新城中,中海花城湾,315.09㎡,南,5室2厅3卫,中楼层 （39层）,55000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1800120890986332160.html,null
合租·佳兆业城市广场 2居室 北卧,黄埔,南岗,佳兆业城市广场,30.00㎡,北,2室0厅2卫,高楼层 （21层）,1600,,https://gz.lianjia.com/zufang//zufang/GZ1798615996198551552.html,null
整租·盈港国际 1室0厅 东,南沙,进港大道,盈港国际,49.00㎡,东,1室0厅1卫,中楼层 （42层）,1500,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1798286368862896128.html,null
整租·盈港国际 1室0厅 东,南沙,进港大道,盈港国际,49.00㎡,东,1室0厅1卫,中楼层 （42层）,1500,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1798281792982089728.html,null
整租·盈港国际 1室0厅 东,南沙,进港大道,盈港国际,49.00㎡,东,1室0厅1卫,中楼层 （42层）,1500,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1798287953030545408.html,null
整租·天员大厦 2室2厅 南,天河,员村,天员大厦,76.63㎡,南,2室2厅1卫,中楼层 （9层）,2299,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1797126215463600128.html,null
整租·星汇城 3室2厅 东南,黄埔,知识城,星汇城,95.00㎡,东南,3室2厅2卫,低楼层 （34层）,3200,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1797213059853320192.html,null
整租·海珠新天地 1室1厅 南,海珠,工业大道北,海珠新天地,52.00㎡,南,1室1厅1卫,中楼层 （27层）,3000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1797463644380856320.html,1天前维护
整租·中惠璧珑湾 3室2厅 西南,南沙,南沙区府,中惠璧珑湾,135.00㎡,西南,3室2厅2卫,中楼层 （26层）,3800,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1797496682175266816.html,null
整租·萝岗奥园广场 1室1厅 复式 东,黄埔,香雪,萝岗奥园广场,45.00㎡,东,1室1厅1卫,中楼层 （19层）,2500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1797599802834288640.html,null
合租·万科东荟城 4居室 南卧,黄埔,香雪,万科东荟城,11.87㎡,南,4室1厅2卫,低楼层 （28层）,1774,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040201153886552064.html,今天维护
整租·南沙湾石奥 1室2厅 南,南沙,南沙港,南沙湾石奥,120.00㎡,南,1室2厅2卫,低楼层 （7层）,3600,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1797904672107790336.html,2天前维护
整租·大华东郡府 3室2厅 南,增城,朱村,大华东郡府,88.00㎡,南,3室2厅2卫,中楼层 （33层）,1725,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1798218370860974080.html,null
整租·珠江帝景华苑 4室2厅 南,海珠,滨江东,珠江帝景华苑,171.00㎡,南,4室2厅2卫,高楼层 （20层）,16800,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1797938645039054848.html,null
合租·富力东堤湾 4居室 北卧,精选,越秀,杨箕,富力东堤湾,17.50㎡,北,4室1厅2卫,2523,公寓|月租|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040282520829820928.html,今天维护
合租·海印南苑 4居室 西卧,海珠,东晓路,海印南苑,10.60㎡,西,4室1厅1卫,低楼层 （28层）,1354,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040280269470040064.html,今天维护
合租·育蕾小区 3居室 东南卧,天河,天河南,育蕾小区,30.00㎡,东南,3室0厅1卫,低楼层 （9层）,2980,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2024716953767116800.html,2天前维护
整租·祥华阁 2室1厅 南,白云,黄石,祥华阁,60.74㎡,南,2室1厅1卫,高楼层 （9层）,2600,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2024715856323280896.html,null
整租·汇峰苑 3室2厅 南,天河,珠江新城中,汇峰苑,153.00㎡,南,3室2厅2卫,中楼层 （40层）,16000,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2024719844716314624.html,2天前维护
合租·珠岛花园 4居室 南卧,荔湾,大坦沙,珠岛花园,12.20㎡,南,4室1厅1卫,低楼层 （9层）,1291,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040281127238762496.html,今天维护
整租·东川大厦 2室1厅 南,越秀,东川路,东川大厦,67.00㎡,南,2室1厅1卫,高楼层 （32层）,6000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2024719862567272448.html,null
整租·万科山景城 4室2厅 跃层 南,黄埔,长岭居,万科山景城,75.00㎡,南,4室2厅3卫,中楼层 （4层）,4000,,https://gz.lianjia.com/zufang//zufang/GZ2024721883479408640.html,2天前维护
合租·海印南苑 4居室 东卧,海珠,东晓路,海印南苑,10.50㎡,东,4室1厅2卫,低楼层 （28层）,1459,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040280550207389696.html,今天维护
整租·城启大厦 1室0厅 东,荔湾,南岸路,城启大厦,30.00㎡,东,1室0厅1卫,低楼层 （30层）,2500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2024720169116368896.html,null
整租·南沙水恋 3室2厅 南,南沙,黄阁,南沙水恋,96.00㎡,南,3室2厅2卫,中楼层 （31层）,2550,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2024720174132756480.html,null
整租·萝岗敏捷广场 2室1厅 北,黄埔,科学城,萝岗敏捷广场,56.66㎡,北,2室1厅1卫,高楼层 （16层）,2700,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2024727592178810880.html,null
整租·汇侨新城东区 1室1厅 北,白云,新市,汇侨新城东区,47.00㎡,北,1室1厅1卫,低楼层 （9层）,1800,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2024722955203772416.html,1天前维护
合租·黄埔新村黄埔雅苑 4居室 南卧,黄埔,黄埔区府,黄埔新村黄埔雅苑,14.60㎡,南,4室1厅2卫,高楼层 （11层）,1848,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040281631616401408.html,今天维护
整租·华景新城福门阁 3室2厅 南,天河,华景新城,华景新城福门阁,108.00㎡,南,3室2厅1卫,中楼层 （9层）,4500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2024729355699093504.html,4天前维护
整租·合景誉山国际⼀区 1室1厅 北,增城,永宁,合景誉山国际⼀区,37.84㎡,北,1室1厅1卫,中楼层 （11层）,1000,精装,https://gz.lianjia.com/zufang//zufang/GZ2024729545772367872.html,null
整租·时代天朗花园 1室0厅 南/西南,白云,同和,时代天朗花园,13.00㎡,南 西南,1室0厅0卫,地下室 （32层）,650,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2024732971184947200.html,null
整租·俊逸阁 3室1厅 东南,越秀,公园前,俊逸阁,100.00㎡,东南,3室1厅1卫,低楼层 （22层）,6000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2024733124394483712.html,今天维护
整租·番禺招商金山谷意库 1室1厅 南,番禺,金山谷,番禺招商金山谷意库,36.00㎡,南,1室1厅1卫,中楼层 （7层）,2500,精装,https://gz.lianjia.com/zufang//zufang/GZ2024738549609267200.html,2天前维护
整租·亚运城天誉 3室1厅 东南/南,番禺,亚运城,亚运城天誉,138.00㎡,东南 南,3室1厅2卫,中楼层 （32层）,3600,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2024738668874301440.html,5天前维护
整租·奥园誉峯 3室2厅 南,增城,永宁,奥园誉峯,98.00㎡,南,3室2厅2卫,中楼层 （32层）,1800,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2024749501016702976.html,null
整租·富景花园 1室0厅 西北,海珠,新港西,富景花园,34.19㎡,西北,1室0厅1卫,中楼层 （32层）,2600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2024742368846020608.html,2天前维护
整租·颐和上院一期 3室2厅 西南,白云,白云大道南,颐和上院一期,110.00㎡,西南,3室2厅1卫,中楼层 （21层）,6300,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2024745474380005376.html,3天前维护
合租·保利罗兰国际 4居室 东卧,黄埔,科学城,保利罗兰国际,5.80㎡,东,4室1厅1卫,高楼层 （33层）,1113,公寓|拎包入住|精装|押一付一,https://gz.lianjia.com/zufang//zufang/GZ2040279121287708672.html,13天前维护
整租·东方之珠花园 1室1厅 南,天河,天润路,东方之珠花园,52.00㎡,南,1室1厅1卫,低楼层 （28层）,4500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2024742259123027968.html,null
合租·新溪苑小区 4居室 北卧,黄埔,黄埔区府,新溪苑小区,19.65㎡,北,4室1厅2卫,中楼层 （18层）,1984,公寓|拎包入住|近地铁|精装|独立阳台|押一付一,https://gz.lianjia.com/zufang//zufang/GZ2040282001239441408.html,13天前维护
合租·广州雅居乐花园雅逸庭 4居室 南卧,番禺,雅居乐,广州雅居乐花园雅逸庭,6.08㎡,南,4室1厅2卫,低楼层 （23层）,1144,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040284508380463104.html,今天维护
整租·荔园小区 2室1厅 南/北,黄埔,黄埔区府,荔园小区,60.00㎡,南 北,2室1厅1卫,高楼层 （9层）,2200,精装,https://gz.lianjia.com/zufang//zufang/GZ2024794557702471680.html,3天前维护
合租·银兰苑 5居室 东/东南卧,天河,石牌,银兰苑,28.00㎡,东 东南,5室0厅5卫,高楼层 （17层）,2780,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2024794379675238400.html,null
整租·广氮新村 1室1厅 南/北,天河,车陂,广氮新村,40.00㎡,南 北,1室1厅1卫,低楼层 （6层）,2000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2024793478680018944.html,null
合租·岭南新世界 4居室 东卧,精选,白云,嘉禾望岗,岭南新世界,7.80㎡,东,4室1厅2卫,1283,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2041480006521061376.html,今天维护
合租·广州雅居乐花园雅逸庭 4居室 南卧,精选,番禺,雅居乐,广州雅居乐花园雅逸庭,12.00㎡,南,4室1厅2卫,2026,公寓|独立卫生间|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2041505283896770560.html,今天维护
整租·招商雍景湾北区 3室2厅 东南,黄埔,知识城,招商雍景湾北区,92.00㎡,东南,3室2厅2卫,高楼层 （24层）,3300,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1932359006462935040.html,null
整租·华汇国际广场 1室1厅 南,南沙,进港大道,华汇国际广场,55.09㎡,南,1室1厅1卫,低楼层 （40层）,1080,,https://gz.lianjia.com/zufang//zufang/GZ1932349096870281216.html,null
整租·保利花香美苑 1室0厅 东,荔湾,龙溪,保利花香美苑,12.00㎡,东,1室0厅0卫,地下室,450,精装,https://gz.lianjia.com/zufang//zufang/GZ1932364091641298944.html,null
合租·逸景翠园 3居室 北卧,精选,海珠,广州大道南,逸景翠园,13.50㎡,北,3室1厅1卫,1774,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2041628752215015424.html,今天维护
整租·中交港湾国际 1室1厅 复式 南,黄埔,黄埔区府,中交港湾国际,60.00㎡,南,1室1厅1卫,低楼层 （24层）,2120,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1932336371347750912.html,4天前维护
整租·星河湾赏心园 4室2厅 南/北,番禺,星河湾,星河湾赏心园,192.00㎡,南 北,4室2厅3卫,中楼层 （9层）,9000,精装,https://gz.lianjia.com/zufang//zufang/GZ1932366960335519744.html,null
合租·辉洋苑 4居室 北卧,精选,荔湾,黄沙,辉洋苑,9.72㎡,北,4室1厅2卫,1428,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2041364754957598720.html,今天维护
合租·保利花园 4居室 南卧,海珠,工业大道中,保利花园,7.10㎡,南,4室1厅2卫,中楼层 （11层）,1354,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2041501317452529664.html,今天维护
合租·海印南苑 4居室 南卧,海珠,东晓路,海印南苑,11.70㎡,南,4室1厅1卫,高楼层 （28层）,1501,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2041534013398581248.html,今天维护
合租·石化生活区 4居室 南卧,黄埔,文冲,石化生活区,12.03㎡,南,4室1厅1卫,中楼层 （7层）,1354,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2041632151752933376.html,今天维护
整租·吉祥北园D区 3室2厅 东南,番禺,洛溪,吉祥北园D区,111.17㎡,东南,3室2厅1卫,低楼层 （7层）,4300,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1932654752881967104.html,2天前维护
整租·佳兆业城市广场 3室1厅 东,黄埔,南岗,佳兆业城市广场,83.00㎡,东,3室1厅1卫,高楼层 （32层）,2600,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1932664619533336576.html,1天前维护
整租·湾区·金融城 3室1厅 南,南沙,明珠湾,湾区·金融城,101.00㎡,南,3室1厅2卫,低楼层 （30层）,3200,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1932658387833585664.html,2天前维护
整租·叠溪花园 3室2厅 北,增城,朱村,叠溪花园,83.00㎡,北,3室2厅1卫,高楼层 （33层）,1170,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1932667175634468864.html,null
整租·敏捷君御国际 2室1厅 南,南沙,金洲,敏捷君御国际,69.00㎡,南,2室1厅1卫,高楼层 （24层）,1300,精装,https://gz.lianjia.com/zufang//zufang/GZ1932729808194633728.html,3天前维护
合租·暨南花园 4居室 西卧,天河,石牌,暨南花园,8.30㎡,西,4室1厅1卫,中楼层 （10层）,1606,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2041633005625147392.html,今天维护
合租·东晖花园 4居室 南卧,天河,天河公园,东晖花园,11.10㎡,南,4室1厅2卫,高楼层 （11层）,2089,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2041367454956912640.html,今天维护
合租·金丰花园 3居室 南卧,海珠,赤岗,金丰花园,11.50㎡,南,3室1厅1卫,中楼层 （9层）,1638,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2041365501254303744.html,今天维护
整租·锦绣香江花园山水华府 5室2厅 南/北,番禺,汉溪长隆,锦绣香江花园山水华府,380.00㎡,南 北,5室2厅4卫,高楼层 （23层）,22800,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1932753760375799808.html,null
合租·飞晟文汇 5居室 南卧,黄埔,香雪,飞晟文汇,14.10㎡,南,5室1厅3卫,高楼层 （15层）,1638,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2041396951479484416.html,今天维护
整租·富力城北区 3室2厅 东北,白云,夏茅,富力城北区,93.00㎡,东北,3室2厅1卫,中楼层 （17层）,3500,精装,https://gz.lianjia.com/zufang//zufang/GZ1932754876773695488.html,5天前维护
合租·时代春树里 5居室 北卧,黄埔,香雪,时代春树里,7.20㎡,北,5室1厅2卫,中楼层 （35层）,1039,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1986429940513374208.html,今天维护
整租·西雅苑 3室1厅 东,天河,体育中心,西雅苑,92.00㎡,东,3室1厅1卫,中楼层 （28层）,5800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1932750395482832896.html,4天前维护
整租·富力泉天下 3室2厅 东南,从化,温泉镇,富力泉天下,108.00㎡,东南,3室2厅2卫,中楼层 （23层）,1521,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1932459170380906496.html,null
合租·珠岛花园 4居室 北卧,荔湾,大坦沙,珠岛花园,9.00㎡,北,4室1厅2卫,高楼层 （23层）,1354,公寓|拎包入住|精装|押一付一,https://gz.lianjia.com/zufang//zufang/GZ2012735049689989120.html,11天前维护
整租·环城北路 1室1厅 东南/南/西南,南沙,大岗镇,环城北路,60.00㎡,东南 南 西南,1室1厅1卫,低楼层 （3层）,2300,,https://gz.lianjia.com/zufang//zufang/GZ1932638826270818304.html,null
整租·保利金融大都汇 1室1厅 北,天河,金融城,保利金融大都汇,58.25㎡,北,1室1厅1卫,中楼层 （39层）,5313,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1987217474516418560.html,今天维护
整租·紫泉翠荔嘉园 4室2厅 东南,从化,太平镇,紫泉翠荔嘉园,118.00㎡,东南,4室2厅2卫,高楼层 （6层）,2000,双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1932450629611945984.html,null
整租·和御御公馆 3室2厅 南,天河,珠江新城东,和御御公馆,75.00㎡,南,3室2厅1卫,中楼层 （22层）,14500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1791300088249712640.html,null
独栋·新竣公寓 江南西总店 全景双面落地窗loft复式房 1室1厅,仅剩1间,44.00㎡,1间在租,1室1厅2卫,null,null,null,5400,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房,https://gz.lianjia.com/zufang//apartment/37499.html,null
独栋·蓝堡公寓 万博店 豪华装修超级无敌大单间 开间,仅剩1间,40.00㎡,1间在租,1室0厅1卫,null,null,null,1980,独栋公寓|月租|精装|有阳台|开放厨房,https://gz.lianjia.com/zufang//apartment/57222.html,null
整租·保利中航城二期 4室2厅 南,增城,朱村,保利中航城二期,108.00㎡,南,4室2厅2卫,高楼层 （13层）,2400,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1791332789346369536.html,null
整租·增槎路 2室1厅 东北,白云,罗冲围,增槎路,65.00㎡,东北,2室1厅1卫,中楼层 （9层）,1700,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1790593432415109120.html,null
整租·富力悦禧花园 3室2厅 南,黄埔,开发东区,富力悦禧花园,87.00㎡,南,3室2厅1卫,中楼层 （33层）,2550,精装,https://gz.lianjia.com/zufang//zufang/GZ1790234239959040000.html,null
合租·万科尚城御府 2居室 北卧,黄埔,南岗,万科尚城御府,24.00㎡,北,2室0厅2卫,高楼层 （20层）,900,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1790226276615716864.html,null
整租·假日花园 1室1厅 南,增城,白江,假日花园,12.00㎡,南,1室1厅1卫,地下室,450,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1790024824374951936.html,null
合租·越秀国际总部广场 2居室 南卧,南沙,金洲,越秀国际总部广场,30.00㎡,南,2室2厅2卫,低楼层 （31层）,1510,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1790229539092168704.html,null
整租·中国铁建环球中心 2室2厅 南,南沙,南沙区府,中国铁建环球中心,60.00㎡,南,2室2厅2卫,低楼层 （20层）,800,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1792039495177076736.html,null
独栋·蓝堡公寓 万博店 精装大单间 开间,仅剩1间,30.00㎡,1间在租,1室0厅1卫,null,null,null,1680,独栋公寓|月租|精装|有阳台|开放厨房,https://gz.lianjia.com/zufang//apartment/57222.html,null
