"爬取数量: 3000, 更新时间: 2025-06-25 16:11:39"
标题,区域,地块,小区,面积,朝向,户型,楼层信息,价格,标签,详情页链接,维护时间
整租·时代廊桥(增城) 3室2厅 南,增城,永宁,时代廊桥(增城),94.00㎡,南,3室2厅2卫,中楼层 （33层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1991020184604770304.html,5天前维护
整租·应元大厦 2室1厅 西南,越秀,小北,应元大厦,80.00㎡,西南,2室1厅1卫,中楼层 （22层）,6000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1991066105136807936.html,2天前维护
整租·荔德新都汇 1室1厅 西南,番禺,沙湾,荔德新都汇,39.00㎡,西南,1室1厅1卫,中楼层 （16层）,1400,精装|随时看房,https://gz.lianjia.com/zufang/GZ1991074119768080384.html,null
整租·雅居乐七里海 3室1厅 南/北,番禺,石楼,雅居乐七里海,98.00㎡,南 北,3室1厅1卫,高楼层 （18层）,2700,精装|随时看房,https://gz.lianjia.com/zufang/GZ1991035719925104640.html,3天前维护
整租·汇景新城棕榈园 3室2厅 北,天河,汇景新城,汇景新城棕榈园,109.00㎡,北,3室2厅1卫,中楼层 （29层）,6000,精装,https://gz.lianjia.com/zufang/GZ1991035050631626752.html,2天前维护
整租·岭南新世界 1室0厅 西南,白云,嘉禾望岗,岭南新世界,12.00㎡,西南,1室0厅0卫,地下室 （18层）,950,,https://gz.lianjia.com/zufang/GZ1991079926639362048.html,5天前维护
合租·保利罗兰国际 4居室 东卧,黄埔,科学城,保利罗兰国际,8.31㎡,东,4室1厅1卫,高楼层 （33层）,1186,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2039703037911498752.html,今天维护
整租·芙蓉春晓 3室2厅 东南/南,花都,狮岭镇,芙蓉春晓,105.00㎡,东南 南,3室2厅2卫,高楼层 （29层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1991093998374092800.html,2天前维护
合租·保利花园 4居室 南卧,海珠,工业大道中,保利花园,9.80㎡,南,4室1厅3卫,高楼层 （6层）,1459,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2039814168789385216.html,今天维护
整租·越秀星汇文瀚 3室1厅 西南,番禺,大学城,越秀星汇文瀚,99.00㎡,西南,3室1厅1卫,中楼层 （16层）,7500,近地铁|精装,https://gz.lianjia.com/zufang/GZ1991094879660277760.html,null
整租·体育西路 1室0厅 东南,天河,天河南,体育西路,25.00㎡,东南,1室0厅1卫,低楼层 （9层）,1800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1991093400811601920.html,4天前维护
整租·琶洲新村公寓 1室1厅 南,海珠,万胜围,琶洲新村公寓,56.39㎡,南,1室1厅1卫,中楼层 （38层）,5134,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1949891354414809088.html,今天维护
整租·兴普紫园 1室1厅 西,黄埔,科学城,兴普紫园,53.00㎡,西,1室1厅1卫,中楼层 （11层）,3034,新上|公寓|拎包入住|精装|押一付一,https://gz.lianjia.com/zufang/GZ1955305430280306688.html,1天前维护
合租·海珠半岛花园 4居室 东卧,海珠,滨江东,海珠半岛花园,7.10㎡,东,4室1厅1卫,中楼层 （46层）,1323,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2006587262124425216.html,今天维护
合租·新溪苑小区 4居室 北卧,黄埔,黄埔区府,新溪苑小区,8.56㎡,北,4室1厅1卫,低楼层 （30层）,1323,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2006586469539381248.html,今天维护
整租·万科尚城御府 4室2厅 复式 南,黄埔,南岗,万科尚城御府,89.00㎡,南,4室2厅2卫,高楼层 （34层）,3500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1991064162809151488.html,null
合租·德荣小区 4居室 北卧,精选,天河,龙口西,德荣小区,10.00㎡,北,4室1厅1卫,1848,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040901545263104.html,今天维护
整租·纸行路 1室0厅 西,越秀,西门口,纸行路,32.77㎡,西,1室0厅1卫,中楼层 （9层）,1900,近地铁,https://gz.lianjia.com/zufang/GZ1987470355307954176.html,1天前维护
整租·翠湖山庄 2室2厅 西,天河,天河公园,翠湖山庄,84.84㎡,西,2室2厅1卫,中楼层 （15层）,4700,精装|随时看房,https://gz.lianjia.com/zufang/GZ1987469450588192768.html,null
合租·保利香槟花园 5居室 西卧,精选,天河,珠江新城西,保利香槟花园,11.00㎡,西,5室1厅3卫,3318,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040926744641536.html,今天维护
整租·亚运城天韵 3室2厅 南,番禺,亚运城,亚运城天韵,103.00㎡,南,3室2厅2卫,高楼层 （47层）,3900,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1987470768581115904.html,null
整租·碧桂园豪园荔山苑 2室2厅 东北,增城,增城碧桂园,碧桂园豪园荔山苑,72.00㎡,东北,2室2厅1卫,低楼层 （24层）,1300,随时看房,https://gz.lianjia.com/zufang/GZ1987466680661442560.html,null
整租·水电二局宿舍 3室2厅 南,增城,白江,水电二局宿舍,127.00㎡,南,3室2厅2卫,高楼层 （18层）,2688,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ1987421173473869824.html,null
整租·保利珑悦 3室2厅 东南/南,增城,永宁,保利珑悦,85.60㎡,东南 南,3室2厅2卫,低楼层 （32层）,1800,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1987424676648845312.html,4天前维护
整租·翡翠绿洲湖滨苑 3室2厅 北,增城,凤凰城,翡翠绿洲湖滨苑,103.00㎡,北,3室2厅1卫,中楼层 （21层）,2500,精装|随时看房,https://gz.lianjia.com/zufang/GZ1987423142447939584.html,3天前维护
整租·实地常春藤 4室2厅 南,黄埔,黄埔永和,实地常春藤,125.00㎡,南,4室2厅2卫,中楼层 （32层）,2300,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1987420452925997056.html,null
整租·星河·湾区壹号 3室2厅 东北,南沙,金洲,星河·湾区壹号,64.00㎡,东北,3室2厅2卫,低楼层 （20层）,1900,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1987440759967580160.html,今天维护
合租·金田花苑 4居室 东卧,精选,天河,天润路,金田花苑,11.80㎡,东,4室1厅1卫,1816,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040938203480064.html,今天维护
整租·东悦雅苑 3室1厅 北,花都,旧区,东悦雅苑,85.94㎡,北,3室1厅1卫,高楼层 （7层）,1620,精装,https://gz.lianjia.com/zufang/GZ1987741591401398272.html,5天前维护
整租·广州大道中 3室2厅 东南,天河,体育中心,广州大道中,95.52㎡,东南,3室2厅1卫,高楼层 （8层）,4500,随时看房,https://gz.lianjia.com/zufang/GZ1987758405296586752.html,5天前维护
整租·保利红馆 3室2厅 南,番禺,汉溪长隆,保利红馆,74.00㎡,南,3室2厅1卫,高楼层 （18层）,4900,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1987752899517612032.html,1天前维护
整租·荔富湖畔 3室2厅 南,增城,朱村,荔富湖畔,107.00㎡,南,3室2厅2卫,高楼层 （31层）,1800,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1987751837331095552.html,null
整租·越秀·天荟江湾 2室2厅 西,海珠,工业大道南,越秀·天荟江湾,72.00㎡,西,2室2厅2卫,中楼层 （38层）,5000,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ1987759708399730688.html,2天前维护
整租·敏捷御峰国际 1室0厅 南,番禺,会江,敏捷御峰国际,52.00㎡,南,1室0厅1卫,高楼层 （17层）,2200,精装,https://gz.lianjia.com/zufang/GZ1987779841943928832.html,null
整租·万福路 1室1厅 东,越秀,越秀南,万福路,43.00㎡,东,1室1厅1卫,高楼层 （10层）,1700,近地铁,https://gz.lianjia.com/zufang/GZ1987777891944890368.html,null
整租·太和岗路 3室2厅 东南,越秀,淘金,太和岗路,58.00㎡,东南,3室2厅1卫,高楼层 （8层）,5000,精装|随时看房,https://gz.lianjia.com/zufang/GZ1987761010039062528.html,null
合租·德荣小区 4居室 北卧,精选,天河,龙口西,德荣小区,8.20㎡,北,4室1厅1卫,1564,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040841587687424.html,今天维护
整租·誉峰 1室0厅 南,天河,珠江新城东,誉峰,13.00㎡,南,1室0厅0卫,地下室 （45层）,1500,,https://gz.lianjia.com/zufang/GZ1987744953895223296.html,2天前维护
整租·赤岗一街大院赤岗一街 2室1厅 西南,海珠,赤岗,赤岗一街大院赤岗一街,75.00㎡,西南,2室1厅1卫,低楼层 （1层）,6300,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ1987750046149378048.html,null
合租·世港花园 5居室 南卧,海珠,磨碟沙,世港花园,15.69㎡,南,5室1厅2卫,高楼层 （9层）,2824,公寓|拎包入住|近地铁|精装|独立阳台|押一付一,https://gz.lianjia.com/zufang/GZ2045040916812529664.html,今天维护
合租·黄沙后道 3居室 北卧,荔湾,黄沙,黄沙后道,9.20㎡,北,3室1厅1卫,高楼层 （9层）,1533,公寓|拎包入住|近地铁|精装|押一付一,https://gz.lianjia.com/zufang/GZ2045040881559404544.html,11天前维护
整租·逸景翠园 1室0厅 南,海珠,广州大道南,逸景翠园,12.00㎡,南,1室0厅0卫,地下室 （28层）,1200,近地铁,https://gz.lianjia.com/zufang/GZ1987798881231962112.html,null
整租·锦绣香江山水园 4室2厅 东/西,番禺,汉溪长隆,锦绣香江山水园,150.00㎡,东 西,4室2厅2卫,中楼层 （12层）,7500,精装|双卫生间,https://gz.lianjia.com/zufang/GZ1987783480167104512.html,null
合租·坚真花园 5居室 西南卧,海珠,赤岗,坚真花园,10.50㎡,西南,5室1厅2卫,高楼层 （23层）,1743,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040927843549184.html,今天维护
整租·黄埔中央城 4室2厅 东南,黄埔,香雪,黄埔中央城,130.00㎡,东南,4室2厅2卫,中楼层 （32层）,3500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1987796349180968960.html,null
合租·天誉花园 4居室 西卧,天河,林和,天誉花园,9.30㎡,西,4室1厅2卫,高楼层 （31层）,2026,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040895962644480.html,今天维护
整租·茶滘新村 2室1厅 东南,荔湾,芳村,茶滘新村,55.00㎡,东南,2室1厅1卫,中楼层 （7层）,2300,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ1990298709367193600.html,4天前维护
整租·越秀滨海汇 2室1厅 南,南沙,金洲,越秀滨海汇,49.00㎡,南,2室1厅1卫,高楼层 （21层）,1800,近地铁|精装,https://gz.lianjia.com/zufang/GZ1990311021608173568.html,null
整租·加怡花园 2室1厅 东南,海珠,东晓南,加怡花园,58.00㎡,东南,2室1厅1卫,高楼层 （9层）,3500,精装|随时看房,https://gz.lianjia.com/zufang/GZ1990071404149604352.html,1天前维护
整租·保利汇海花园 1室0厅 东,白云,金沙洲,保利汇海花园,13.00㎡,东,1室0厅0卫,地下室 （15层）,600,,https://gz.lianjia.com/zufang/GZ1990042074065403904.html,null
整租·育蕾小区 2室1厅 北,精选,天河,天河南,育蕾小区,62.00㎡,北,2室1厅1卫,6709,新上|公寓|拎包入住|精装|押一付一,https://gz.lianjia.com/zufang/GZ1836347950679195648.html,3天前维护
整租·富丽家园旺达楼 2室1厅 西,番禺,大石,富丽家园旺达楼,75.00㎡,西,2室1厅1卫,高楼层 （8层）,2800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1990035755992350720.html,null
整租·信华经理人家园 3室2厅 西南,天河,华景新城,信华经理人家园,91.00㎡,西南,3室2厅1卫,中楼层 （29层）,5500,精装,https://gz.lianjia.com/zufang/GZ1990074972529229824.html,3天前维护
整租·汇峰苑 0室0厅 北,天河,珠江新城中,汇峰苑,12.00㎡,北,未知室0厅0卫,地下室,1000,近地铁|精装,https://gz.lianjia.com/zufang/GZ1990306014276091904.html,null
整租·润华大厦 3室2厅 北,天河,天润路,润华大厦,90.51㎡,北,3室2厅1卫,高楼层 （26层）,5999,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1990280713278062592.html,1天前维护
合租·新世界逸彩庭园 3居室 东卧,精选,荔湾,滘口,新世界逸彩庭园,11.20㎡,东,3室1厅1卫,1323,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1836520826283753472.html,今天维护
整租·铂林国际公寓 1室1厅 东,天河,珠江新城西,铂林国际公寓,31.78㎡,东,1室1厅1卫,中楼层 （22层）,5239,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1842429049452888064.html,今天维护
整租·水荫路 3室1厅 北,越秀,水荫,水荫路,52.00㎡,北,3室1厅1卫,高楼层 （9层）,3700,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1990318161630593024.html,3天前维护
整租·龙光棕榈水岸南区 1室0厅 东南,南沙,南沙区府,龙光棕榈水岸南区,15.00㎡,东南,1室0厅0卫,地下室 （18层）,300,,https://gz.lianjia.com/zufang/GZ1990315463971700736.html,null
整租·越秀滨海汇 2室1厅 南,南沙,金洲,越秀滨海汇,49.00㎡,南,2室1厅1卫,高楼层 （21层）,1800,近地铁|精装,https://gz.lianjia.com/zufang/GZ1990317275697119232.html,null
整租·天翔花园 1室0厅 南,天河,龙口东,天翔花园,12.50㎡,南,1室0厅0卫,地下室 （16层）,900,近地铁,https://gz.lianjia.com/zufang/GZ1990323371585306624.html,null
整租·南天广场 2室1厅 南,天河,珠江新城西,南天广场,75.23㎡,南,2室1厅1卫,高楼层 （33层）,6604,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1845528887165976576.html,今天维护
合租·保利心语 4居室 西卧,天河,珠江新城中,保利心语,6.20㎡,西,4室1厅2卫,高楼层 （32层）,2169,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1848466229937831936.html,今天维护
合租·富力万科云启 2居室 西卧,天河,车陂,富力万科云启,13.02㎡,西,2室1厅2卫,高楼层 （2层）,2299,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1849704634554253312.html,今天维护
整租·金碧花园第一金碧 1室1厅 西北,海珠,金碧,金碧花园第一金碧,27.61㎡,西北,1室1厅1卫,中楼层 （32层）,3391,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1855241776701374464.html,今天维护
整租·黄埔中央城 3室1厅 南,黄埔,香雪,黄埔中央城,131.34㎡,南,3室1厅2卫,中楼层 （39层）,4819,公寓|拎包入住|精装|押一付一|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1855121925798363136.html,今天维护
整租·富基广场A区 1室1厅 南,海珠,滨江中,富基广场A区,30.62㎡,南,1室1厅1卫,中楼层 （34层）,3286,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1862316558747959296.html,今天维护
整租·科慧花园 1室1厅 南,增城,朱村,科慧花园,40.00㎡,南,1室1厅1卫,低楼层 （34层）,2000,近地铁|精装,https://gz.lianjia.com/zufang/GZ1990330837274460160.html,null
合租·萝岗和苑 5居室 北卧,黄埔,科学城,萝岗和苑,10.90㎡,北,5室1厅2卫,高楼层 （33层）,1354,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1860697399417110528.html,今天维护
整租·富景花园 1室1厅 北,海珠,新港西,富景花园,35.86㎡,北,1室1厅1卫,高楼层 （31层）,3769,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1864271573494530048.html,今天维护
整租·影城花园 4室2厅 北,海珠,客村,影城花园,103.93㎡,北,4室2厅2卫,中楼层 （27层）,7000,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ1990349140072071168.html,null
整租·萝岗奥园广场 2室1厅 南,黄埔,香雪,萝岗奥园广场,51.53㎡,南,2室1厅1卫,中楼层 （19层）,3481,公寓|月租|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1869664683946934272.html,今天维护
合租·羊城花园 4居室 南卧,天河,东圃,羊城花园,17.85㎡,南,4室1厅2卫,高楼层 （6层）,2299,公寓|独立卫生间|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1870115240058814464.html,今天维护
整租·蓝色快线 2室1厅 南,海珠,前进路,蓝色快线,81.59㎡,南,2室1厅1卫,高楼层 （31层）,6604,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1871615460273815552.html,今天维护
整租·雅怡阁 2室1厅 西南,天河,东圃,雅怡阁,59.00㎡,西南,2室1厅1卫,低楼层 （21层）,2700,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ1990354518159654912.html,2天前维护
整租·珠江花城一二期 4室2厅 南,天河,黄村,珠江花城一二期,117.00㎡,南,4室2厅2卫,中楼层 （25层）,5000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990353501091266560.html,null
合租·梅花村 4居室 西卧,精选,越秀,东风东,梅花村,16.87㎡,西,4室1厅3卫,2163,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045038344160673792.html,今天维护
合租·春江花园 4居室 南卧,精选,天河,棠下,春江花园,6.60㎡,南,4室1厅2卫,1249,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040675212230656.html,今天维护
整租·万科幸福悦C区 3室2厅 南,黄埔,知识城,万科幸福悦C区,87.60㎡,南,3室2厅2卫,高楼层 （34层）,2500,精装|双卫生间,https://gz.lianjia.com/zufang/GZ1990707846806765568.html,2天前维护
合租·富力半岛 4居室 西卧,精选,白云,罗冲围,富力半岛,15.00㎡,西,4室1厅2卫,2058,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040671303139328.html,今天维护
整租·建设横马路 3室1厅 东/南/西,越秀,建设路,建设横马路,95.00㎡,东 南 西,3室1厅2卫,低楼层 （2层）,6500,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990715417336741888.html,null
合租·金田花苑 4居室 南卧,精选,天河,天润路,金田花苑,17.90㎡,南,4室1厅2卫,2656,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040721211162624.html,今天维护
合租·越秀·天荟江湾 2居室 北卧,海珠,工业大道南,越秀·天荟江湾,19.89㎡,北,2室1厅2卫,中楼层 （38层）,2194,公寓|独立卫生间|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045038925914832896.html,今天维护
合租·体育东小区 4居室 西卧,天河,天河南,体育东小区,10.67㎡,西,4室1厅2卫,高楼层 （8层）,1816,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045038697253961728.html,今天维护
合租·六运小区 4居室 西南卧,天河,天河南,六运小区,10.47㎡,西南,4室1厅1卫,高楼层 （8层）,1848,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040540625403904.html,今天维护
合租·萝岗和苑 5居室 南卧,黄埔,科学城,萝岗和苑,12.00㎡,南,5室1厅2卫,高楼层 （33层）,1459,公寓|拎包入住|近地铁|精装|押一付一,https://gz.lianjia.com/zufang/GZ2045040656539189248.html,11天前维护
整租·时代风华 2室1厅 南,增城,新塘北,时代风华,56.00㎡,南,2室1厅2卫,中楼层 （21层）,2500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990718609583767552.html,1天前维护
合租·广海花园 4居室 南卧,天河,天河公园,广海花园,14.33㎡,南,4室1厅1卫,低楼层 （8层）,1711,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040632979783680.html,今天维护
合租·华景新城逸雅居 5居室 南卧,天河,华景新城,华景新城逸雅居,14.50㎡,南,5室1厅2卫,中楼层 （31层）,2423,公寓|独立卫生间|月租|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040756699168768.html,今天维护
整租·苏庄大街16号 1室1厅 东,天河,沙太南,苏庄大街16号,35.00㎡,东,1室1厅1卫,中楼层 （4层）,1400,精装,https://gz.lianjia.com/zufang/GZ1990736710467584000.html,null
整租·黄埔中央城 4室2厅 南,黄埔,香雪,黄埔中央城,123.00㎡,南,4室2厅2卫,中楼层 （32层）,3500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990707102150033408.html,2天前维护
整租·敏捷科创中心 4室1厅 南,白云,太和,敏捷科创中心,114.00㎡,南,4室1厅0卫,低楼层 （21层）,5600,,https://gz.lianjia.com/zufang/GZ1990705950285103104.html,1天前维护
整租·灵山岛金茂湾 5室2厅 南/北,南沙,明珠湾,灵山岛金茂湾,254.13㎡,南 北,5室2厅3卫,中楼层 （36层）,8000,精装|随时看房,https://gz.lianjia.com/zufang/GZ1990720936113864704.html,null
合租·愉景南苑 4居室 南卧,海珠,新港西,愉景南苑,9.10㎡,南,4室1厅2卫,高楼层 （18层）,1848,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040753217896448.html,今天维护
合租·骏汇大厦 4居室 南卧,天河,天河南,骏汇大厦,10.60㎡,南,4室1厅1卫,高楼层 （26层）,2299,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040809102802944.html,今天维护
整租·中海观云府 1室0厅 南,海珠,东晓南,中海观云府,13.00㎡,南,1室0厅0卫,地下室,1000,近地铁|精装,https://gz.lianjia.com/zufang/GZ1990729763165044736.html,4天前维护
整租·锦绣银湾 3室2厅 南,番禺,大石,锦绣银湾,147.00㎡,南,3室2厅2卫,高楼层 （28层）,7000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990725482076700672.html,3天前维护
整租·誉山国际13期誉璟公寓 1室1厅 北,增城,永宁,誉山国际13期誉璟公寓,32.00㎡,北,1室1厅1卫,低楼层 （27层）,900,精装,https://gz.lianjia.com/zufang/GZ1990732709068013568.html,null
整租·凯旋国际 1室1厅 北,花都,新区,凯旋国际,71.77㎡,北,1室1厅1卫,中楼层 （7层）,1800,近地铁,https://gz.lianjia.com/zufang/GZ1991102383563735040.html,null
整租·江南西路 2室1厅 南/北,海珠,江南西,江南西路,38.00㎡,南 北,2室1厅1卫,高楼层 （8层）,2200,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ1991100548127916032.html,1天前维护
整租·星光映景 1室1厅 东,越秀,水荫,星光映景,42.00㎡,东,1室1厅1卫,低楼层 （33层）,4100,近地铁|精装,https://gz.lianjia.com/zufang/GZ1991111342920040448.html,null
合租·御金沙 4居室 南卧,白云,金沙洲,御金沙,14.90㎡,南,4室1厅2卫,高楼层 （25层）,1774,公寓|拎包入住|近地铁|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040686230667264.html,今天维护
合租·愉景南苑 4居室 东卧,海珠,新港西,愉景南苑,8.85㎡,东,4室1厅1卫,高楼层 （18层）,1774,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040706921168896.html,今天维护
整租·大南居 2室1厅 东/西,越秀,北京路,大南居,64.00㎡,东 西,2室1厅1卫,中楼层 （9层）,4800,近地铁,https://gz.lianjia.com/zufang/GZ1991107325590503424.html,null
整租·方圆月岛轩 1室1厅 北,天河,珠江新城中,方圆月岛轩,58.00㎡,北,1室1厅1卫,高楼层 （26层）,7800,近地铁|精装,https://gz.lianjia.com/zufang/GZ1991107395576659968.html,null
整租·碧桂园凤凰城凤盈苑 5室2厅 复式 南,增城,凤凰城,碧桂园凤凰城凤盈苑,240.00㎡,南,5室2厅4卫,低楼层 （1层）,4800,,https://gz.lianjia.com/zufang/GZ1991109544989687808.html,null
合租·南国奥园 4居室 南卧,精选,番禺,汉溪长隆,南国奥园,15.20㎡,南,4室1厅2卫,1879,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2042611858497601536.html,今天维护
合租·南国奥园 3居室 西南卧,精选,番禺,汉溪长隆,南国奥园,13.50㎡,西南,3室1厅1卫,1606,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2042612119479779328.html,今天维护
合租·美的江上沄启 2居室 南卧,南沙,明珠湾,美的江上沄启,30.00㎡,南,2室1厅1卫,中楼层 （21层）,1100,精装,https://gz.lianjia.com/zufang/GZ1976980521997041664.html,null
合租·保利春天里 4居室 西卧,精选,白云,金沙洲,保利春天里,11.70㎡,西,4室1厅2卫,1428,新上|公寓|拎包入住|近地铁|精装|独立阳台|押一付一,https://gz.lianjia.com/zufang/GZ2047542535328366592.html,今天维护
整租·南村路 3室1厅 东南,海珠,江南大道中,南村路,80.00㎡,东南,3室1厅1卫,中楼层 （7层）,3500,近地铁,https://gz.lianjia.com/zufang/GZ1976973172041318400.html,null
合租·德埔小区 4居室 北卧,精选,天河,石牌,德埔小区,9.10㎡,北,4室1厅1卫,1816,新上|公寓|拎包入住|近地铁|精装|押一付一,https://gz.lianjia.com/zufang/GZ2047659253736407040.html,3天前维护
整租·中海联同福睿府 1室0厅 东南,海珠,宝岗,中海联同福睿府,12.00㎡,东南,1室0厅0卫,地下室,1300,近地铁,https://gz.lianjia.com/zufang/GZ1976974641930960896.html,null
整租·员村四横路5号大院 1室0厅 南,天河,员村,员村四横路5号大院,25.00㎡,南,1室0厅1卫,低楼层 （3层）,2000,近地铁|精装,https://gz.lianjia.com/zufang/GZ1976967013880299520.html,null
整租·天马丽苑二期 2室0厅 南,花都,铁路西,天马丽苑二期,25.00㎡,南,2室0厅0卫,地下室,1000,精装,https://gz.lianjia.com/zufang/GZ1976975564765921280.html,null
合租·罗马家园 4居室 南卧,海珠,沥滘,罗马家园,5.81㎡,南,4室1厅2卫,低楼层 （18层）,1249,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2042618363972157440.html,今天维护
整租·富力天海湾 1室1厅 南,南沙,明珠湾,富力天海湾,45.00㎡,南,1室1厅1卫,高楼层 （31层）,1700,精装|随时看房,https://gz.lianjia.com/zufang/GZ1976919598712225792.html,null
整租·紫荆小区 3室1厅 东南,天河,林和,紫荆小区,92.00㎡,东南,3室1厅1卫,高楼层 （9层）,4800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1976920889731579904.html,1天前维护
整租·中交蓝色海湾 4室2厅 东南,南沙,南沙港,中交蓝色海湾,138.00㎡,东南,4室2厅2卫,中楼层 （48层）,4380,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1976924841541894144.html,null
整租·招商雍华府 4室2厅 南,天河,黄村,招商雍华府,168.00㎡,南,4室2厅3卫,低楼层 （32层）,9000,精装|随时看房,https://gz.lianjia.com/zufang/GZ1976941305485328384.html,4天前维护
合租·骏景花园 4居室 北卧,天河,棠下,骏景花园,13.70㎡,北,4室1厅2卫,中楼层 （14层）,2478,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2042614437801623552.html,今天维护
