"处理后数量: 1145, 跳过异常: 505, 处理时间: 2025-06-24 02:19:10"
标题,区域,地块,小区,面积,朝向,户型,楼层信息,价格,标签,详情页链接,维护时间
整租·东凌广场 3室2厅 北,增城,凤凰城,东凌广场,92.0,北,3室2厅1卫,高楼层 （21层）,1800,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1705092158932910080.html,null
整租·中国铁建海悦国际 3室2厅 南,南沙,万顷沙,中国铁建海悦国际,95.0,南,3室2厅2卫,低楼层 （31层）,3000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1706218639616638976.html,null
整租·新塘新世界花园万象苑 3室2厅 北,增城,沙村,新塘新世界花园万象苑,92.0,北,3室2厅1卫,低楼层 （18层）,2400,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1708345081561350144.html,null
整租·光大花园水岸榕城 1室0厅 南,海珠,工业大道北,光大花园水岸榕城,12.93,南,1室0厅0卫,地下室 （2层）,1180,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1707339421176561664.html,null
整租·祈福生活无限 3室2厅 复式 南,花都,新区,祈福生活无限,74.0,南,3室2厅2卫,低楼层 （12层）,2800,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1708708932916084736.html,null
整租·实地蔷薇国际 3室2厅 北,增城,荔城西区,实地蔷薇国际,87.0,北,3室2厅1卫,中楼层 （32层）,1500,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1708716673239875584.html,1天前维护
整租·科慧花园 3室2厅 东南,增城,朱村,科慧花园,89.0,东,3室2厅2卫,中楼层 （27层）,2100,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1703677058355298304.html,null
整租·黄埔创新中心 1室0厅 西,黄埔,黄埔区府,黄埔创新中心,45.0,西,1室0厅1卫,低楼层 （22层）,1500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1704015075217506304.html,null
整租·东晟明珠花园 3室2厅 南,番禺,番禺广场,东晟明珠花园,114.0,南,3室2厅1卫,高楼层 （25层）,3700,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1703264187284717568.html,null
整租·港航中心 2室2厅 南/北,黄埔,鱼珠,港航中心,60.0,南,2室2厅1卫,中楼层 （53层）,3800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1709165457925210112.html,null
整租·实地蔷薇国际 3室2厅 东南,增城,荔城西区,实地蔷薇国际,97.0,东,3室2厅2卫,低楼层 （32层）,1800,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1709254491901001728.html,null
整租·领南星河荣誉 3室2厅 东南,南沙,南沙港,领南星河荣誉,96.0,东,3室2厅2卫,高楼层 （17层）,3000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1696452607096127488.html,2天前维护
整租·南沙城 2室1厅 南,南沙,金洲,南沙城,67.0,南,2室1厅1卫,中楼层 （18层）,2000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1696753095976943616.html,null
整租·时代印记(广州) 4室2厅 东南,黄埔,知识城,时代印记(广州),124.0,东,4室2厅2卫,高楼层 （32层）,3000,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1697972204752338944.html,null
整租·科慧花园 4室2厅 南,增城,朱村,科慧花园,118.0,南,4室2厅2卫,中楼层 （28层）,2000,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1697923494358024192.html,4天前维护
整租·小东园 2室2厅 南,越秀,东山口,小东园,80.0,南,2室2厅1卫,低楼层 （7层）,6200,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1700365345589559296.html,null
整租·亚运城运动员村四区 3室2厅 南,番禺,亚运城,亚运城运动员村四区,138.0,南,3室2厅2卫,中楼层 （11层）,4100,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1859897005602504704.html,1天前维护
整租·光大花园水岸榕城 1室0厅 东,海珠,工业大道北,光大花园水岸榕城,12.0,东,1室0厅0卫,地下室 （18层）,1200,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1862340981966241792.html,null
整租·金满花园 3室2厅 西南,白云,金沙洲,金满花园,110.0,南,3室2厅1卫,中楼层 （9层）,3000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1860958736412049408.html,1天前维护
整租·流花广场 2室1厅 东南,越秀,东风西,流花广场,52.0,东,2室1厅1卫,中楼层 （17层）,3300,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1861011318723575808.html,null
整租·建设二马路 2室1厅 南/北,越秀,建设路,建设二马路,78.7,南,2室1厅1卫,高楼层 （9层）,2800,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1860989867270340608.html,null
整租·广州星河湾荟心园 3室2厅 南/北,番禺,星河湾,广州星河湾荟心园,155.0,南,3室2厅2卫,中楼层 （10层）,6300,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1861367997776527360.html,5天前维护
整租·保利西悦湾观澜 3室2厅 南,荔湾,汾水,保利西悦湾观澜,88.0,南,3室2厅2卫,低楼层 （26层）,4800,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1861392279143448576.html,5天前维护
整租·中建玖玥湾 4室2厅 南/北,南沙,南沙港,中建玖玥湾,122.49,南,4室2厅2卫,中楼层 （23层）,4000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1864147184681746432.html,null
整租·天河东远洋宿舍 2室1厅 东/南/西,天河,体育中心,天河东远洋宿舍,70.0,东,2室1厅1卫,低楼层 （18层）,4500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1864166919846756352.html,null
整租·恒大山水城 4室2厅 复式 北,增城,中新镇,恒大山水城,80.0,北,4室2厅2卫,低楼层 （18层）,1980,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1862798099332726784.html,null
整租·高德公馆 3室2厅 南,天河,珠江新城中,高德公馆,152.12,南,3室2厅2卫,中楼层 （45层）,18800,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1862796471863083008.html,1天前维护
整租·雅居乐雍逸豪庭 3室2厅 南,花都,新区,雅居乐雍逸豪庭,125.0,南,3室2厅2卫,中楼层 （18层）,3550,近地铁|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1863096484405182464.html,null
整租·祈福新村C区 2室2厅 北,番禺,祈福新村,祈福新村C区,63.5,北,2室2厅1卫,低楼层 （4层）,2850,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1863216783373107200.html,null
合租·金燕花园 6居室 南卧,天河,燕塘,金燕花园,20.0,南,6室6厅6卫,高楼层 （22层）,2000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1864290794916020224.html,1天前维护
整租·天盈广场 1室0厅 东,天河,珠江新城中,天盈广场,20.0,东,1室0厅0卫,地下室 （1层）,2000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1864523343877636096.html,null
整租·华润置地·瑞府 4室2厅 复式 南,南沙,明珠湾,华润置地·瑞府,111.0,南,4室2厅2卫,高楼层 （11层）,3300,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1864271163220295680.html,3天前维护
整租·金亚花园 3室2厅 东南,越秀,二沙岛,金亚花园,186.0,东,3室2厅2卫,中楼层 （7层）,25000,双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1864632145616568320.html,4天前维护
整租·保利心语 1室1厅 北,天河,珠江新城中,保利心语,12.0,北,1室1厅1卫,地下室 （32层）,1100,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1865414759562608640.html,null
整租·金域蓝湾 4室2厅 东南,白云,金沙洲,金域蓝湾,178.0,东,4室2厅2卫,低楼层 （25层）,8500,近地铁|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1865654239921963008.html,null
整租·星河山海湾 3室2厅 东南,南沙,南沙港,星河山海湾,115.0,东,3室2厅2卫,中楼层 （26层）,3300,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1872195790231830528.html,null
整租·富力城南区 1室0厅 南/北,白云,夏茅,富力城南区,12.0,南,1室0厅0卫,地下室,950,,https://gz.lianjia.com/zufang//zufang/GZ1871860302191001600.html,null
整租·隆辉创意公馆  1室1厅 东,番禺,钟村,隆辉创意公馆,72.0,东,1室1厅1卫,中楼层 （6层）,1900,,https://gz.lianjia.com/zufang//zufang/GZ1855535269361483776.html,null
整租·时代天朗花园 1室0厅 南,白云,同和,时代天朗花园,13.0,南,1室0厅0卫,地下室 （33层）,700,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1856246952161705984.html,null
整租·华景新城逸意居 4室2厅 南,天河,华景新城,华景新城逸意居,136.0,南,4室2厅2卫,高楼层 （31层）,8200,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1856241045696675840.html,null
整租·文昌北路 3室1厅 西,荔湾,龙津,文昌北路,51.23,西,3室1厅1卫,高楼层 （7层）,3800,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1856262501956583424.html,null
整租·纺织路(海珠) 2室1厅 南,海珠,滨江中,纺织路(海珠),87.0,南,2室1厅1卫,低楼层 （9层）,5000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1855608800938033152.html,null
整租·富力金港城东区 4室2厅 复式 南,花都,花东镇,富力金港城东区,235.0,南,4室2厅3卫,低楼层 （4层）,10000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1855601846094135296.html,4天前维护
整租·宏城大厦 3室2厅 北,花都,旧区,宏城大厦,141.0,北,3室2厅2卫,中楼层 （12层）,2400,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1855831946429464576.html,null
整租·东晓路 2室1厅 南,海珠,东晓路,东晓路,55.0,南,2室1厅1卫,中楼层 （9层）,2600,精装,https://gz.lianjia.com/zufang//zufang/GZ1857000856176558080.html,null
整租·振业天颂花园 1室0厅 南/北,荔湾,广钢新城,振业天颂花园,12.0,南,1室0厅0卫,地下室,600,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1857345081149751296.html,null
整租·灵山岛金茂湾二期 3室2厅 东南/南,南沙,明珠湾,灵山岛金茂湾二期,98.0,东,3室2厅2卫,低楼层 （31层）,3900,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1857292428717850624.html,3天前维护
整租·中交汇通中心 1室1厅 南,南沙,明珠湾,中交汇通中心,48.0,南,1室1厅1卫,低楼层 （30层）,1600,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1856619263142395904.html,null
整租·官洲北苑 4室2厅 南,海珠,官洲,官洲北苑,123.0,南,4室2厅2卫,低楼层 （12层）,3900,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1856560753935384576.html,3天前维护
整租·湾区·金融城 4室2厅 东南,南沙,明珠湾,湾区·金融城,137.0,东,4室2厅2卫,中楼层 （32层）,3800,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1856702866211733504.html,null
整租·站前路(荔湾) 2室1厅 北,荔湾,流花站前,站前路(荔湾),45.0,北,2室1厅1卫,高楼层 （6层）,2200,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1856985944951881728.html,null
整租·星汇城 4室2厅 东南,黄埔,知识城,星汇城,104.0,东,4室2厅2卫,低楼层 （34层）,3500,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1858022194488016896.html,5天前维护
整租·合景睿峰L7 1室0厅 东,天河,珠江新城东,合景睿峰L7,15.0,东,1室0厅0卫,地下室 （41层）,1000,精装,https://gz.lianjia.com/zufang//zufang/GZ1858049917398810624.html,5天前维护
整租·侨苑小区(天河区) 3室1厅 东北,天河,体育中心,侨苑小区(天河区),97.0,东,3室1厅1卫,低楼层 （8层）,5500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1857763352726470656.html,2天前维护
整租·万科府前一号 4室2厅 南,南沙,南沙区府,万科府前一号,143.0,南,4室2厅2卫,中楼层 （18层）,2900,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011345557208956928.html,null
整租·美好家园 3室2厅 南,白云,黄石,美好家园,125.0,南,3室2厅2卫,高楼层 （10层）,3700,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011344304131276800.html,2天前维护
整租·丽景大厦 3室2厅 西北,花都,旧区,丽景大厦,138.0,西,3室2厅2卫,低楼层 （12层）,1895,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011343725023723520.html,null
整租·万科东荟城 1室1厅 南/北,黄埔,香雪,万科东荟城,37.0,南,1室1厅1卫,中楼层 （12层）,1600,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011354057129590784.html,1天前维护
整租·骏辉楼 3室2厅 南,花都,新区,骏辉楼,100.0,南,3室2厅1卫,低楼层 （9层）,2500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2011381896826585088.html,1天前维护
整租·远洋明珠大厦 4室2厅 东南,天河,珠江新城西,远洋明珠大厦,147.0,东,4室2厅1卫,中楼层 （25层）,12000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011366691035938816.html,null
整租·碧桂园豪园林湖苑 3室1厅 南,增城,增城碧桂园,碧桂园豪园林湖苑,104.0,南,3室1厅2卫,高楼层 （22层）,1500,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2011373026859286528.html,null
整租·万科幸福誉 3室2厅 南,黄埔,知识城,万科幸福誉,88.0,南,3室2厅1卫,中楼层 （34层）,3000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011372463488761856.html,null
整租·招商城市主场 1室1厅 北,番禺,万博,招商城市主场,40.0,北,1室1厅1卫,中楼层 （14层）,2400,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011372768473382912.html,1天前维护
整租·海丝知识中心 2室1厅 东南/南,黄埔,知识城,海丝知识中心,58.32,东,2室1厅1卫,低楼层 （19层）,2400,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011369884235071488.html,2天前维护
整租·西福蓝湾 3室2厅 东南,增城,朱村,西福蓝湾,86.0,东,3室2厅1卫,高楼层 （26层）,1900,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011368711461535744.html,null
整租·花语阳光花园 3室2厅 南,南沙,明珠湾,花语阳光花园,122.57,南,3室2厅2卫,低楼层 （30层）,1800,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011370827458543616.html,1天前维护
整租·华荟南景园 3室2厅 南,番禺,桥南,华荟南景园,109.0,南,3室2厅2卫,低楼层 （16层）,3500,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2011374078811701248.html,今天维护
整租·万科幸福誉 3室2厅 北/东北,黄埔,知识城,万科幸福誉,88.0,东,3室2厅1卫,中楼层 （34层）,3000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011375958547759104.html,2天前维护
整租·东海嘉园 3室1厅 西北,越秀,五羊新城,东海嘉园,116.0,西,3室1厅1卫,高楼层 （24层）,8000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011374224639262720.html,null
整租·城投·首筑花园 3室2厅 南,南沙,横沥,城投·首筑花园,120.0,南,3室2厅2卫,中楼层 （21层）,3400,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011375310385184768.html,null
整租·城西花园 2室1厅 西南,白云,金沙洲,城西花园,57.0,南,2室1厅1卫,低楼层 （7层）,2700,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011378268078342144.html,4天前维护
整租·IPC港航中心 1室0厅 南,黄埔,鱼珠,IPC港航中心,12.0,南,1室0厅0卫,地下室 （2层）,600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011380759859822592.html,null
整租·真功夫总部大楼 1室1厅 复式 南,南沙,金洲,真功夫总部大楼,56.0,南,1室1厅1卫,中楼层 （9层）,1600,精装,https://gz.lianjia.com/zufang//zufang/GZ2011384078057603072.html,2天前维护
整租·五山花园 3室1厅 西,天河,五山,五山花园,85.0,西,3室1厅1卫,中楼层 （16层）,5800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011386207598018560.html,null
整租·拥翠小区 2室1厅 南,越秀,建设路,拥翠小区,55.0,南,2室1厅1卫,高楼层 （7层）,3000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011385099651645440.html,3天前维护
整租·天成大厦 2室1厅 东/南/北,天河,龙口西,天成大厦,65.0,东,2室1厅1卫,中楼层 （32层）,4500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011391794209619968.html,null
整租·粤信广场 2室1厅 东南,海珠,赤岗,粤信广场,80.7,东,2室1厅1卫,高楼层 （21层）,5000,,https://gz.lianjia.com/zufang//zufang/GZ1925062774874963968.html,2天前维护
整租·警官学院 4室1厅 南/北,海珠,滨江中,警官学院,99.0,南,4室1厅1卫,中楼层 （9层）,4550,,https://gz.lianjia.com/zufang//zufang/GZ1925051531317477376.html,null
整租·湾区·金融城 4室2厅 南,南沙,明珠湾,湾区·金融城,140.0,南,4室2厅2卫,中楼层 （32层）,4000,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1925091589076549632.html,null
整租·富力金港城东区 3室2厅 南,花都,花东镇,富力金港城东区,126.0,南,3室2厅1卫,低楼层 （18层）,2400,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924825574946111488.html,null
整租·德政南路 1室0厅 东/东南/南/西南,越秀,越秀南,德政南路,121.55,东,1室0厅1卫,低楼层 （8层）,30387,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1925049049744932864.html,null
整租·明珠湾壹号 4室2厅 南/北,南沙,明珠湾,明珠湾壹号,380.0,南,4室2厅4卫,低楼层 （27层）,33000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1925070286441414656.html,1天前维护
整租·建设横马路 1室0厅 南/北,越秀,建设路,建设横马路,100.0,南,1室0厅1卫,低楼层 （8层）,20000,,https://gz.lianjia.com/zufang//zufang/GZ1925107475237830656.html,null
整租·碧桂园凤凰城凤凰名苑 4室2厅 北,增城,凤凰城,碧桂园凤凰城凤凰名苑,103.0,北,4室2厅2卫,低楼层 （32层）,3600,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924742580017299456.html,null
整租·智景花苑 1室1厅 南,天河,车陂,智景花苑,40.0,南,1室1厅1卫,低楼层 （15层）,2000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1924773627056619520.html,null
整租·富力公园28 2室2厅 西北,天河,珠江新城东,富力公园28,102.0,西,2室2厅1卫,中楼层 （48层）,9500,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924455818611130368.html,null
整租·华景新城翠景园 3室2厅 东/西,天河,华景新城,华景新城翠景园,97.0,东,3室2厅2卫,中楼层 （9层）,4600,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1924733649631051776.html,1天前维护
整租·东方广场 1室0厅 南/北,越秀,环市东,东方广场,36.0,南,1室0厅1卫,中楼层 （32层）,3600,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924713563650260992.html,null
整租·海力花园 3室2厅 东北,南沙,进港大道,海力花园,89.0,东,3室2厅1卫,高楼层 （12层）,1800,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924762144042123264.html,null
整租·东原印江澜 3室1厅 东南,增城,荔城增江,东原印江澜,96.0,东,3室1厅2卫,低楼层 （33层）,1800,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924783174966050816.html,null
整租·合景花漫里 3室2厅 北,增城,永宁,合景花漫里,86.0,北,3室2厅1卫,中楼层 （32层）,1500,精装,https://gz.lianjia.com/zufang//zufang/GZ1924047264829931520.html,null
整租·碧桂园城市花园漫绿苑 3室2厅 南,增城,朱村,碧桂园城市花园漫绿苑,128.43,南,3室2厅2卫,低楼层 （25层）,2100,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924053582135427072.html,null
整租·碧桂园城市花园花岸苑 4室2厅 南/北,增城,朱村,碧桂园城市花园花岸苑,198.0,南,4室2厅3卫,高楼层 （25层）,4300,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924071091731431424.html,null
整租·萝岗奥园广场 1室1厅 南,黄埔,香雪,萝岗奥园广场,54.0,南,1室1厅1卫,高楼层 （19层）,1600,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924419359535529984.html,3天前维护
整租·领悦公馆 4室1厅 南,增城,中新镇,领悦公馆,107.0,南,4室1厅2卫,高楼层 （39层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924424597164261376.html,null
整租·财富世纪广场 1室1厅 南,天河,珠江新城东,财富世纪广场,98.0,南,1室1厅1卫,中楼层 （28层）,12000,精装,https://gz.lianjia.com/zufang//zufang/GZ1924380306224185344.html,null
整租·中建联投学府悦城 3室1厅 西南,增城,荔城西区,中建联投学府悦城,89.0,南,3室1厅2卫,低楼层 （29层）,1600,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924402011231485952.html,null
整租·翠苑小区 4室2厅 东南,天河,天河公园,翠苑小区,165.0,东,4室2厅2卫,低楼层 （16层）,8500,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1924402072690622464.html,null
整租·星河山海湾 3室2厅 南/北,南沙,南沙港,星河山海湾,107.0,南,3室2厅2卫,中楼层 （29层）,2700,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924378509690535936.html,2天前维护
整租·中海蓝湾 4室1厅 东南,番禺,洛溪,中海蓝湾,175.5,东,4室1厅2卫,低楼层 （32层）,6800,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011439664174465024.html,null
整租·富力悦禧花园 3室2厅 南,黄埔,开发东区,富力悦禧花园,98.0,南,3室2厅2卫,低楼层 （33层）,3000,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2011446299433369600.html,null
整租·南沙湾石奥 2室2厅 南,南沙,南沙港,南沙湾石奥,165.0,南,2室2厅3卫,中楼层 （8层）,6000,精装,https://gz.lianjia.com/zufang//zufang/GZ2011442184552710144.html,null
整租·南天广场 2室2厅 东北,天河,珠江新城西,南天广场,75.0,东,2室2厅1卫,高楼层 （33层）,5500,精装,https://gz.lianjia.com/zufang//zufang/GZ2011440495930114048.html,null
整租·富力城南区 4室2厅 错层 南/西南,白云,夏茅,富力城南区,164.3,南,4室2厅2卫,低楼层 （18层）,5266,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011435933395582976.html,null
整租·前进路(海珠) 1室1厅 东南,海珠,前进路,前进路(海珠),30.0,东,1室1厅1卫,低楼层 （9层）,2600,精装,https://gz.lianjia.com/zufang//zufang/GZ2011647332466032640.html,null
整租·荔福路 3室1厅 南,海珠,工业大道北,荔福路,105.0,南,3室1厅2卫,中楼层 （9层）,3800,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011639881872179200.html,null
整租·花语水岸 1室0厅 东南,荔湾,大坦沙,花语水岸,12.0,东,1室0厅0卫,地下室 （26层）,600,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2011665397387886592.html,null
合租·豫章苑 5居室 北卧,黄埔,大沙地,豫章苑,13.2,北,5室1厅2卫,高楼层 （33层）,1396,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2044008076591235072.html,今天维护
合租·森语星园 3居室 东卧,海珠,南洲,森语星园,10.0,东,3室1厅1卫,低楼层 （29层）,1533,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2039435977176383488.html,今天维护
整租·建设二马路 1室1厅 南,越秀,建设路,建设二马路,45.0,南,1室1厅1卫,中楼层 （9层）,3400,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011671894079569920.html,null
整租·葛洲坝广州紫郡府 4室2厅 南/北,荔湾,广钢新城,葛洲坝广州紫郡府,127.0,南,4室2厅2卫,中楼层 （29层）,6000,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2011671920155557888.html,3天前维护
合租·萝岗和苑 5居室 南卧,黄埔,科学城,萝岗和苑,12.0,南,5室1厅2卫,高楼层 （33层）,1396,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2044270535927398400.html,今天维护
整租·赛拉维 2室1厅 东,天河,员村,赛拉维,108.0,东,2室1厅1卫,高楼层 （19层）,6000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011670946410135552.html,1天前维护
整租·水电广场 2室1厅 南,增城,白江,水电广场,54.94,南,2室1厅1卫,高楼层 （23层）,1500,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011659610179502080.html,null
整租·广梅汕铁路大厦 2室1厅 东,天河,天河南,广梅汕铁路大厦,80.0,东,2室1厅1卫,中楼层 （30层）,5000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011672297944907776.html,null
整租·南景园 2室1厅 东/东南,海珠,江燕路,南景园,68.0,东,2室1厅1卫,高楼层 （18层）,4500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011674972086337536.html,null
整租·永福楼 2室1厅 北,越秀,黄花岗,永福楼,101.0,北,2室1厅1卫,低楼层 （25层）,4000,,https://gz.lianjia.com/zufang//zufang/GZ2011678531553067008.html,null
整租·富力东山新天地 2室1厅 西北,越秀,杨箕,富力东山新天地,65.0,西,2室1厅1卫,高楼层 （40层）,7500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011676771396616192.html,3天前维护
整租·丽晶华庭 2室2厅 南,天河,珠江新城西,丽晶华庭,77.0,南,2室2厅1卫,低楼层 （30层）,6200,精装,https://gz.lianjia.com/zufang//zufang/GZ2011674548667154432.html,3天前维护
整租·珠玑路 1室0厅 东南,荔湾,和平西,珠玑路,26.0,东,1室0厅1卫,高楼层 （2层）,2500,精装,https://gz.lianjia.com/zufang//zufang/GZ2011676518165512192.html,null
整租·环市东路 1室1厅 南,越秀,环市东,环市东路,30.0,南,1室1厅1卫,中楼层 （8层）,3300,精装,https://gz.lianjia.com/zufang//zufang/GZ1802207224836128768.html,2天前维护
整租·铂林国际公寓 1室0厅 西,天河,珠江新城西,铂林国际公寓,27.83,西,1室0厅1卫,高楼层 （32层）,3900,,https://gz.lianjia.com/zufang//zufang/GZ1802288890262847488.html,3天前维护
整租·麓苑路42号大院 2室1厅 东,越秀,淘金,麓苑路42号大院,117.0,东,2室1厅1卫,中楼层 （7层）,6480,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1802628695890853888.html,null
整租·碧桂园豪进左岸 3室2厅 南,增城,石滩镇,碧桂园豪进左岸,102.0,南,3室2厅2卫,高楼层 （32层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1803753140281933824.html,null
整租·东风西路 9室5厅 北,越秀,东风西,东风西路,400.0,北,9室5厅9卫,低楼层 （9层）,20000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1803636143678291968.html,null
整租·翠微庄园 1室0厅 东南,天河,天河公园,翠微庄园,12.0,东,1室0厅0卫,地下室 （31层）,1000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1803009217204846592.html,null
