"处理后数量: 1670, 跳过异常: 280, 处理时间: 2025-06-24 02:19:10"
标题,区域,地块,小区,面积,朝向,户型,楼层信息,价格,标签,详情页链接,维护时间
整租·旭景家园 3室2厅 南/北,天河,东圃,旭景家园,110.0,南,3室2厅2卫,中楼层 （11层）,5700,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2034153609012183040.html,5天前维护
整租·万科云 2室1厅 南/北,天河,智慧城,万科云,57.0,南,2室1厅1卫,中楼层 （11层）,3600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2034157282131968000.html,null
整租·六运小区 2室1厅 南,天河,天河南,六运小区,65.0,南,2室1厅1卫,低楼层 （8层）,4900,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2034168513588887552.html,1天前维护
整租·天鹅花苑 4室2厅 南,天河,长兴,天鹅花苑,86.85,南,4室2厅2卫,中楼层 （8层）,5600,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2034171674005340160.html,2天前维护
整租·天鹅花苑 2室2厅 南,天河,长兴,天鹅花苑,59.85,南,2室2厅1卫,中楼层 （8层）,5600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2034172247962288128.html,2天前维护
整租·保利中汇广场 1室1厅 南,天河,林和,保利中汇广场,83.0,南,1室1厅1卫,高楼层 （30层）,8000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2034178478978367488.html,null
整租·远洋天骄广场 1室1厅 南,天河,天河客运站,远洋天骄广场,68.0,南,1室1厅1卫,低楼层 （15层）,4000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2034181024199475200.html,2天前维护
整租·铂林国际公寓 1室1厅 南,天河,珠江新城西,铂林国际公寓,38.0,南,1室1厅1卫,高楼层 （22层）,4800,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2034208463285911552.html,3天前维护
整租·龙凤苑 1室0厅 南,天河,珠江新城东,龙凤苑,25.0,南,1室0厅1卫,高楼层 （29层）,1800,精装,https://gz.lianjia.com/zufang//zufang/GZ2034208863820972032.html,3天前维护
整租·华景新城逸致居 4室2厅 南,天河,华景新城,华景新城逸致居,172.0,南,4室2厅2卫,低楼层 （31层）,8000,近地铁|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2034201791473647616.html,null
整租·明轩 1室1厅 西,天河,石牌,明轩,47.22,西,1室1厅1卫,中楼层 （26层）,3600,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2034206409477849088.html,3天前维护
整租·骏景花园 4室2厅 南,天河,棠下,骏景花园,141.0,南,4室2厅2卫,高楼层 （20层）,6500,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2034211221883846656.html,2天前维护
整租·合景睿峰L7 3室1厅 东南,天河,珠江新城东,合景睿峰L7,114.0,东,3室1厅1卫,高楼层 （41层）,8800,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2034211449164791808.html,3天前维护
整租·金燕花园 2室1厅 东南,天河,燕塘,金燕花园,69.9,东,2室1厅1卫,低楼层 （16层）,3575,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2033924383730302976.html,1天前维护
整租·历德雅舍 2室1厅 东,天河,华景新城,历德雅舍,66.0,东,2室1厅1卫,中楼层 （18层）,4400,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2033952480236142592.html,1天前维护
整租·天河东路小区 2室2厅 南,天河,龙口西,天河东路小区,85.0,南,2室2厅1卫,低楼层 （9层）,4250,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2033926706028347392.html,null
整租·美林海岸 2室1厅 东南,天河,员村,美林海岸,80.0,东,2室1厅1卫,低楼层 （18层）,5200,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2033932930706833408.html,1天前维护
整租·财润国际大厦 1室1厅 东南,天河,粤垦,财润国际大厦,208.0,东,1室1厅1卫,中楼层 （32层）,13500,精装,https://gz.lianjia.com/zufang//zufang/GZ2034096938529325056.html,null
整租·嘉裕公馆 3室2厅 南,天河,珠江新城中,嘉裕公馆,156.0,南,3室2厅2卫,高楼层 （33层）,25000,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1843988478405115904.html,null
整租·星汇国际大厦 0室0厅 南,天河,珠江新城西,星汇国际大厦,12.0,南,未知室0厅0卫,地下室,1100,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1844013223120994304.html,null
整租·中海花城湾 1室0厅 南,天河,珠江新城中,中海花城湾,11.0,南,1室0厅0卫,地下室,1300,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1848243122174164992.html,null
整租·华景新城建宇轩 3室2厅 东/东南,天河,华景新城,华景新城建宇轩,85.59,东,3室2厅1卫,低楼层 （9层）,5800,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1849308053766144000.html,1天前维护
整租·永隆花园 1室0厅 东,天河,长兴,永隆花园,70.0,东,1室0厅0卫,中楼层 （6层）,4900,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1875770797755203584.html,null
整租·棠德花苑 2室1厅 南/北,天河,棠下,棠德花苑,59.74,南,2室1厅1卫,中楼层 （10层）,2700,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1850120318484480000.html,3天前维护
整租·广深铁路物业公司广园东住宅小区 2室1厅 南,天河,沙河,广深铁路物业公司广园东住宅小区,61.0,南,2室1厅1卫,高楼层 （9层）,2500,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1877275967458639872.html,4天前维护
整租·保利心语 2室0厅 南,天河,珠江新城中,保利心语,30.0,南,2室0厅0卫,地下室 （32层）,1300,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1877204187415052288.html,null
整租·六运小区 1室0厅 南,天河,天河南,六运小区,40.0,南,1室0厅1卫,低楼层 （8层）,3600,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1877208631108173824.html,null
合租·博雅轩 3居室 西北卧,天河,林和,博雅轩,21.0,西,3室2厅2卫,中楼层 （33层）,2500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1877625475770089472.html,null
整租·天河鸿运花园 3室2厅 南,天河,天河公园,天河鸿运花园,97.0,南,3室2厅1卫,高楼层 （9层）,4300,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1880102904182865920.html,null
整租·中铁盛德国际 3室2厅 南,天河,石牌,中铁盛德国际,104.0,南,3室2厅1卫,高楼层 （37层）,5800,新上|精装,https://gz.lianjia.com/zufang//zufang/GZ1878709140772093952.html,1天前维护
整租·富力盈力大厦 1室0厅 南,天河,珠江新城西,富力盈力大厦,12.0,南,1室0厅0卫,地下室,1000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1854454028281315328.html,1天前维护
整租·南天广场 2室1厅 西北,天河,珠江新城西,南天广场,86.0,西,2室1厅1卫,高楼层 （33层）,6000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1854050054508118016.html,4天前维护
整租·万菱汇广场 1室1厅 南,天河,天河南,万菱汇广场,88.0,南,1室1厅1卫,低楼层 （29层）,11000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1854059188410384384.html,null
整租·纵横花园 1室1厅 北,天河,东圃,纵横花园,35.39,北,1室1厅1卫,高楼层 （9层）,1800,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1854404724938244096.html,5天前维护
整租·富力盈丰大厦 1室1厅 西,天河,珠江新城西,富力盈丰大厦,54.0,西,1室1厅1卫,低楼层 （29层）,5500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1880818468538810368.html,null
整租·星辰财富港 1室0厅 东,天河,珠江新城西,星辰财富港,12.0,东,1室0厅0卫,地下室 （30层）,1000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1882043586892005376.html,null
整租·侨苑小区(天河区) 3室1厅 东北,天河,体育中心,侨苑小区(天河区),97.0,东,3室1厅1卫,低楼层 （8层）,5500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1857763352726470656.html,4天前维护
整租·华景新城逸意居 4室2厅 南,天河,华景新城,华景新城逸意居,136.0,南,4室2厅2卫,高楼层 （31层）,8200,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1856241045696675840.html,1天前维护
整租·天誉华庭 3室2厅 西北,天河,龙口西,天誉华庭,98.0,西,3室2厅1卫,中楼层 （34层）,6600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1999798626800369664.html,null
整租·利雅湾 3室2厅 西北,天河,珠江新城中,利雅湾,110.0,西,3室2厅2卫,中楼层 （29层）,9500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1999817427168264192.html,3天前维护
整租·信达金茂广场 1室1厅 东南,天河,沙太南,信达金茂广场,43.0,东,1室1厅1卫,低楼层 （29层）,3800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1999848766017896448.html,5天前维护
整租·德荣小区 3室1厅 北,天河,龙口西,德荣小区,91.21,北,3室1厅1卫,低楼层 （18层）,4480,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1999893642466033664.html,null
整租·侨林苑 1室1厅 东/南/北,天河,林和,侨林苑,55.0,东,1室1厅1卫,中楼层 （24层）,5000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2000046550188818432.html,4天前维护
整租·联泰天河YOHO 1室1厅 南,天河,智慧城,联泰天河YOHO,35.0,南,1室1厅1卫,中楼层 （8层）,1800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2000066123692769280.html,4天前维护
整租·财富世纪广场 1室1厅 南,天河,珠江新城东,财富世纪广场,100.0,南,1室1厅1卫,中楼层 （28层）,8000,精装,https://gz.lianjia.com/zufang//zufang/GZ2000062529337819136.html,null
整租·恒大珺睿 2室2厅 南,天河,珠江新城东,恒大珺睿,100.0,南,2室2厅2卫,中楼层 （20层）,11800,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2000063431050264576.html,null
整租·体育西路天河北街 1室1厅 北,天河,体育中心,体育西路天河北街,40.0,北,1室1厅1卫,中楼层 （8层）,3500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2000139378873073664.html,null
整租·名门大厦 3室1厅 南,天河,珠江新城西,名门大厦,112.0,南,3室1厅1卫,中楼层 （33层）,7800,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2000148239206055936.html,null
整租·合生骏景广场 1室1厅 北,天河,棠下,合生骏景广场,56.0,北,1室1厅1卫,中楼层 （21层）,4800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2000157760406159360.html,2天前维护
合租·龙口西路 4居室 东卧,天河,龙口西,龙口西路,30.0,东,4室1厅1卫,高楼层 （8层）,4500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2000152612367761408.html,5天前维护
整租·珠江都荟华庭 2室2厅 南,天河,珠江新城西,珠江都荟华庭,90.0,南,2室2厅1卫,中楼层 （33层）,8500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2000156475330134016.html,null
整租·车陂东闸口大街北 1室0厅 南/西南,天河,东圃,车陂东闸口大街北,30.0,南,1室0厅1卫,低楼层 （8层）,900,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2000107397544148992.html,null
整租·小新塘大未来 2室1厅 西南,天河,智慧城,小新塘大未来,65.0,南,2室1厅1卫,高楼层 （17层）,3600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2000124888492277760.html,null
整租·保利林海山庄 3室2厅 东南,天河,龙洞,保利林海山庄,125.0,东,3室2厅2卫,低楼层 （7层）,5500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2000079068002779136.html,null
整租·尚东君御雅苑 4室2厅 南,天河,珠江新城中,尚东君御雅苑,172.0,南,4室2厅2卫,低楼层 （46层）,22000,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2000072557293731840.html,null
合租·富景花苑 4居室 东卧,天河,天河南,富景花苑,30.0,东,4室0厅4卫,低楼层 （9层）,2600,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2000086149682429952.html,null
整租·燕塘大院 2室1厅 南,天河,燕塘,燕塘大院,67.0,南,2室1厅1卫,中楼层 （8层）,3300,月租|近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2000433636611981312.html,null
整租·广垦天河1号 1室1厅 东,天河,沙太南,广垦天河1号,38.0,东,1室1厅1卫,中楼层 （14层）,4000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2000441381545312256.html,null
整租·东方新世界熹园 3室2厅 东南,天河,天河公园,东方新世界熹园,121.0,东,3室2厅2卫,中楼层 （30层）,8800,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2000163685649088512.html,5天前维护
整租·美居花园 2室1厅 南/北,天河,员村,美居花园,70.0,南,2室1厅1卫,中楼层 （10层）,2800,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2034269732609196032.html,1天前维护
整租·华师大学宿舍高教新村 3室2厅 西,天河,石牌,华师大学宿舍高教新村,113.92,西,3室2厅1卫,高楼层 （30层）,9000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2034275380352778240.html,5天前维护
整租·龙湖首开天宸原著 4室2厅 北,天河,黄村,龙湖首开天宸原著,130.0,北,4室2厅2卫,高楼层 （27层）,9500,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2034255200142753792.html,2天前维护
整租·金燕花园 3室2厅 南,天河,燕塘,金燕花园,82.0,南,3室2厅1卫,低楼层 （16层）,4500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2034245504488964096.html,5天前维护
整租·棠德花苑 2室1厅 南,天河,棠下,棠德花苑,55.0,南,2室1厅1卫,中楼层 （11层）,3200,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2034246733554253824.html,2天前维护
整租·嘉裕君玥公馆 3室2厅 东南,天河,珠江新城西,嘉裕君玥公馆,135.0,东,3室2厅1卫,中楼层 （30层）,14800,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2034280589254721536.html,1天前维护
整租·东圃边检小区  3室2厅 南,天河,东圃,东圃边检小区,112.0,南,3室2厅2卫,低楼层 （16层）,4800,近地铁|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2034296273921638400.html,null
整租·富力天禧花园 3室2厅 南,天河,车陂,富力天禧花园,135.0,南,3室2厅2卫,低楼层 （32层）,7200,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2034305992220475392.html,1天前维护
整租·五山花园 1室1厅 北,天河,五山,五山花园,61.0,北,1室1厅1卫,高楼层 （15层）,3600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2034491962924466176.html,null
整租·珠光新城御景 4室2厅 南/北,天河,珠江新城东,珠光新城御景,194.0,南,4室2厅2卫,高楼层 （28层）,21000,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2034491816060911616.html,2天前维护
整租·万科云城米酷 1室1厅 西,天河,智慧城,万科云城米酷,26.0,西,1室1厅1卫,高楼层 （18层）,1700,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2034450275229499392.html,null
整租·寺右公馆 2室1厅 北,天河,珠江新城西,寺右公馆,64.0,北,2室1厅1卫,低楼层 （29层）,6800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2034497328051650560.html,2天前维护
整租·富力天朗明居 1室0厅 南/北,天河,棠下,富力天朗明居,12.0,南,1室0厅0卫,地下室 （18层）,950,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2034497033984802816.html,null
整租·金地天河公馆 4室2厅 南,天河,黄村,金地天河公馆,143.0,南,4室2厅2卫,低楼层 （31层）,8500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2034497790360420352.html,1天前维护
整租·水利电力学院 2室1厅 南,天河,天润路,水利电力学院,97.0,南,2室1厅1卫,中楼层 （9层）,4300,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2034511262133518336.html,2天前维护
整租·小新塘大未来 3室1厅 北,天河,智慧城,小新塘大未来,100.0,北,3室1厅2卫,中楼层 （30层）,4400,双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2034515629142179840.html,null
整租·猎德花园1区 4室2厅 南,天河,珠江新城东,猎德花园1区,130.0,南,4室2厅3卫,低楼层 （32层）,10800,,https://gz.lianjia.com/zufang//zufang/GZ2034535423945998336.html,null
整租·美好居 2室1厅 西,天河,车陂,美好居,59.78,西,2室1厅1卫,低楼层 （19层）,3960,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2034534437290508288.html,2天前维护
整租·尚塬颐都汇 1室1厅 北,天河,沙河,尚塬颐都汇,46.0,北,1室1厅1卫,高楼层 （21层）,3600,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2034544322531033088.html,null
整租·棠雅苑 2室1厅 南,天河,华景新城,棠雅苑,60.0,南,2室1厅1卫,中楼层 （9层）,3500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2034546291941310464.html,1天前维护
整租·富丽花苑 1室1厅 南,天河,天河南,富丽花苑,30.0,南,1室1厅1卫,高楼层 （9层）,2000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027008224305086464.html,null
整租·保利天汇1期 3室2厅 北,天河,黄村,保利天汇1期,88.0,北,3室2厅2卫,低楼层 （21层）,5300,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027009156317184000.html,null
合租·盈嘉花园 5居室 东南/南卧,天河,珠江新城中,盈嘉花园,20.0,东,5室0厅0卫,高楼层 （30层）,3500,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027010299504099328.html,2天前维护
合租·盈嘉花园 5居室 南/北卧,天河,珠江新城中,盈嘉花园,25.0,南,5室0厅0卫,高楼层 （30层）,3000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027011264328237056.html,null
整租·远洋天骄广场 1室1厅 南,天河,天河客运站,远洋天骄广场,55.0,南,1室1厅1卫,中楼层 （15层）,3200,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027240172600426496.html,null
整租·东荣文华轩 2室1厅 南,天河,长兴,东荣文华轩,58.0,南,2室1厅1卫,中楼层 （16层）,4400,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027236898124070912.html,1天前维护
整租·体育西苑 2室1厅 北,天河,体育中心,体育西苑,74.0,北,2室1厅1卫,低楼层 （38层）,6700,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027266395619721216.html,3天前维护
整租·富力天寓 1室0厅 南,天河,广氮,富力天寓,30.0,南,1室0厅1卫,高楼层 （20层）,2100,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027283969728315392.html,null
整租·广氮新村 1室1厅 南/北,天河,车陂,广氮新村,40.0,南,1室1厅1卫,高楼层 （4层）,1400,精装,https://gz.lianjia.com/zufang//zufang/GZ2027289984385417216.html,3天前维护
整租·天文苑 2室2厅 北,天河,体育中心,天文苑,92.0,北,2室2厅2卫,高楼层 （19层）,8900,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027305111042129920.html,5天前维护
整租·棠德花苑 1室0厅 南,天河,棠下,棠德花苑,35.0,南,1室0厅1卫,高楼层 （9层）,2000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027304020195934208.html,null
整租·金地天河公馆 4室2厅 南/北,天河,黄村,金地天河公馆,121.0,南,4室2厅2卫,中楼层 （33层）,6000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027333924329357312.html,null
整租·甲子花园 2室2厅 南,天河,珠江新城东,甲子花园,78.75,南,2室2厅1卫,高楼层 （19层）,5850,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027341912800755712.html,1天前维护
合租·六运小区 4居室 南/北卧,天河,天河南,六运小区,20.0,南,4室0厅4卫,低楼层 （8层）,1600,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027332404309393408.html,3天前维护
整租·林和邨 1室0厅 东南,天河,林和,林和邨,43.0,东,1室0厅1卫,高楼层 （50层）,4000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2027328592936960000.html,null
整租·时代新世界 5室2厅 东南/西北,天河,林和,时代新世界,240.0,东,5室2厅1卫,中楼层 （31层）,12000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1919634823983398912.html,null
整租·中惠·睿元 5室2厅 跃层 南,天河,智慧城,中惠·睿元,132.9,南,5室2厅3卫,低楼层 （2层）,18000,精装,https://gz.lianjia.com/zufang//zufang/GZ1926930883793649664.html,null
整租·五山花园 1室1厅 东,天河,五山,五山花园,58.0,东,1室1厅1卫,中楼层 （8层）,4000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1926603181668696064.html,null
整租·富力院士庭 3室2厅 东北,天河,粤垦,富力院士庭,125.0,东,3室2厅2卫,中楼层 （18层）,7600,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1926865736945369088.html,5天前维护
整租·侨源山庄 4室2厅 东北,天河,粤垦,侨源山庄,148.0,东,4室2厅1卫,低楼层 （23层）,7000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1919295071140708352.html,null
整租·员村四横路1号大院 2室1厅 南,天河,员村,员村四横路1号大院,60.0,南,2室1厅1卫,低楼层 （4层）,2900,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1919956787801358336.html,null
整租·丽都花园 2室2厅 南,天河,东圃,丽都花园,90.0,南,2室2厅1卫,高楼层 （8层）,2000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1920036098281570304.html,null
整租·粤海丽江花园 2室1厅 南,天河,珠江新城东,粤海丽江花园,88.0,南,2室1厅1卫,中楼层 （23层）,11500,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1920348984627429376.html,2天前维护
整租·新陶苑 3室2厅 东南,天河,石牌,新陶苑,92.0,东,3室2厅1卫,中楼层 （9层）,4800,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1920090646140420096.html,null
合租·珠光新城御景二期回迁房 4居室 南卧,天河,珠江新城东,珠光新城御景二期回迁房,10.5,南,4室1厅2卫,高楼层 （39层）,2236,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2045040591598780416.html,今天维护
合租·体育东小区 4居室 西卧,天河,天河南,体育东小区,10.67,西,4室1厅2卫,高楼层 （8层）,1816,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2045038697253961728.html,今天维护
整租·侨怡苑 1室1厅 西,天河,体育中心,侨怡苑,61.71,西,1室1厅1卫,中楼层 （21层）,4700,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1920147943638171648.html,null
整租·骏景花园 5室3厅 南,天河,棠下,骏景花园,187.0,南,5室3厅1卫,高楼层 （14层）,8500,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1920139145246670848.html,null
整租·新燕花园 3室2厅 南,天河,燕塘,新燕花园,74.5,南,3室2厅2卫,高楼层 （9层）,5500,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1928033601094418432.html,null
整租·骏汇大厦 3室1厅 东/西,天河,天河南,骏汇大厦,108.0,东,3室1厅2卫,高楼层 （26层）,6700,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1928014261569716224.html,3天前维护
整租·嘉宝华庭 2室1厅 东,天河,龙口西,嘉宝华庭,83.0,东,2室1厅1卫,中楼层 （29层）,6000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1920788451544793088.html,2天前维护
整租·源泉广场 3室2厅 东南,天河,长兴,源泉广场,108.0,东,3室2厅1卫,中楼层 （8层）,3550,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1928674453995126784.html,1天前维护
整租·博雅首府 1室0厅 南,天河,珠江新城中,博雅首府,12.0,南,1室0厅0卫,地下室,1400,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1921149243733573632.html,1天前维护
整租·嘉尚国际公寓 2室1厅 东北,天河,林和,嘉尚国际公寓,62.0,东,2室1厅1卫,中楼层 （33层）,5200,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1921148268092325888.html,null
整租·昌乐园 3室1厅 南,天河,员村,昌乐园,65.0,南,3室1厅1卫,低楼层 （6层）,5000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1928774559759073280.html,null
合租·骏汇大厦 4居室 南卧,天河,天河南,骏汇大厦,10.6,南,4室1厅1卫,高楼层 （26层）,2299,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2045040809102802944.html,今天维护
合租·骏景花园 3居室 北卧,天河,棠下,骏景花园,10.0,北,3室1厅1卫,高楼层 （14层）,1564,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2045040872092860416.html,今天维护
整租·凯旋新世界枫丹丽舍 1室1厅 西南/北,天河,珠江新城东,凯旋新世界枫丹丽舍,100.78,南,1室1厅1卫,高楼层 （22层）,11000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1929383742283972608.html,5天前维护
整租·新世界东逸花园 3室2厅 南/北,天河,天河公园,新世界东逸花园,137.0,南,3室2厅2卫,低楼层 （23层）,8500,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1922633749938307072.html,1天前维护
整租·汇景新城上城勋堡 4室2厅 南,天河,汇景新城,汇景新城上城勋堡,217.0,南,4室2厅2卫,高楼层 （27层）,11000,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1923652960991051776.html,2天前维护
整租·珠光金融城壹号 1室1厅 北,天河,东圃,珠光金融城壹号,37.0,北,1室1厅1卫,低楼层 （27层）,4500,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1931656953252020224.html,null
合租·石牌村商住楼 8居室 南卧,天河,珠江新城东,石牌村商住楼,20.0,南,8室0厅8卫,低楼层 （23层）,2000,,https://gz.lianjia.com/zufang//zufang/GZ1931661446005915648.html,null
整租·佳润临江上品 1室0厅 南,天河,员村,佳润临江上品,12.0,南,1室0厅0卫,地下室 （27层）,900,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1931307207782039552.html,null
整租·天文苑 2室1厅 西南,天河,体育中心,天文苑,65.0,南,2室1厅1卫,低楼层 （29层）,6000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1931557467355873280.html,1天前维护
整租·颐和四季公馆 1室1厅 南,天河,粤垦,颐和四季公馆,70.0,南,1室1厅1卫,中楼层 （32层）,4200,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1924035078321602560.html,2天前维护
整租·金碧华府 1室0厅 南/北,天河,珠江新城东,金碧华府,148.0,南,1室0厅0卫,低楼层 （18层）,50000,精装,https://gz.lianjia.com/zufang//zufang/GZ1931624491738202112.html,null
整租·暨南大学宿舍 2室1厅 南/北,天河,石牌,暨南大学宿舍,58.0,南,2室1厅1卫,高楼层 （6层）,4800,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1924453903894577152.html,null
