"处理后数量: 1557, 跳过异常: 63, 处理时间: 2025-06-25 16:11:39"
标题,区域,地块,小区,面积,朝向,户型,楼层信息,价格,标签,详情页链接,维护时间
整租·金地香山湖香景花园 2室1厅 南,增城,永宁,金地香山湖香景花园,88.0,南,2室1厅1卫,中楼层 （33层）,1500,精装,https://gz.lianjia.com/zufang//zufang/GZ2007383934513446912.html,null
整租·广州敏捷绿湖首府 2室2厅 南,增城,石滩镇,广州敏捷绿湖首府,75.0,南,2室2厅1卫,低楼层 （33层）,1000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2007393249475428352.html,null
整租·保利立方花园 5室2厅 复式 南,增城,永宁,保利立方花园,98.0,南,5室2厅3卫,中楼层 （17层）,2300,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2007395138107604992.html,null
整租·顺欣广场 3室2厅 南,增城,新塘北,顺欣广场,115.0,南,3室2厅2卫,中楼层 （11层）,1900,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2007449947456143360.html,null
整租·园圃路 3室1厅 东南,增城,荔城中区,园圃路,78.62,东,3室1厅1卫,高楼层 （6层）,1000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2007403194069549056.html,null
整租·碧桂园豪园荔湖苑 3室2厅 西北,增城,增城碧桂园,碧桂园豪园荔湖苑,99.0,西,3室2厅2卫,中楼层 （16层）,1600,双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2019997305419071488.html,null
整租·广州敏捷绿湖首府 3室2厅 南,增城,石滩镇,广州敏捷绿湖首府,118.8,南,3室2厅2卫,低楼层 （32层）,1000,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2020018606003191808.html,null
整租·誉山国际13期誉璟公寓 3室2厅 南,增城,永宁,誉山国际13期誉璟公寓,75.0,南,3室2厅1卫,高楼层 （33层）,2200,精装,https://gz.lianjia.com/zufang//zufang/GZ2020016983134699520.html,4天前维护
整租·时代倾城(中新镇) 4室2厅 南,增城,中新镇,时代倾城(中新镇),122.0,南,4室2厅2卫,高楼层 （32层）,2600,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2020059621640634368.html,null
整租·碧桂园凤凰城凤晴苑 3室2厅 北,增城,凤凰城,碧桂园凤凰城凤晴苑,117.0,北,3室2厅2卫,中楼层 （32层）,2000,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2020075137918828544.html,4天前维护
整租·奥园中新誉府 3室2厅 南,增城,中新镇,奥园中新誉府,76.0,南,3室2厅1卫,高楼层 （33层）,1500,,https://gz.lianjia.com/zufang//zufang/GZ2030257023156748288.html,5天前维护
整租·叠溪花园 3室2厅 北,增城,朱村,叠溪花园,78.0,北,3室2厅1卫,低楼层 （33层）,1350,,https://gz.lianjia.com/zufang//zufang/GZ2030245808829366272.html,null
整租·碧桂园凤凰城凤馨苑 3室2厅 南,增城,凤凰城,碧桂园凤凰城凤馨苑,97.0,南,3室2厅1卫,低楼层 （6层）,2000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2030274489891160064.html,null
整租·锦绣御景国际二期 3室2厅 南,增城,荔城西区,锦绣御景国际二期,137.0,南,3室2厅2卫,中楼层 （32层）,3300,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2030298056187969536.html,2天前维护
整租·金地荔湖城水立坊 3室2厅 东南,增城,永宁,金地荔湖城水立坊,103.0,东,3室2厅2卫,中楼层 （25层）,1400,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2030489484600016896.html,null
整租·合景誉山国际三区 3室2厅 北,增城,永宁,合景誉山国际三区,91.0,北,3室2厅1卫,高楼层 （25层）,1800,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2030478785903591424.html,3天前维护
整租·碧桂园凤凰城凤妍苑 3室2厅 东南,增城,凤凰城,碧桂园凤凰城凤妍苑,95.0,东,3室2厅1卫,低楼层 （18层）,2000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2030537849945718784.html,null
整租·凤秀家园 2室1厅 南,增城,朱村,凤秀家园,70.0,南,2室1厅1卫,高楼层 （25层）,1400,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2030578073904087040.html,2天前维护
整租·合景誉山国际⼀区 3室2厅 北,增城,永宁,合景誉山国际⼀区,95.0,北,3室2厅1卫,中楼层 （9层）,1600,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2030544756198604800.html,1天前维护
整租·锦绣半山御景 5室2厅 南,增城,荔城西区,锦绣半山御景,260.0,南,5室2厅3卫,低楼层 （3层）,2500,,https://gz.lianjia.com/zufang//zufang/GZ2030592973460209664.html,null
整租·香江天赋 4室2厅 南,增城,凤凰城,香江天赋,96.0,南,4室2厅2卫,高楼层 （18层）,2500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2030597267274072064.html,null
整租·水电广场 1室1厅 南,增城,白江,水电广场,53.0,南,1室1厅1卫,低楼层 （23层）,1600,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2030608430330281984.html,null
整租·尚东阳光 3室2厅 南/北,增城,沙村,尚东阳光,108.0,南,3室2厅2卫,高楼层 （30层）,2600,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2030605304122572800.html,null
整租·御溪世家 2室2厅 北,增城,中新镇,御溪世家,60.0,北,2室2厅1卫,高楼层 （19层）,1800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2030623417492832256.html,3天前维护
合租·誉山国际13期誉璟公寓 2居室 北卧,增城,永宁,誉山国际13期誉璟公寓,30.0,北,2室2厅2卫,高楼层 （27层）,650,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2030655710743756800.html,1天前维护
整租·凤秀家园 3室2厅 北,增城,朱村,凤秀家园,120.0,北,3室2厅2卫,低楼层 （22层）,1900,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2031221615596929024.html,null
整租·誉山国际13期誉璟公寓 2室2厅 南,增城,永宁,誉山国际13期誉璟公寓,48.0,南,2室2厅2卫,低楼层 （27层）,1900,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2031248216594317312.html,1天前维护
整租·长风国际公寓 2室1厅 西北,增城,新塘北,长风国际公寓,50.0,西,2室1厅1卫,中楼层 （21层）,1600,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2031247208673705984.html,null
整租·长风国际公寓 1室1厅 西北,增城,新塘北,长风国际公寓,30.0,西,1室1厅0卫,高楼层 （21层）,1000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2031254158069202944.html,2天前维护
整租·合景誉山国际⼀区 2室1厅 南,增城,永宁,合景誉山国际⼀区,43.0,南,2室1厅1卫,低楼层 （22层）,1500,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2031257956141498368.html,null
整租·新都盛世名门宏城汇 1室0厅 南,增城,白江,新都盛世名门宏城汇,28.0,南,1室0厅1卫,低楼层 （22层）,1300,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2031263342114373632.html,2天前维护
整租·汇东国际花园 1室1厅 东北,增城,白江,汇东国际花园,43.61,东,1室1厅1卫,高楼层 （26层）,1500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2031264798737432576.html,null
整租·惠百氏广场 2室2厅 西,增城,白江,惠百氏广场,62.2,西,2室2厅1卫,低楼层 （18层）,1800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2031262330003652608.html,null
整租·奥园康威广场 2室1厅 南,增城,新塘北,奥园康威广场,51.0,南,2室1厅1卫,中楼层 （21层）,1350,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2031276131671343104.html,null
整租·合景誉山国际⼀区 2室1厅 南,增城,永宁,合景誉山国际⼀区,75.0,南,2室1厅1卫,中楼层 （30层）,1200,精装,https://gz.lianjia.com/zufang//zufang/GZ2031283677475897344.html,null
整租·海伦堡花园 4室2厅 错层 南,增城,沙村,海伦堡花园,125.0,南,4室2厅2卫,低楼层 （12层）,4000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1856353409431502848.html,4天前维护
整租·碧桂园凤凰城凤凰名苑 3室2厅 南,增城,凤凰城,碧桂园凤凰城凤凰名苑,110.0,南,3室2厅2卫,高楼层 （32层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1857362880760905728.html,3天前维护
整租·群星新邨 3室2厅 南,增城,白江,群星新邨,128.0,南,3室2厅2卫,低楼层 （26层）,2400,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1859162099054280704.html,4天前维护
整租·金地香山湖香榭院 4室2厅 南/西南,增城,永宁,金地香山湖香榭院,124.0,南,4室2厅2卫,高楼层 （31层）,1500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1862096966473744384.html,null
整租·时代廊桥(增城) 3室2厅 北,增城,永宁,时代廊桥(增城),83.0,北,3室2厅1卫,高楼层 （33层）,2000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1862001263881748480.html,null
整租·广州敏捷绿湖首府 3室2厅 南,增城,石滩镇,广州敏捷绿湖首府,109.0,南,3室2厅2卫,低楼层 （33层）,1100,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1863636244236337152.html,3天前维护
整租·碧桂园豪进左岸 3室2厅 东/北,增城,石滩镇,碧桂园豪进左岸,102.0,东,3室2厅1卫,低楼层 （31层）,1350,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1864149840271769600.html,null
整租·叠溪花园 3室2厅 东北,增城,朱村,叠溪花园,85.0,东,3室2厅1卫,中楼层 （33层）,1300,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1863453760211124224.html,2天前维护
整租·碧桂园凤凰城凤锦苑 3室2厅 南,增城,凤凰城,碧桂园凤凰城凤锦苑,107.0,南,3室2厅1卫,中楼层 （24层）,2500,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1865283711122014208.html,3天前维护
整租·富雅名居 3室2厅 西南,增城,新塘北,富雅名居,111.0,南,3室2厅2卫,中楼层 （8层）,1800,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1873017969848614912.html,null
整租·科慧花园 5室2厅 南,增城,朱村,科慧花园,205.0,南,5室2厅3卫,中楼层 （30层）,3800,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1873745585056514048.html,1天前维护
整租·叠溪花园 3室2厅 北,增城,朱村,叠溪花园,76.0,北,3室2厅1卫,低楼层 （31层）,1100,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1874126872955060224.html,null
整租·碧桂园凤凰城凤晴苑 3室2厅 南,增城,凤凰城,碧桂园凤凰城凤晴苑,99.27,南,3室2厅1卫,中楼层 （28层）,2500,精装,https://gz.lianjia.com/zufang//zufang/GZ1874087280356884480.html,null
整租·金地香山湖香榭院 2室2厅 南,增城,永宁,金地香山湖香榭院,82.0,南,2室2厅1卫,低楼层 （32层）,1400,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1875175055189606400.html,null
整租·融创御园 3室2厅 南,增城,朱村,融创御园,89.0,南,3室2厅2卫,中楼层 （29层）,2000,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1875486047589105664.html,null
整租·侨建御溪谷南区 3室2厅 西北,增城,中新镇,侨建御溪谷南区,90.0,西,3室2厅1卫,中楼层 （10层）,2268,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1875466878260871168.html,5天前维护
整租·金泽豪庭一期 3室2厅 南,增城,白江,金泽豪庭一期,118.0,南,3室2厅2卫,中楼层 （27层）,2300,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1876563126250373120.html,2天前维护
整租·汇港威华雅苑 2室2厅 东南,增城,朱村,汇港威华雅苑,92.0,东,2室2厅1卫,低楼层 （25层）,1700,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1876580303300984832.html,1天前维护
整租·现代城市花园 3室1厅 南,增城,新塘北,现代城市花园,103.0,南,3室1厅1卫,高楼层 （24层）,2300,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1876137606899564544.html,null
整租·实地蔷薇国际 4室2厅 东南,增城,荔城西区,实地蔷薇国际,116.0,东,4室2厅2卫,高楼层 （32层）,1400,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1878407088187637760.html,null
整租·岭秀苑 5室2厅 东南,增城,荔城西区,岭秀苑,284.9,东,5室2厅3卫,低楼层 （3层）,4300,,https://gz.lianjia.com/zufang//zufang/GZ1878744491989401600.html,1天前维护
整租·新康花园 3室2厅 南,增城,白江,新康花园,111.0,南,3室2厅2卫,低楼层 （7层）,1700,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1877606309486919680.html,null
整租·假日花园 3室1厅 东,增城,白江,假日花园,88.0,东,3室1厅1卫,中楼层 （18层）,2275,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1877656706666725376.html,null
整租·奥园中新城市天地 3室2厅 南,增城,中新镇,奥园中新城市天地,86.0,南,3室2厅2卫,高楼层 （34层）,1200,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1877556488247967744.html,null
整租·罗岗村南区 3室2厅 东南,增城,增城碧桂园,罗岗村南区,90.0,东,3室2厅1卫,低楼层 （18层）,1300,精装,https://gz.lianjia.com/zufang//zufang/GZ1880186704745201664.html,4天前维护
整租·远洋招商保利东湾 4室2厅 复式 南,增城,朱村,远洋招商保利东湾,110.0,南,4室2厅2卫,中楼层 （14层）,2000,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1880469027617243136.html,2天前维护
整租·保利立方花园 4室2厅 北,增城,永宁,保利立方花园,90.68,北,4室2厅2卫,低楼层 （17层）,2200,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1879814921550561280.html,null
整租·碧桂园凤凰城凤晴苑 4室2厅 北,增城,凤凰城,碧桂园凤凰城凤晴苑,142.0,北,4室2厅2卫,中楼层 （22层）,2700,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1881579978827497472.html,null
整租·碧桂园凤凰城凤锦苑 5室2厅 复式 北,增城,凤凰城,碧桂园凤凰城凤锦苑,410.0,北,5室2厅3卫,低楼层 （26层）,16500,精装,https://gz.lianjia.com/zufang//zufang/GZ1881894187536744448.html,null
整租·广州敏捷绿湖首府一期 3室2厅 东北,增城,石滩镇,广州敏捷绿湖首府一期,110.17,东,3室2厅2卫,高楼层 （32层）,1215,业主自荐|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1885226185420439552.html,null
整租·景新国际名城 4室2厅 复式 东南/南,增城,中新镇,景新国际名城,157.0,东,4室2厅2卫,高楼层 （17层）,2500,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1961409088642351104.html,null
整租·万科桃源里 2室2厅 南,增城,派潭镇,万科桃源里,59.97,南,2室2厅1卫,中楼层 （11层）,800,精装,https://gz.lianjia.com/zufang//zufang/GZ1961394795288985600.html,4天前维护
整租·尚东阳光 2室1厅 北,增城,沙村,尚东阳光,50.0,北,2室1厅1卫,中楼层 （4层）,800,月租,https://gz.lianjia.com/zufang//zufang/GZ1961347232749846528.html,1天前维护
整租·荔城尚东 4室2厅 西,增城,荔城西区,荔城尚东,108.0,西,4室2厅2卫,中楼层 （19层）,2000,近地铁|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1962057485577617408.html,null
整租·恒大山水郡 3室2厅 南,增城,中新镇,恒大山水郡,106.0,南,3室2厅1卫,低楼层 （26层）,1000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1962060268020170752.html,null
整租·合景花漫里 3室2厅 南,增城,永宁,合景花漫里,104.0,南,3室2厅2卫,高楼层 （33层）,1900,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1962050185613803520.html,null
整租·保利立方花园 4室2厅 跃层 北,增城,永宁,保利立方花园,91.0,北,4室2厅2卫,中楼层 （17层）,1500,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1961746070811705344.html,3天前维护
整租·新汤路 2室1厅 南/北,增城,荔城富鹏,新汤路,80.0,南,2室1厅1卫,中楼层 （4层）,800,精装,https://gz.lianjia.com/zufang//zufang/GZ1961996540864102400.html,null
整租·敏捷绿湖首府三期 3室2厅 东北,增城,石滩镇,敏捷绿湖首府三期,98.0,东,3室2厅1卫,低楼层 （32层）,1000,精装,https://gz.lianjia.com/zufang//zufang/GZ1961761269702721536.html,1天前维护
整租·合汇·中央广场 1室0厅 南/北,增城,荔城中区,合汇·中央广场,58.01,南,1室0厅0卫,中楼层 （19层）,1875,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1962356829723820032.html,1天前维护
整租·合汇·中央广场 1室0厅 南/北,增城,荔城中区,合汇·中央广场,58.01,南,1室0厅0卫,中楼层 （19层）,1700,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1962357048762957824.html,null
整租·碧桂园豪园荔山苑 2室1厅 西北,增城,增城碧桂园,碧桂园豪园荔山苑,72.0,西,2室1厅1卫,中楼层 （24层）,1300,,https://gz.lianjia.com/zufang//zufang/GZ1962438239679676416.html,null
整租·广州敏捷绿湖首府 3室2厅 南,增城,石滩镇,广州敏捷绿湖首府,105.77,南,3室2厅2卫,高楼层 （32层）,1600,双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1862085078918627328.html,null
整租·恒大山水城 4室2厅 复式 北,增城,中新镇,恒大山水城,80.0,北,4室2厅2卫,低楼层 （18层）,1980,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1862798099332726784.html,null
整租·万科春风十里 3室2厅 南,增城,朱村,万科春风十里,102.0,南,3室2厅2卫,低楼层 （34层）,1300,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1862865888034684928.html,null
整租·东凌广场 1室0厅 南/北,增城,凤凰城,东凌广场,50.0,南,1室0厅1卫,高楼层 （28层）,1385,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1871758398102437888.html,null
整租·碧桂园凤凰城凤馨苑 2室2厅 南,增城,凤凰城,碧桂园凤凰城凤馨苑,100.0,南,2室2厅1卫,低楼层 （18层）,1800,精装,https://gz.lianjia.com/zufang//zufang/GZ1871490026043342848.html,null
整租·合景花漫里 3室2厅 南/北,增城,永宁,合景花漫里,91.0,南,3室2厅1卫,高楼层 （33层）,1600,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1870680499815448576.html,null
整租·广州敏捷绿湖首府 4室2厅 西南,增城,石滩镇,广州敏捷绿湖首府,127.0,南,4室2厅2卫,高楼层 （33层）,1800,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1870414871439343616.html,2天前维护
整租·碧桂园凤凰城凤妍苑 3室2厅 西北,增城,凤凰城,碧桂园凤凰城凤妍苑,100.0,西,3室2厅1卫,高楼层 （11层）,3000,精装,https://gz.lianjia.com/zufang//zufang/GZ1872636635250688000.html,null
整租·时代名著(增城) 3室2厅 南,增城,朱村,时代名著(增城),106.0,南,3室2厅2卫,低楼层 （30层）,2300,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1849374418367676416.html,null
整租·品秀星图 4室2厅 复式 南,增城,新塘北,品秀星图,105.0,南,4室2厅2卫,高楼层 （47层）,3200,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1848580751260385280.html,null
合租·羊城创意产业园（东园区） 2居室 南卧,增城,永宁,羊城创意产业园（东园区）,30.0,南,2室1厅2卫,中楼层 （32层）,1000,,https://gz.lianjia.com/zufang//zufang/GZ1849034334984470528.html,null
整租·东汇城国际公寓 1室1厅 南,增城,荔城中区,东汇城国际公寓,37.0,南,1室1厅1卫,中楼层 （28层）,1800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1849100520157872128.html,null
整租·汇港威华雅苑 2室2厅 北,增城,朱村,汇港威华雅苑,78.0,北,2室2厅1卫,低楼层 （31层）,1600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1850889238464167936.html,null
整租·金地荔湖城 3室2厅 东南,增城,永宁,金地荔湖城,188.0,东,3室2厅2卫,低楼层 （3层）,1450,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1851531912221294592.html,4天前维护
整租·合生湖山国际4期峰景 2室2厅 南,增城,凤凰城,合生湖山国际4期峰景,89.0,南,2室2厅1卫,低楼层 （18层）,2250,精装,https://gz.lianjia.com/zufang//zufang/GZ1850761104330850304.html,null
整租·誉山国际五区学府里 3室2厅 东南,增城,永宁,誉山国际五区学府里,92.92,东,3室2厅2卫,高楼层 （32层）,2200,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1852403215715270656.html,null
整租·碧桂园豪园翠湖苑 3室2厅 南,增城,增城碧桂园,碧桂园豪园翠湖苑,128.0,南,3室2厅2卫,高楼层 （6层）,800,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1853758292300398592.html,null
整租·叠溪花园 3室2厅 南,增城,朱村,叠溪花园,96.0,南,3室2厅2卫,低楼层 （34层）,1300,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1857287016966782976.html,null
整租·碧桂园凤凰城凤天苑 4室2厅 南,增城,凤凰城,碧桂园凤凰城凤天苑,135.0,南,4室2厅2卫,低楼层 （24层）,3500,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1748266244441636864.html,null
整租·碧桂园凤凰城凤妍苑 3室2厅 西北,增城,凤凰城,碧桂园凤凰城凤妍苑,100.0,西,3室2厅1卫,低楼层 （18层）,2300,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1963921488172023808.html,4天前维护
整租·保利中航城花园一期 3室1厅 西南,增城,朱村,保利中航城花园一期,92.0,南,3室1厅2卫,中楼层 （27层）,1500,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1963949036956286976.html,null
整租·敏捷绿湖首府三期 3室2厅 南,增城,石滩镇,敏捷绿湖首府三期,103.46,南,3室2厅2卫,低楼层 （32层）,1500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1963933150388158464.html,null
整租·金泽豪庭一期 3室1厅 南,增城,白江,金泽豪庭一期,89.0,南,3室1厅1卫,低楼层 （26层）,2100,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1750824154975698944.html,null
整租·欧亚公馆 3室2厅 南,增城,增城区府,欧亚公馆,119.24,南,3室2厅2卫,中楼层 （18层）,2700,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1964280440164450304.html,1天前维护
整租·保利中海金地·大国璟 3室1厅 南,增城,荔城西区,保利中海金地·大国璟,73.0,南,3室1厅1卫,高楼层 （33层）,1500,精装,https://gz.lianjia.com/zufang//zufang/GZ1752533819421884416.html,5天前维护
整租·荔富湖畔 2室1厅 南,增城,朱村,荔富湖畔,77.0,南,2室1厅1卫,低楼层 （17层）,1600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1753335284155547648.html,null
整租·广州敏捷绿湖首府 3室2厅 南,增城,石滩镇,广州敏捷绿湖首府,122.0,南,3室2厅2卫,高楼层 （32层）,1100,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1754472284187262976.html,4天前维护
整租·碧桂园豪园挂绿湖 1室1厅 北,增城,增城碧桂园,碧桂园豪园挂绿湖,40.0,北,1室1厅1卫,中楼层 （21层）,1000,精装,https://gz.lianjia.com/zufang//zufang/GZ1964903373895368704.html,null
整租·荔富湖畔 5室2厅 北,增城,朱村,荔富湖畔,99.0,北,5室2厅2卫,高楼层 （18层）,2000,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1760166191055241216.html,null
整租·创基丽江国际 3室1厅 东南,增城,增城区府,创基丽江国际,133.0,东,3室1厅2卫,高楼层 （30层）,3600,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1964632898694807552.html,null
整租·碧桂园豪园荔山苑 3室2厅 东南,增城,增城碧桂园,碧桂园豪园荔山苑,107.68,东,3室2厅1卫,高楼层 （24层）,1400,精装,https://gz.lianjia.com/zufang//zufang/GZ1964643254179725312.html,null
整租·侨建御溪谷北区 5室2厅 复式 南/北,增城,中新镇,侨建御溪谷北区,390.0,南,5室2厅4卫,低楼层 （3层）,4500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1761251967432130560.html,2天前维护
整租·保利平方花园 4室2厅 南,增城,永宁,保利平方花园,104.0,南,4室2厅2卫,中楼层 （16层）,2700,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1761625072457482240.html,null
整租·碧桂园映象 2室1厅 东南,增城,福和镇,碧桂园映象,73.0,东,2室1厅1卫,低楼层 （17层）,1242,,https://gz.lianjia.com/zufang//zufang/GZ1964592103384154112.html,null
整租·金地香山湖香汇花园 4室2厅 南/西南,增城,永宁,金地香山湖香汇花园,127.0,南,4室2厅2卫,中楼层 （32层）,2200,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1762356631934337024.html,null
整租·海伦堡花园 2室1厅 北,增城,沙村,海伦堡花园,76.13,北,2室1厅1卫,低楼层 （18层）,1900,精装,https://gz.lianjia.com/zufang//zufang/GZ1763439816495595520.html,2天前维护
整租·万科春风十里 3室1厅 复式 南,增城,朱村,万科春风十里,102.0,南,3室1厅2卫,高楼层 （34层）,1500,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1762401870132805632.html,1天前维护
整租·恒大山水郡 3室2厅 北,增城,中新镇,恒大山水郡,87.0,北,3室2厅1卫,低楼层 （26层）,1900,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1964590519321362432.html,null
整租·广州敏捷绿湖首府 3室2厅 南,增城,石滩镇,广州敏捷绿湖首府,121.0,南,3室2厅2卫,中楼层 （32层）,1500,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1757337537233289216.html,null
整租·荔富湖畔 2室1厅 东南,增城,朱村,荔富湖畔,76.0,东,2室1厅1卫,低楼层 （23层）,1500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1757663208669184000.html,null
整租·敏捷绿湖首府二期 3室2厅 南,增城,石滩镇,敏捷绿湖首府二期,122.0,南,3室2厅2卫,中楼层 （32层）,1050,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1768530790917865472.html,null
整租·富城花园 2室1厅 北,增城,新塘南,富城花园,80.0,北,2室1厅1卫,中楼层 （15层）,1250,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2017980387849928704.html,5天前维护
整租·金地云上 3室2厅 南,增城,中新镇,金地云上,85.0,南,3室2厅2卫,低楼层 （33层）,1900,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2017991896760057856.html,null
整租·翡翠绿洲育才阳光苑 3室2厅 南/北,增城,凤凰城,翡翠绿洲育才阳光苑,95.0,南,3室2厅1卫,低楼层 （9层）,2000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018145446987300864.html,null
整租·碧桂园凤凰城凤妍苑 3室1厅 南/北,增城,凤凰城,碧桂园凤凰城凤妍苑,96.0,南,3室1厅1卫,中楼层 （18层）,2200,精装,https://gz.lianjia.com/zufang//zufang/GZ2018227357294264320.html,null
