"处理后数量: 2158, 跳过异常: 842, 处理时间: 2025-06-25 16:11:39"
标题,区域,地块,小区,面积,朝向,户型,楼层信息,价格,标签,详情页链接,维护时间
合租·跑马地花园 4居室 北卧,天河,珠江新城东,跑马地花园,20.4,北,4室1厅2卫,高楼层 （15层）,2236,新上|公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2047204746451746816.html,今天维护
整租·祈福新村晓峰园 4室2厅 南,番禺,祈福新村,祈福新村晓峰园,144.34,南,4室2厅2卫,中楼层 （31层）,4000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1980194995138723840.html,3天前维护
整租·同福东路 5室1厅 南,海珠,同福,同福东路,97.65,南,5室1厅2卫,低楼层 （3层）,4200,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1980189902670659584.html,null
整租·福泉楼 2室1厅 南,天河,沙河,福泉楼,71.0,南,2室1厅1卫,高楼层 （31层）,3700,精装,https://gz.lianjia.com/zufang/GZ1980189385580085248.html,null
整租·合景科汇金谷 1室0厅 北,黄埔,科学城,合景科汇金谷,41.0,北,1室0厅1卫,中楼层 （15层）,2400,近地铁|精装,https://gz.lianjia.com/zufang/GZ1980206065194631168.html,null
合租·萝岗和苑 5居室 北卧,黄埔,科学城,萝岗和苑,10.9,北,5室1厅2卫,高楼层 （33层）,1428,新上|公寓|拎包入住|精装|押一付一,https://gz.lianjia.com/zufang/GZ2047219688731049984.html,1天前维护
整租·合景科汇金谷 1室0厅 北,黄埔,科学城,合景科汇金谷,41.0,北,1室0厅1卫,中楼层 （15层）,2400,近地铁|精装,https://gz.lianjia.com/zufang/GZ1980206443734761472.html,null
合租·城市假日园 4居室 南卧,天河,东圃,城市假日园,15.14,南,4室1厅2卫,低楼层 （18层）,2478,新上|公寓|独立卫生间|拎包入住|精装|押一付一,https://gz.lianjia.com/zufang/GZ2047219961260146688.html,5天前维护
整租·合景科汇金谷 1室0厅 北,黄埔,科学城,合景科汇金谷,41.0,北,1室0厅1卫,中楼层 （15层）,2400,近地铁|精装,https://gz.lianjia.com/zufang/GZ1980207019369431040.html,null
整租·惠福西路 1室1厅 南/北,越秀,西门口,惠福西路,46.0,南,1室1厅1卫,低楼层 （2层）,6000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1980165918604394496.html,4天前维护
整租·和御御公馆 1室1厅 南/北,天河,珠江新城东,和御御公馆,67.0,南,1室1厅1卫,中楼层 （22层）,6500,近地铁|精装,https://gz.lianjia.com/zufang/GZ1980171252387545088.html,1天前维护
整租·群星大厦 3室1厅 西北/北,越秀,东川路,群星大厦,93.69,西,3室1厅2卫,高楼层 （22层）,8500,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1980200764412264448.html,4天前维护
整租·富景花园 1室1厅 南,海珠,新港西,富景花园,39.5,南,1室1厅1卫,中楼层 （32层）,3100,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ1980204054722117632.html,null
合租·萝岗和苑 4居室 北卧,黄埔,科学城,萝岗和苑,11.5,北,4室1厅1卫,高楼层 （33层）,1396,新上|公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2047219690350051328.html,今天维护
合租·都市华庭(天河) 4居室 北卧,天河,体育中心,都市华庭(天河),12.0,北,4室1厅2卫,中楼层 （30层）,2341,新上|公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2047222476668141568.html,今天维护
整租·合景科汇金谷 1室0厅 北,黄埔,科学城,合景科汇金谷,41.0,北,1室0厅1卫,中楼层 （15层）,2400,近地铁|精装,https://gz.lianjia.com/zufang/GZ1980205419091460096.html,1天前维护
整租·南沙湾东苑 3室2厅 东南,南沙,南沙港,南沙湾东苑,89.0,东,3室2厅1卫,低楼层 （30层）,2200,近地铁|精装,https://gz.lianjia.com/zufang/GZ1980200235183374336.html,null
合租·都市华庭(天河) 4居室 北卧,天河,体育中心,都市华庭(天河),17.1,北,4室1厅2卫,中楼层 （30层）,2719,新上|公寓|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2047222256702062592.html,今天维护
整租·百好居 3室1厅 北,越秀,东山口,百好居,92.0,北,3室1厅1卫,中楼层 （31层）,7000,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ1980202345262219264.html,3天前维护
整租·旭辉曜玥湾 4室2厅 东南/南,南沙,明珠湾,旭辉曜玥湾,139.0,东,4室2厅2卫,高楼层 （38层）,5500,精装|双卫生间,https://gz.lianjia.com/zufang/GZ1980202999091298304.html,null
整租·富力金港城南区 2室1厅 南,花都,花东镇,富力金港城南区,82.0,南,2室1厅1卫,高楼层 （19层）,2100,精装,https://gz.lianjia.com/zufang/GZ1980247879259783168.html,3天前维护
合租·花语水岸 4居室 北卧,荔湾,大坦沙,花语水岸,10.3,北,4室1厅1卫,低楼层 （26层）,1428,新上|公寓|拎包入住|精装|押一付一,https://gz.lianjia.com/zufang/GZ2047232686732345344.html,1天前维护
整租·南沙金湾 3室2厅 南,南沙,进港大道,南沙金湾,85.0,南,3室2厅1卫,中楼层 （32层）,2000,,https://gz.lianjia.com/zufang/GZ1990644508328460288.html,null
整租·金科景业·雍景园 4室2厅 东南,增城,中新镇,金科景业·雍景园,98.0,东,4室2厅2卫,高楼层 （17层）,2900,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ1990626205988028416.html,null
整租·中建·映花悦府 3室2厅 南,花都,铁路西,中建·映花悦府,88.0,南,3室2厅2卫,中楼层 （30层）,2500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990634122774577152.html,null
合租·金燕花园 4居室 东卧,天河,燕塘,金燕花园,10.2,东,4室1厅2卫,低楼层 （16层）,2131,公寓|独立卫生间|拎包入住|近地铁|精装|押一付一,https://gz.lianjia.com/zufang/GZ2039083143582973952.html,今天维护
整租·增宾公寓 1室1厅 南,增城,荔城中区,增宾公寓,27.1,南,1室1厅1卫,高楼层 （7层）,900,近地铁,https://gz.lianjia.com/zufang/GZ1990655288058839040.html,null
整租·朗庭雅居 3室2厅 南,花都,新区,朗庭雅居,96.0,南,3室2厅2卫,低楼层 （11层）,2600,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990655465607921664.html,1天前维护
整租·沙太南路 1室1厅 东南,天河,沙太南,沙太南路,30.0,东,1室1厅0卫,低楼层 （4层）,2800,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ1990656826797981696.html,null
整租·保利天悦花园 1室0厅 南,海珠,万胜围,保利天悦花园,13.0,南,1室0厅0卫,地下室 （37层）,800,近地铁|精装,https://gz.lianjia.com/zufang/GZ1990664815164522496.html,null
合租·黄埔中央城 4居室 南卧,黄埔,香雪,黄埔中央城,13.54,南,4室1厅2卫,低楼层 （32层）,1428,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2039203654371639296.html,今天维护
整租·信业悦都荟 2室1厅 复式 东北,番禺,市桥北,信业悦都荟,59.0,东,2室1厅1卫,低楼层 （22层）,3060,精装,https://gz.lianjia.com/zufang/GZ1990639802306789376.html,null
合租·保利西子湾 4居室 北卧,白云,金沙洲,保利西子湾,13.8,北,4室1厅2卫,高楼层 （11层）,2058,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2039203495592067072.html,今天维护
整租·文昌南路 1室1厅 东南,荔湾,西关,文昌南路,47.0,东,1室1厅1卫,低楼层 （9层）,4100,随时看房,https://gz.lianjia.com/zufang/GZ1990632229956485120.html,null
整租·中建·映花悦府 3室2厅 南,花都,铁路西,中建·映花悦府,88.0,南,3室2厅2卫,高楼层 （30层）,2250,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990634584491950080.html,null
整租·万科蓝山 3室2厅 南/北,白云,南湖,万科蓝山,130.0,南,3室2厅2卫,高楼层 （18层）,4000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990684968761688064.html,1天前维护
整租·德政中路 2室1厅 南,越秀,越秀南,德政中路,52.0,南,2室1厅1卫,低楼层 （9层）,3900,近地铁,https://gz.lianjia.com/zufang/GZ1990679123588022272.html,null
合租·越秀国际总部广场 3居室 东北卧,南沙,金洲,越秀国际总部广场,20.0,东,3室1厅2卫,低楼层 （38层）,800,近地铁|精装,https://gz.lianjia.com/zufang/GZ1990710094987264000.html,null
整租·赤岗二街1号大院 2室1厅 南,海珠,赤岗,赤岗二街1号大院,48.0,南,2室1厅1卫,中楼层 （8层）,2900,随时看房,https://gz.lianjia.com/zufang/GZ1990704278829793280.html,null
整租·广州渔人码头SOHO54公寓 1室0厅 北,番禺,洛溪,广州渔人码头SOHO54公寓,38.0,北,1室0厅1卫,高楼层 （5层）,1500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1990716435122356224.html,null
整租·苏庄大街16号 1室1厅 东,天河,沙太南,苏庄大街16号,35.0,东,1室1厅1卫,中楼层 （4层）,1400,精装,https://gz.lianjia.com/zufang/GZ1990737381992431616.html,null
合租·越秀国际总部广场 3居室 东北卧,南沙,金洲,越秀国际总部广场,30.0,东,3室1厅2卫,低楼层 （38层）,1800,近地铁|精装,https://gz.lianjia.com/zufang/GZ1990708965637357568.html,null
整租·碧桂园蜜柚 3室2厅 北,南沙,进港大道,碧桂园蜜柚,85.0,北,3室2厅1卫,高楼层 （27层）,2400,精装|随时看房,https://gz.lianjia.com/zufang/GZ1990721228716900352.html,5天前维护
整租·富力公园28 0室0厅 南,天河,珠江新城东,富力公园28,12.0,南,未知室0厅0卫,地下室 （48层）,850,精装,https://gz.lianjia.com/zufang/GZ1990732537399345152.html,null
整租·龟岗三马路 3室1厅 北,越秀,东山口,龟岗三马路,60.0,北,3室1厅1卫,中楼层 （5层）,3600,近地铁,https://gz.lianjia.com/zufang/GZ1990730589644259328.html,null
整租·金山谷尚层 4室2厅 南,番禺,金山谷,金山谷尚层,212.0,南,4室2厅3卫,中楼层 （32层）,11700,精装|随时看房,https://gz.lianjia.com/zufang/GZ1990694412518162432.html,4天前维护
整租·新城国际 2室1厅 东北,海珠,金碧,新城国际,45.0,东,2室1厅1卫,高楼层 （22层）,4000,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ1990690552454053888.html,4天前维护
整租·万科幸福悦C区 3室2厅 南,黄埔,知识城,万科幸福悦C区,87.6,南,3室2厅2卫,高楼层 （34层）,2500,精装|双卫生间,https://gz.lianjia.com/zufang/GZ1990707846806765568.html,2天前维护
整租·碧桂园豪园荔湖苑 3室1厅 南,增城,增城碧桂园,碧桂园豪园荔湖苑,110.0,南,3室1厅2卫,低楼层 （17层）,1100,精装|双卫生间,https://gz.lianjia.com/zufang/GZ1990797359486861312.html,今天维护
整租·南沙珠江湾 3室2厅 南,南沙,南沙湾,南沙珠江湾,120.0,南,3室2厅2卫,高楼层 （28层）,1800,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990796648866906112.html,null
整租·保利星满花园 3室2厅 南,南沙,榄核镇,保利星满花园,105.0,南,3室2厅2卫,低楼层 （33层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990973142968827904.html,null
整租·碧桂园城市花园漫绿苑 3室2厅 南,增城,朱村,碧桂园城市花园漫绿苑,128.0,南,3室2厅1卫,低楼层 （25层）,1500,精装|随时看房,https://gz.lianjia.com/zufang/GZ1990782169580044288.html,null
整租·海力花园 4室2厅 南,南沙,进港大道,海力花园,157.0,南,4室2厅2卫,高楼层 （11层）,2232,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1991022196272660480.html,null
整租·三江盛汇 3室2厅 东南,增城,石滩镇,三江盛汇,111.0,东,3室2厅2卫,低楼层 （17层）,1400,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1991012713811148800.html,null
整租·中海名都 3室2厅 西北,海珠,滨江中,中海名都,125.0,西,3室2厅2卫,高楼层 （33层）,9000,精装|双卫生间,https://gz.lianjia.com/zufang/GZ1991082803604750336.html,2天前维护
整租·中建玖玥湾 2室2厅 南,南沙,南沙港,中建玖玥湾,52.14,南,2室2厅2卫,中楼层 （13层）,1500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1991079220385677312.html,1天前维护
整租·骏景花园 3室2厅 南/北,天河,棠下,骏景花园,109.0,南,3室2厅2卫,高楼层 （11层）,5200,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ1991098537382772736.html,null
整租·珠光高派华庭 4室1厅 东南,海珠,滨江东,珠光高派华庭,121.0,东,4室1厅1卫,中楼层 （31层）,6200,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ1991092469760000000.html,null
合租·历德雅舍 4居室 西南卧,天河,华景新城,历德雅舍,14.97,南,4室1厅3卫,低楼层 （18层）,2404,公寓|独立卫生间|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2039643405939638272.html,今天维护
整租·时代南湾 2室2厅 东南,南沙,南沙港,时代南湾,81.73,东,2室2厅1卫,高楼层 （26层）,1800,精装|随时看房,https://gz.lianjia.com/zufang/GZ1991076902206439424.html,null
整租·时代廊桥(增城) 3室2厅 南,增城,永宁,时代廊桥(增城),94.0,南,3室2厅2卫,中楼层 （33层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1991020184604770304.html,5天前维护
整租·应元大厦 2室1厅 西南,越秀,小北,应元大厦,80.0,南,2室1厅1卫,中楼层 （22层）,6000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1991066105136807936.html,2天前维护
整租·荔德新都汇 1室1厅 西南,番禺,沙湾,荔德新都汇,39.0,南,1室1厅1卫,中楼层 （16层）,1400,精装|随时看房,https://gz.lianjia.com/zufang/GZ1991074119768080384.html,null
整租·雅居乐七里海 3室1厅 南/北,番禺,石楼,雅居乐七里海,98.0,南,3室1厅1卫,高楼层 （18层）,2700,精装|随时看房,https://gz.lianjia.com/zufang/GZ1991035719925104640.html,3天前维护
整租·汇景新城棕榈园 3室2厅 北,天河,汇景新城,汇景新城棕榈园,109.0,北,3室2厅1卫,中楼层 （29层）,6000,精装,https://gz.lianjia.com/zufang/GZ1991035050631626752.html,2天前维护
整租·岭南新世界 1室0厅 西南,白云,嘉禾望岗,岭南新世界,12.0,南,1室0厅0卫,地下室 （18层）,950,,https://gz.lianjia.com/zufang/GZ1991079926639362048.html,5天前维护
整租·芙蓉春晓 3室2厅 东南/南,花都,狮岭镇,芙蓉春晓,105.0,东,3室2厅2卫,高楼层 （29层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1991093998374092800.html,2天前维护
整租·越秀星汇文瀚 3室1厅 西南,番禺,大学城,越秀星汇文瀚,99.0,南,3室1厅1卫,中楼层 （16层）,7500,近地铁|精装,https://gz.lianjia.com/zufang/GZ1991094879660277760.html,null
整租·体育西路 1室0厅 东南,天河,天河南,体育西路,25.0,东,1室0厅1卫,低楼层 （9层）,1800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1991093400811601920.html,4天前维护
整租·琶洲新村公寓 1室1厅 南,海珠,万胜围,琶洲新村公寓,56.39,南,1室1厅1卫,中楼层 （38层）,5134,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1949891354414809088.html,今天维护
整租·兴普紫园 1室1厅 西,黄埔,科学城,兴普紫园,53.0,西,1室1厅1卫,中楼层 （11层）,3034,新上|公寓|拎包入住|精装|押一付一,https://gz.lianjia.com/zufang/GZ1955305430280306688.html,1天前维护
整租·万科尚城御府 4室2厅 复式 南,黄埔,南岗,万科尚城御府,89.0,南,4室2厅2卫,高楼层 （34层）,3500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1991064162809151488.html,null
整租·纸行路 1室0厅 西,越秀,西门口,纸行路,32.77,西,1室0厅1卫,中楼层 （9层）,1900,近地铁,https://gz.lianjia.com/zufang/GZ1987470355307954176.html,1天前维护
整租·翠湖山庄 2室2厅 西,天河,天河公园,翠湖山庄,84.84,西,2室2厅1卫,中楼层 （15层）,4700,精装|随时看房,https://gz.lianjia.com/zufang/GZ1987469450588192768.html,null
整租·亚运城天韵 3室2厅 南,番禺,亚运城,亚运城天韵,103.0,南,3室2厅2卫,高楼层 （47层）,3900,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1987470768581115904.html,null
整租·碧桂园豪园荔山苑 2室2厅 东北,增城,增城碧桂园,碧桂园豪园荔山苑,72.0,东,2室2厅1卫,低楼层 （24层）,1300,随时看房,https://gz.lianjia.com/zufang/GZ1987466680661442560.html,null
整租·水电二局宿舍 3室2厅 南,增城,白江,水电二局宿舍,127.0,南,3室2厅2卫,高楼层 （18层）,2688,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ1987421173473869824.html,null
整租·保利珑悦 3室2厅 东南/南,增城,永宁,保利珑悦,85.6,东,3室2厅2卫,低楼层 （32层）,1800,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1987424676648845312.html,4天前维护
整租·翡翠绿洲湖滨苑 3室2厅 北,增城,凤凰城,翡翠绿洲湖滨苑,103.0,北,3室2厅1卫,中楼层 （21层）,2500,精装|随时看房,https://gz.lianjia.com/zufang/GZ1987423142447939584.html,3天前维护
整租·实地常春藤 4室2厅 南,黄埔,黄埔永和,实地常春藤,125.0,南,4室2厅2卫,中楼层 （32层）,2300,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1987420452925997056.html,null
整租·星河·湾区壹号 3室2厅 东北,南沙,金洲,星河·湾区壹号,64.0,东,3室2厅2卫,低楼层 （20层）,1900,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1987440759967580160.html,今天维护
整租·东悦雅苑 3室1厅 北,花都,旧区,东悦雅苑,85.94,北,3室1厅1卫,高楼层 （7层）,1620,精装,https://gz.lianjia.com/zufang/GZ1987741591401398272.html,5天前维护
整租·广州大道中 3室2厅 东南,天河,体育中心,广州大道中,95.52,东,3室2厅1卫,高楼层 （8层）,4500,随时看房,https://gz.lianjia.com/zufang/GZ1987758405296586752.html,5天前维护
整租·保利红馆 3室2厅 南,番禺,汉溪长隆,保利红馆,74.0,南,3室2厅1卫,高楼层 （18层）,4900,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1987752899517612032.html,1天前维护
整租·荔富湖畔 3室2厅 南,增城,朱村,荔富湖畔,107.0,南,3室2厅2卫,高楼层 （31层）,1800,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1987751837331095552.html,null
整租·越秀·天荟江湾 2室2厅 西,海珠,工业大道南,越秀·天荟江湾,72.0,西,2室2厅2卫,中楼层 （38层）,5000,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ1987759708399730688.html,2天前维护
整租·敏捷御峰国际 1室0厅 南,番禺,会江,敏捷御峰国际,52.0,南,1室0厅1卫,高楼层 （17层）,2200,精装,https://gz.lianjia.com/zufang/GZ1987779841943928832.html,null
整租·万福路 1室1厅 东,越秀,越秀南,万福路,43.0,东,1室1厅1卫,高楼层 （10层）,1700,近地铁,https://gz.lianjia.com/zufang/GZ1987777891944890368.html,null
整租·太和岗路 3室2厅 东南,越秀,淘金,太和岗路,58.0,东,3室2厅1卫,高楼层 （8层）,5000,精装|随时看房,https://gz.lianjia.com/zufang/GZ1987761010039062528.html,null
整租·誉峰 1室0厅 南,天河,珠江新城东,誉峰,13.0,南,1室0厅0卫,地下室 （45层）,1500,,https://gz.lianjia.com/zufang/GZ1987744953895223296.html,2天前维护
整租·赤岗一街大院赤岗一街 2室1厅 西南,海珠,赤岗,赤岗一街大院赤岗一街,75.0,南,2室1厅1卫,低楼层 （1层）,6300,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ1987750046149378048.html,null
合租·世港花园 5居室 南卧,海珠,磨碟沙,世港花园,15.69,南,5室1厅2卫,高楼层 （9层）,2824,公寓|拎包入住|近地铁|精装|独立阳台|押一付一,https://gz.lianjia.com/zufang/GZ2045040916812529664.html,今天维护
整租·逸景翠园 1室0厅 南,海珠,广州大道南,逸景翠园,12.0,南,1室0厅0卫,地下室 （28层）,1200,近地铁,https://gz.lianjia.com/zufang/GZ1987798881231962112.html,null
整租·锦绣香江山水园 4室2厅 东/西,番禺,汉溪长隆,锦绣香江山水园,150.0,东,4室2厅2卫,中楼层 （12层）,7500,精装|双卫生间,https://gz.lianjia.com/zufang/GZ1987783480167104512.html,null
合租·坚真花园 5居室 西南卧,海珠,赤岗,坚真花园,10.5,南,5室1厅2卫,高楼层 （23层）,1743,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045040927843549184.html,今天维护
整租·黄埔中央城 4室2厅 东南,黄埔,香雪,黄埔中央城,130.0,东,4室2厅2卫,中楼层 （32层）,3500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1987796349180968960.html,null
整租·茶滘新村 2室1厅 东南,荔湾,芳村,茶滘新村,55.0,东,2室1厅1卫,中楼层 （7层）,2300,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ1990298709367193600.html,4天前维护
整租·越秀滨海汇 2室1厅 南,南沙,金洲,越秀滨海汇,49.0,南,2室1厅1卫,高楼层 （21层）,1800,近地铁|精装,https://gz.lianjia.com/zufang/GZ1990311021608173568.html,null
整租·加怡花园 2室1厅 东南,海珠,东晓南,加怡花园,58.0,东,2室1厅1卫,高楼层 （9层）,3500,精装|随时看房,https://gz.lianjia.com/zufang/GZ1990071404149604352.html,1天前维护
整租·保利汇海花园 1室0厅 东,白云,金沙洲,保利汇海花园,13.0,东,1室0厅0卫,地下室 （15层）,600,,https://gz.lianjia.com/zufang/GZ1990042074065403904.html,null
整租·富丽家园旺达楼 2室1厅 西,番禺,大石,富丽家园旺达楼,75.0,西,2室1厅1卫,高楼层 （8层）,2800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1990035755992350720.html,null
整租·信华经理人家园 3室2厅 西南,天河,华景新城,信华经理人家园,91.0,南,3室2厅1卫,中楼层 （29层）,5500,精装,https://gz.lianjia.com/zufang/GZ1990074972529229824.html,3天前维护
整租·汇峰苑 0室0厅 北,天河,珠江新城中,汇峰苑,12.0,北,未知室0厅0卫,地下室,1000,近地铁|精装,https://gz.lianjia.com/zufang/GZ1990306014276091904.html,null
整租·润华大厦 3室2厅 北,天河,天润路,润华大厦,90.51,北,3室2厅1卫,高楼层 （26层）,5999,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1990280713278062592.html,1天前维护
整租·铂林国际公寓 1室1厅 东,天河,珠江新城西,铂林国际公寓,31.78,东,1室1厅1卫,中楼层 （22层）,5239,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1842429049452888064.html,今天维护
整租·水荫路 3室1厅 北,越秀,水荫,水荫路,52.0,北,3室1厅1卫,高楼层 （9层）,3700,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ1990318161630593024.html,3天前维护
整租·越秀滨海汇 2室1厅 南,南沙,金洲,越秀滨海汇,49.0,南,2室1厅1卫,高楼层 （21层）,1800,近地铁|精装,https://gz.lianjia.com/zufang/GZ1990317275697119232.html,null
整租·天翔花园 1室0厅 南,天河,龙口东,天翔花园,12.5,南,1室0厅0卫,地下室 （16层）,900,近地铁,https://gz.lianjia.com/zufang/GZ1990323371585306624.html,null
整租·南天广场 2室1厅 南,天河,珠江新城西,南天广场,75.23,南,2室1厅1卫,高楼层 （33层）,6604,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1845528887165976576.html,今天维护
合租·富力万科云启 2居室 西卧,天河,车陂,富力万科云启,13.02,西,2室1厅2卫,高楼层 （2层）,2299,公寓|独立卫生间|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1849704634554253312.html,今天维护
整租·金碧花园第一金碧 1室1厅 西北,海珠,金碧,金碧花园第一金碧,27.61,西,1室1厅1卫,中楼层 （32层）,3391,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1855241776701374464.html,今天维护
整租·黄埔中央城 3室1厅 南,黄埔,香雪,黄埔中央城,131.34,南,3室1厅2卫,中楼层 （39层）,4819,公寓|拎包入住|精装|押一付一|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1855121925798363136.html,今天维护
整租·富基广场A区 1室1厅 南,海珠,滨江中,富基广场A区,30.62,南,1室1厅1卫,中楼层 （34层）,3286,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1862316558747959296.html,今天维护
整租·科慧花园 1室1厅 南,增城,朱村,科慧花园,40.0,南,1室1厅1卫,低楼层 （34层）,2000,近地铁|精装,https://gz.lianjia.com/zufang/GZ1990330837274460160.html,null
合租·萝岗和苑 5居室 北卧,黄埔,科学城,萝岗和苑,10.9,北,5室1厅2卫,高楼层 （33层）,1354,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1860697399417110528.html,今天维护
整租·富景花园 1室1厅 北,海珠,新港西,富景花园,35.86,北,1室1厅1卫,高楼层 （31层）,3769,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1864271573494530048.html,今天维护
整租·影城花园 4室2厅 北,海珠,客村,影城花园,103.93,北,4室2厅2卫,中楼层 （27层）,7000,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ1990349140072071168.html,null
整租·萝岗奥园广场 2室1厅 南,黄埔,香雪,萝岗奥园广场,51.53,南,2室1厅1卫,中楼层 （19层）,3481,公寓|月租|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1869664683946934272.html,今天维护
合租·羊城花园 4居室 南卧,天河,东圃,羊城花园,17.85,南,4室1厅2卫,高楼层 （6层）,2299,公寓|独立卫生间|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1870115240058814464.html,今天维护
整租·蓝色快线 2室1厅 南,海珠,前进路,蓝色快线,81.59,南,2室1厅1卫,高楼层 （31层）,6604,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ1871615460273815552.html,今天维护
整租·雅怡阁 2室1厅 西南,天河,东圃,雅怡阁,59.0,南,2室1厅1卫,低楼层 （21层）,2700,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ1990354518159654912.html,2天前维护
整租·珠江花城一二期 4室2厅 南,天河,黄村,珠江花城一二期,117.0,南,4室2厅2卫,中楼层 （25层）,5000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990353501091266560.html,null
整租·万科幸福悦C区 3室2厅 南,黄埔,知识城,万科幸福悦C区,87.6,南,3室2厅2卫,高楼层 （34层）,2500,精装|双卫生间,https://gz.lianjia.com/zufang/GZ1990707846806765568.html,2天前维护
整租·建设横马路 3室1厅 东/南/西,越秀,建设路,建设横马路,95.0,东,3室1厅2卫,低楼层 （2层）,6500,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1990715417336741888.html,null
合租·越秀·天荟江湾 2居室 北卧,海珠,工业大道南,越秀·天荟江湾,19.89,北,2室1厅2卫,中楼层 （38层）,2194,公寓|独立卫生间|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045038925914832896.html,今天维护
合租·体育东小区 4居室 西卧,天河,天河南,体育东小区,10.67,西,4室1厅2卫,高楼层 （8层）,1816,公寓|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang/GZ2045038697253961728.html,今天维护
