"处理后数量: 1508, 跳过异常: 622, 处理时间: 2025-06-23 23:19:12"
标题,区域,地块,小区,面积,朝向,户型,楼层信息,价格,标签,详情页链接,维护时间
整租·光大花园水岸榕城 1室0厅 东南,海珠,工业大道北,光大花园水岸榕城,12.0,东,1室0厅0卫,地下室 （18层）,1400,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1825092317636198400.html,null
整租·雅怡居 3室2厅 北,天河,东圃,雅怡居,85.0,北,3室2厅1卫,高楼层 （9层）,2800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1825079362483912704.html,3天前维护
整租·时代柏林 1室0厅 南,番禺,桥南,时代柏林,12.5,南,1室0厅0卫,地下室,500,,https://gz.lianjia.com/zufang//zufang/GZ1825049135301001216.html,2天前维护
整租·时代春树里 4室2厅 南,黄埔,香雪,时代春树里,113.0,南,4室2厅2卫,低楼层 （35层）,3483,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1824343178417799168.html,1天前维护
整租·珠江帝景苑 4室2厅 东南/南,海珠,滨江东,珠江帝景苑,133.0,东,4室2厅2卫,高楼层 （13层）,9000,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1824445010645352448.html,null
整租·奥园莲峰圣境 4室2厅 南,番禺,莲花山,奥园莲峰圣境,220.0,南,4室2厅3卫,中楼层 （11层）,4600,精装,https://gz.lianjia.com/zufang//zufang/GZ1824416821176958976.html,1天前维护
整租·新港西路151号大院 3室2厅 南/北,海珠,中大,新港西路151号大院,100.0,南,3室2厅1卫,高楼层 （9层）,4500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1833882014067982336.html,null
整租·萝岗敏捷广场 1室0厅 北,黄埔,科学城,萝岗敏捷广场,30.0,北,1室0厅1卫,中楼层 （19层）,1200,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1833782033151688704.html,null
整租·杏园小区 3室1厅 东南/南,海珠,宝岗,杏园小区,108.0,东,3室1厅1卫,高楼层 （9层）,3500,精装,https://gz.lianjia.com/zufang//zufang/GZ1833086888647327744.html,null
整租·中交蓝色海湾 4室2厅 东南,南沙,南沙港,中交蓝色海湾,126.0,东,4室2厅2卫,高楼层 （39层）,2500,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1837087471783903232.html,5天前维护
整租·保利心语 1室0厅 南,天河,珠江新城中,保利心语,12.0,南,1室0厅0卫,地下室 （32层）,950,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1837352071339180032.html,null
整租·珠江花城三四期 4室2厅 南,天河,黄村,珠江花城三四期,120.0,南,4室2厅2卫,中楼层 （32层）,5500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1837143466216259584.html,null
整租·南沙万达广场 1室1厅 南,南沙,金洲,南沙万达广场,50.0,南,1室1厅1卫,高楼层 （26层）,1300,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1837348662431186944.html,null
整租·御溪世家 3室1厅 东南/南,增城,中新镇,御溪世家,84.0,东,3室1厅2卫,中楼层 （33层）,2200,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1837398091473354752.html,null
整租·武警二支队家属区 3室2厅 东,天河,龙口东,武警二支队家属区,110.0,东,3室2厅1卫,低楼层 （9层）,5000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1837783671973609472.html,3天前维护
整租·龙吟居 3室2厅 东南,天河,龙洞,龙吟居,95.0,东,3室2厅1卫,低楼层 （9层）,3600,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1837740042940841984.html,null
整租·时代印记(广州) 3室2厅 南,黄埔,知识城,时代印记(广州),89.0,南,3室2厅1卫,中楼层 （26层）,2000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1834549198381383680.html,null
整租·保利中航城花园一期 3室2厅 南,增城,朱村,保利中航城花园一期,92.0,南,3室2厅2卫,高楼层 （27层）,1800,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1834541486499168256.html,null
整租·星河山海湾 3室2厅 东/东南,南沙,南沙港,星河山海湾,89.0,东,3室2厅1卫,高楼层 （33层）,2500,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1834185433337036800.html,null
整租·珠光金融城壹号 1室1厅 南,天河,东圃,珠光金融城壹号,37.0,南,1室1厅1卫,低楼层 （27层）,5500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1834813364446953472.html,null
整租·江南大道北 2室1厅 东南,海珠,同福,江南大道北,60.0,东,2室1厅1卫,低楼层 （3层）,1450,精装,https://gz.lianjia.com/zufang//zufang/GZ1834950868122730496.html,null
整租·碧桂园天玺湾 3室2厅 东南,南沙,进港大道,碧桂园天玺湾,108.0,东,3室2厅1卫,高楼层 （18层）,2200,精装,https://gz.lianjia.com/zufang//zufang/GZ1834893560814501888.html,2天前维护
整租·华侨新村 2室1厅 东南,越秀,淘金,华侨新村,63.0,东,2室1厅1卫,高楼层 （9层）,3000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1836320243585122304.html,5天前维护
整租·越秀·天悦江湾 4室2厅 南,海珠,南洲,越秀·天悦江湾,124.0,南,4室2厅2卫,中楼层 （44层）,9000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1836729858634285056.html,3天前维护
整租·亚运城天珑 4室2厅 南/北,番禺,亚运城,亚运城天珑,125.0,南,4室2厅2卫,低楼层 （57层）,4000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1836802439437615104.html,null
整租·南湖半山豪庭 4室2厅 南,白云,南湖,南湖半山豪庭,150.0,南,4室2厅3卫,低楼层 （1层）,10206,精装,https://gz.lianjia.com/zufang//zufang/GZ1836681114819756032.html,null
整租·中交蓝色海湾 4室2厅 东南,南沙,南沙港,中交蓝色海湾,126.0,东,4室2厅2卫,中楼层 （39层）,3000,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1836634628870373376.html,null
整租·佳兆业城市广场 4室2厅 复式 南,黄埔,南岗,佳兆业城市广场,126.0,南,4室2厅3卫,中楼层 （32层）,4300,精装,https://gz.lianjia.com/zufang//zufang/GZ1841369939705856000.html,null
整租·远洋天骄广场 1室0厅 南,天河,天河客运站,远洋天骄广场,12.0,南,1室0厅0卫,地下室 （19层）,650,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1841339730050940928.html,null
整租·海伦堡流金岁月 3室2厅 南,番禺,桥南,海伦堡流金岁月,125.0,南,3室2厅2卫,低楼层 （28层）,4500,双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1841433981292118016.html,1天前维护
整租·御湖名邸 6室3厅 复式 南/北,黄埔,科学城,御湖名邸,435.95,南,6室3厅4卫,低楼层 （3层）,25800,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1840676845247266816.html,null
整租·绿地滨江汇 1室0厅 东,海珠,工业大道中,绿地滨江汇,12.0,东,1室0厅0卫,地下室 （16层）,750,,https://gz.lianjia.com/zufang//zufang/GZ1841704930256093184.html,null
整租·富力天海湾 3室2厅 南/北,南沙,明珠湾,富力天海湾,120.0,南,3室2厅2卫,中楼层 （32层）,3200,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1841446077325115392.html,null
整租·富力泉天下 2室2厅 北,从化,温泉镇,富力泉天下,82.0,北,2室2厅1卫,中楼层 （18层）,1600,精装,https://gz.lianjia.com/zufang//zufang/GZ1842439944388214784.html,null
整租·香江国际金融中心 3室2厅 北,南沙,金洲,香江国际金融中心,80.0,北,3室2厅1卫,中楼层 （24层）,3000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1841745821859577856.html,1天前维护
整租·龙光香悦山 6室3厅 复式 南/北,黄埔,科学城,龙光香悦山,330.0,南,6室3厅4卫,低楼层 （1层）,5000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1841776894786142208.html,null
整租·馨泉花园 1室0厅 东北,花都,新区,馨泉花园,55.0,东,1室0厅1卫,中楼层 （11层）,1300,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1842844512158744576.html,null
整租·双子星城 2室1厅 南,海珠,新港西,双子星城,36.0,南,2室1厅1卫,中楼层 （18层）,4300,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1842128076956237824.html,null
合租·越秀国际总部广场 2居室 东北卧,南沙,金洲,越秀国际总部广场,30.0,东,2室2厅2卫,低楼层 （34层）,1500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1842117454285766656.html,null
整租·碧桂园天玺湾 3室2厅 东南/南,南沙,进港大道,碧桂园天玺湾,103.0,东,3室2厅1卫,低楼层 （30层）,1900,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1842075131258601472.html,null
整租·招商雍景湾北区 3室2厅 北,黄埔,知识城,招商雍景湾北区,89.0,北,3室2厅1卫,低楼层 （22层）,2500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1843307369308618752.html,null
整租·汇丽国际 4室2厅 南,黄埔,科学城,汇丽国际,146.0,南,4室2厅2卫,中楼层 （16层）,4000,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1843131367148224512.html,null
整租·南沙万达广场 1室0厅 南,南沙,金洲,南沙万达广场,52.48,南,1室0厅1卫,高楼层 （28层）,1500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1842974477948813312.html,null
整租·兰亭盛荟 3室2厅 西南,天河,东圃,兰亭盛荟,89.7,南,3室2厅1卫,高楼层 （29层）,5200,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2025224774162055168.html,1天前维护
整租·燕塘大院 3室1厅 南,天河,燕塘,燕塘大院,84.0,南,3室1厅1卫,中楼层 （9层）,4800,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2025231909168087040.html,2天前维护
整租·罗岗村北区 3室2厅 南,增城,增城区府,罗岗村北区,120.0,南,3室2厅2卫,低楼层 （13层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2025229321160884224.html,null
整租·铂林国际公寓 1室1厅 南,天河,珠江新城西,铂林国际公寓,35.0,南,1室1厅1卫,中楼层 （22层）,4800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2025396367559491584.html,null
整租·莱茵水岸 3室2厅 东南,从化,江浦街,莱茵水岸,108.0,东,3室2厅2卫,高楼层 （24层）,2000,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2025397040741089280.html,null
整租·大德路 2室1厅 东,越秀,解放南,大德路,47.0,东,2室1厅1卫,高楼层 （9层）,2000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2025247997503209472.html,5天前维护
整租·智睿花园  3室2厅 南,番禺,莲花山,智睿花园,85.68,南,3室2厅1卫,高楼层 （29层）,2300,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2025402144353419264.html,null
整租·先烈东路 2室1厅 南,天河,沙河,先烈东路,50.0,南,2室1厅1卫,高楼层 （5层）,2500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2025408936005337088.html,null
整租·祈福新村蝶舞轩 4室2厅 南,番禺,祈福新村,祈福新村蝶舞轩,110.0,南,4室2厅2卫,中楼层 （6层）,4200,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2025402814007607296.html,null
整租·保利金融大都汇 1室1厅 北,天河,金融城,保利金融大都汇,55.0,北,1室1厅1卫,中楼层 （39层）,4500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2025403809492107264.html,null
整租·合景花䕕四季 3室2厅 南,从化,鳌头镇,合景花䕕四季,73.0,南,3室2厅2卫,高楼层 （23层）,1800,双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2025407372054233088.html,3天前维护
整租·杨巷路 2室1厅 西,荔湾,人民路,杨巷路,57.0,西,2室1厅1卫,中楼层 （8层）,3000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2025411877265211392.html,2天前维护
整租·合景誉山国际⼀区 1室1厅 北,增城,永宁,合景誉山国际⼀区,46.0,北,1室1厅1卫,低楼层 （9层）,1400,,https://gz.lianjia.com/zufang//zufang/GZ2025417681426972672.html,null
整租·淘金坑 1室1厅 东南,越秀,淘金,淘金坑,35.0,东,1室1厅1卫,低楼层 （12层）,2500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2025415235090776064.html,1天前维护
整租·合景誉山国际⼀区 1室1厅 北,增城,永宁,合景誉山国际⼀区,39.0,北,1室1厅1卫,高楼层 （25层）,1000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2025426661859655680.html,null
整租·岭南新世界 4室2厅 东南,白云,嘉禾望岗,岭南新世界,121.0,东,4室2厅2卫,高楼层 （18层）,5000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2025424526212333568.html,3天前维护
整租·丽水庭园 3室2厅 东,海珠,滨江东,丽水庭园,146.0,东,3室2厅1卫,高楼层 （19层）,8800,精装,https://gz.lianjia.com/zufang//zufang/GZ2025414256102473728.html,null
整租·同福中路 1室1厅 东南,海珠,同福,同福中路,36.0,东,1室1厅1卫,高楼层 （6层）,2000,,https://gz.lianjia.com/zufang//zufang/GZ2025411952318087168.html,null
整租·同福中路 1室1厅 东南,海珠,同福,同福中路,36.92,东,1室1厅1卫,高楼层 （6层）,2000,,https://gz.lianjia.com/zufang//zufang/GZ2025414099206144000.html,null
整租·文化大院 2室1厅 西南,天河,水荫,文化大院,83.0,南,2室1厅1卫,中楼层 （28层）,4600,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2025425102220296192.html,2天前维护
整租·壹品EPark 3室2厅 东南,黄埔,香雪,壹品EPark,108.0,东,3室2厅1卫,中楼层 （13层）,2800,精装,https://gz.lianjia.com/zufang//zufang/GZ2025422777552470016.html,null
整租·实地常春藤 3室2厅 南,黄埔,黄埔永和,实地常春藤,106.0,南,3室2厅2卫,高楼层 （31层）,2500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1735908689241440256.html,5天前维护
整租·亚太新城富丽园 4室2厅 西,增城,新塘北,亚太新城富丽园,172.0,西,4室2厅3卫,高楼层 （7层）,3100,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1734913425206673408.html,2天前维护
整租·富力泉天下 3室2厅 南,从化,温泉镇,富力泉天下,100.35,南,3室2厅1卫,低楼层 （18层）,1000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1734858100294287360.html,null
整租·新都盛世名门 4室2厅 南/北,增城,白江,新都盛世名门,165.0,南,4室2厅2卫,低楼层 （11层）,2600,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1734484361295691776.html,1天前维护
整租·南沙碧桂园豪庭 8室4厅 复式 南,南沙,金洲,南沙碧桂园豪庭,457.0,南,8室4厅4卫,低楼层 （3层）,11000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1734145325993558016.html,null
整租·下塘西路 1室1厅 东,越秀,麓景,下塘西路,55.0,东,1室1厅1卫,高楼层 （9层）,2500,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1734185097680125952.html,4天前维护
整租·颐德湾尚 4室2厅 南,南沙,明珠湾,颐德湾尚,188.0,南,4室2厅3卫,低楼层 （30层）,6000,精装,https://gz.lianjia.com/zufang//zufang/GZ1734071639944986624.html,null
整租·城投·首筑花园 3室2厅 南,南沙,横沥,城投·首筑花园,121.7,南,3室2厅2卫,低楼层 （21层）,3000,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1736737409292304384.html,null
整租·灵山岛金茂湾 5室2厅 东南,南沙,明珠湾,灵山岛金茂湾,253.0,东,5室2厅3卫,中楼层 （36层）,8500,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1736958797991116800.html,null
整租·富力泉天下 5室2厅 南,从化,温泉镇,富力泉天下,228.0,南,5室2厅3卫,低楼层 （3层）,4900,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1736590418977488896.html,null
整租·领悦公馆 4室2厅 东南,增城,中新镇,领悦公馆,104.0,东,4室2厅2卫,高楼层 （24层）,2800,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1736378464866402304.html,null
整租·中国铁建环球中心 1室1厅 东南/南,南沙,南沙区府,中国铁建环球中心,46.92,东,1室1厅1卫,中楼层 （36层）,1980,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1737004925935681536.html,null
整租·实地蔷薇国际 3室1厅 南,增城,荔城西区,实地蔷薇国际,89.0,南,3室1厅1卫,中楼层 （32层）,2000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1736309836968099840.html,null
整租·侨源山庄 1室0厅 西南,天河,粤垦,侨源山庄,30.0,南,1室0厅0卫,低楼层 （23层）,1800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1736262999842226176.html,null
整租·恒大山水郡 3室2厅 南,增城,中新镇,恒大山水郡,88.0,南,3室2厅1卫,中楼层 （26层）,1200,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1739600464040689664.html,null
整租·领南星河荣誉 3室2厅 南,南沙,南沙港,领南星河荣誉,96.0,南,3室2厅2卫,高楼层 （18层）,2900,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1739955657118842880.html,null
整租·星河山海湾 3室2厅 南,南沙,南沙港,星河山海湾,88.0,南,3室2厅1卫,中楼层 （33层）,2400,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1739166604417040384.html,null
整租·碧桂园凤凰城凤天苑 3室2厅 南,增城,凤凰城,碧桂园凤凰城凤天苑,135.0,南,3室2厅2卫,低楼层 （24层）,2200,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1739588667850096640.html,5天前维护
整租·金地荔湖城水立坊 3室2厅 南,增城,永宁,金地荔湖城水立坊,103.08,南,3室2厅2卫,中楼层 （25层）,1400,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1740042442683449344.html,null
整租·新世界天逸 1室0厅 南,天河,天河公园,新世界天逸,12.0,南,1室0厅0卫,地下室 （29层）,1300,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1737137760331890688.html,null
整租·富力泉天下 3室2厅 东南,从化,温泉镇,富力泉天下,100.0,东,3室2厅2卫,低楼层 （18层）,1500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1737126963396476928.html,3天前维护
合租·星汇湾花园 2居室 南卧,海珠,工业大道中,星汇湾花园,30.0,南,2室2厅2卫,高楼层 （20层）,2500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1848661818117980160.html,null
整租·东荣翰林苑(天河) 4室2厅 南,天河,长兴,东荣翰林苑(天河),90.0,南,4室2厅1卫,低楼层 （18层）,5800,精装,https://gz.lianjia.com/zufang//zufang/GZ1848751609215975424.html,2天前维护
合租·羊城创意产业园（东园区） 2居室 南卧,增城,永宁,羊城创意产业园（东园区）,30.0,南,2室1厅2卫,中楼层 （32层）,1000,,https://gz.lianjia.com/zufang//zufang/GZ1849034334984470528.html,null
整租·东汇城国际公寓 1室1厅 南,增城,荔城中区,东汇城国际公寓,37.0,南,1室1厅1卫,中楼层 （28层）,1800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1849100520157872128.html,null
整租·朝晖苑 3室1厅 东南,天河,林和,朝晖苑,94.5,东,3室1厅1卫,高楼层 （28层）,5200,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1850858766757527552.html,4天前维护
整租·海珠中路 1室0厅 南,越秀,解放南,海珠中路,26.0,南,1室0厅1卫,低楼层 （9层）,2600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1850851665557585920.html,null
整租·汇港威华雅苑 2室2厅 北,增城,朱村,汇港威华雅苑,78.0,北,2室2厅1卫,低楼层 （31层）,1600,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1850889238464167936.html,null
整租·时代印记(广州) 4室2厅 南,黄埔,知识城,时代印记(广州),144.0,南,4室2厅2卫,中楼层 （31层）,2800,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1851167061087092736.html,null
整租·同和路 1室0厅 南,白云,同和,同和路,30.0,南,1室0厅1卫,中楼层 （7层）,1360,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1851134171699740672.html,null
整租·中交国际邮轮广场 2室1厅 东南,南沙,南沙港,中交国际邮轮广场,88.0,东,2室1厅1卫,中楼层 （35层）,5100,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1851146304973963264.html,null
整租·周门小区周门南路 2室1厅 南,荔湾,周门,周门小区周门南路,50.0,南,2室1厅1卫,高楼层 （9层）,2300,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1851194651558543360.html,null
整租·白云高尔夫花园荷塘月色 5室2厅 南,白云,黄石,白云高尔夫花园荷塘月色,208.0,南,5室2厅2卫,低楼层 （18层）,10000,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1851485680455122944.html,2天前维护
整租·金地荔湖城 3室2厅 东南,增城,永宁,金地荔湖城,188.0,东,3室2厅2卫,低楼层 （3层）,1450,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1851531912221294592.html,4天前维护
整租·建基路 3室2厅 南,海珠,东晓路,建基路,126.41,南,3室2厅2卫,高楼层 （18层）,6000,双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1851576726526623744.html,4天前维护
整租·红品小镇 1室1厅 南,白云,石井,红品小镇,36.5,南,1室1厅1卫,中楼层 （8层）,1300,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1851586159453405184.html,null
整租·侨明苑 1室0厅 南,天河,燕塘,侨明苑,30.0,南,1室0厅1卫,低楼层 （9层）,1500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1850149075303792640.html,null
整租·中海花湾壹号C区 1室0厅 南,荔湾,广钢新城,中海花湾壹号C区,12.0,南,1室0厅0卫,地下室 （36层）,650,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1850816719161917440.html,2天前维护
整租·中建弘阳德信湾璟壹号 3室2厅 南,南沙,万顷沙,中建弘阳德信湾璟壹号,94.0,南,3室2厅2卫,高楼层 （33层）,2430,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1849702311627063296.html,null
整租·中交汇通中心 1室1厅 南,南沙,明珠湾,中交汇通中心,51.07,南,1室1厅1卫,高楼层 （10层）,3300,精装,https://gz.lianjia.com/zufang//zufang/GZ1849417673029451776.html,null
整租·京仕广场 1室1厅 北,花都,镜湖大道,京仕广场,47.87,北,1室1厅1卫,高楼层 （12层）,1800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011282364029730816.html,null
整租·阳光城熙然府 3室2厅 南,南沙,进港大道,阳光城熙然府,105.0,南,3室2厅2卫,高楼层 （33层）,2160,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011297950747066368.html,null
整租·四海生活区 3室2厅 南,黄埔,南岗,四海生活区,83.0,南,3室2厅1卫,低楼层 （5层）,1900,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011297065669230592.html,null
整租·武警广东总队医院家属院 3室2厅 东南,天河,粤垦,武警广东总队医院家属院,115.0,东,3室2厅2卫,中楼层 （9层）,5300,近地铁|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2011294069065515008.html,2天前维护
合租·华苑大厦 5居室 西卧,天河,体育中心,华苑大厦,15.97,西,5室1厅2卫,高楼层 （30层）,2446,公寓|独立卫生间|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2045040551035666432.html,今天维护
整租·保利城 4室2厅 南/北,花都,铁路西,保利城,144.0,南,4室2厅2卫,低楼层 （26层）,2450,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011296498129567744.html,null
合租·骏景花园 3居室 南卧,天河,棠下,骏景花园,16.0,南,3室1厅1卫,高楼层 （14层）,2131,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2045038144268533760.html,今天维护
整租·碧桂园豪园鹤鸣苑 3室2厅 东,增城,增城碧桂园,碧桂园豪园鹤鸣苑,115.51,东,3室2厅2卫,中楼层 （11层）,1500,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2011296899302162432.html,3天前维护
整租·湾区·金融城 3室2厅 南,南沙,明珠湾,湾区·金融城,101.0,南,3室2厅2卫,高楼层 （32层）,2800,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011295310269120512.html,null
合租·美林湖畔花园 5居室 东南卧,天河,东圃,美林湖畔花园,20.0,东,5室2厅2卫,高楼层 （6层）,1300,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011302682291077120.html,2天前维护
整租·逸翠湾 3室2厅 西南,荔湾,黄沙,逸翠湾,143.0,南,3室2厅1卫,高楼层 （45层）,8500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2011305483503140864.html,null
整租·天河新天地 1室0厅 东,天河,天河客运站,天河新天地,37.0,东,1室0厅0卫,中楼层 （15层）,3200,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011306680024825856.html,2天前维护
整租·广园西路 5室2厅 复式 东南,越秀,三元里,广园西路,178.2,东,5室2厅3卫,高楼层 （10层）,6000,,https://gz.lianjia.com/zufang//zufang/GZ2011309405907189760.html,null
合租·萝岗和苑 5居室 北卧,黄埔,科学城,萝岗和苑,10.9,北,5室1厅2卫,中楼层 （33层）,1354,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2045040530382913536.html,今天维护
整租·水警宿舍 2室1厅 南,白云,白云大道南,水警宿舍,50.0,南,2室1厅1卫,低楼层 （9层）,2600,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011309165103808512.html,1天前维护
整租·紫林居 3室1厅 南,天河,天河公园,紫林居,91.0,南,3室1厅1卫,高楼层 （9层）,4400,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011313355247058944.html,1天前维护
整租·广海花园 2室2厅 东南,天河,天河公园,广海花园,70.0,东,2室2厅1卫,中楼层 （10层）,3800,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011317058364506112.html,null
整租·华海山屿海 3室2厅 南,南沙,南沙港,华海山屿海,108.0,南,3室2厅2卫,中楼层 （26层）,2300,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2011310002127503360.html,1天前维护
整租·新村路 3室2厅 南,从化,旧城区,新村路,120.0,南,3室2厅1卫,中楼层 （9层）,1300,精装,https://gz.lianjia.com/zufang//zufang/GZ2011310526042210304.html,null
整租·时代中国时代天韵 4室2厅 南,黄埔,知识城,时代中国时代天韵,132.0,南,4室2厅2卫,中楼层 （23层）,5500,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011310972483928064.html,null
整租·海逸半岛 1室1厅 东南/南,海珠,工业大道北,海逸半岛,45.0,东,1室1厅1卫,高楼层 （9层）,2900,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011310573274267648.html,null
整租·应元路 1室1厅 东,越秀,小北,应元路,41.0,东,1室1厅1卫,中楼层 （8层）,3000,,https://gz.lianjia.com/zufang//zufang/GZ2011312703439634432.html,4天前维护
