"处理后数量: 1636, 跳过异常: 26, 处理时间: 2025-06-23 23:19:12"
标题,区域,地块,小区,面积,朝向,户型,楼层信息,价格,标签,详情页链接,维护时间
整租·富力泉天下 2室2厅 北,从化,温泉镇,富力泉天下,83.0,北,2室2厅1卫,中楼层 （18层）,1300,精装|随时看房,https://gz.lianjia.com/zufang/GZ2014995161917947904.html,null
整租·凤仪东路 3室2厅 北,从化,新城片区,凤仪东路,121.0,北,3室2厅2卫,中楼层 （8层）,1300,双卫生间,https://gz.lianjia.com/zufang/GZ2015006899937738752.html,null
整租·雅居乐滨江雅苑 3室2厅 西南,从化,太平镇,雅居乐滨江雅苑,77.0,南,3室2厅1卫,高楼层 （26层）,1500,精装|随时看房,https://gz.lianjia.com/zufang/GZ2015094373309480960.html,null
整租·东方夏湾拿 5室2厅 东南,从化,太平镇,东方夏湾拿,270.0,东,5室2厅5卫,低楼层 （3层）,5500,随时看房,https://gz.lianjia.com/zufang/GZ2015281280131792896.html,null
整租·荔景园(从化区) 3室2厅 错层 南/北,从化,新城片区,荔景园(从化区),200.0,南,3室2厅3卫,中楼层 （4层）,2520,精装,https://gz.lianjia.com/zufang/GZ1855540627106693120.html,null
整租·方圆明月山溪 2室2厅 南,从化,温泉镇,方圆明月山溪,85.0,南,2室2厅1卫,高楼层 （11层）,1300,精装|随时看房,https://gz.lianjia.com/zufang/GZ1869664271445524480.html,null
整租·富力泉天下 3室2厅 南,从化,温泉镇,富力泉天下,100.41,南,3室2厅1卫,高楼层 （18层）,1400,精装,https://gz.lianjia.com/zufang/GZ1870772335410151424.html,4天前维护
整租·莱茵水岸 3室2厅 东北,从化,江浦街,莱茵水岸,123.0,东,3室2厅2卫,低楼层 （24层）,2000,双卫生间,https://gz.lianjia.com/zufang/GZ1967915804447997952.html,null
整租·方圆明月山溪 2室2厅 南,从化,温泉镇,方圆明月山溪,84.5,南,2室2厅2卫,中楼层 （18层）,1400,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1969772470181298176.html,null
整租·珠光御景山水城 3室2厅 南,从化,江浦街,珠光御景山水城,101.37,南,3室2厅2卫,中楼层 （32层）,1000,双卫生间,https://gz.lianjia.com/zufang/GZ1971210945216643072.html,null
整租·珠光御景山水城 3室2厅 南,从化,江浦街,珠光御景山水城,126.0,南,3室2厅2卫,低楼层 （18层）,2000,双卫生间,https://gz.lianjia.com/zufang/GZ1970709603163308032.html,3天前维护
整租·珠江国际城 3室2厅 西南,从化,神岗镇,珠江国际城,105.26,南,3室2厅1卫,高楼层 （28层）,1400,精装|随时看房,https://gz.lianjia.com/zufang/GZ1970774906643677184.html,null
整租·方圆明月山溪 1室1厅 东南,从化,温泉镇,方圆明月山溪,48.0,东,1室1厅1卫,低楼层 （18层）,1000,精装|随时看房,https://gz.lianjia.com/zufang/GZ1970797131493015552.html,null
整租·紫泉翠荔嘉园 4室2厅 南,从化,太平镇,紫泉翠荔嘉园,151.0,南,4室2厅2卫,中楼层 （6层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1971216885756198912.html,5天前维护
整租·碧桂园从化1960 2室2厅 南/北,从化,河滨北路,碧桂园从化1960,48.0,南,2室2厅1卫,中楼层 （7层）,1800,精装,https://gz.lianjia.com/zufang/GZ1971804263868792832.html,null
整租·雅居乐小院流溪 3室2厅 西南,从化,赤草,雅居乐小院流溪,108.0,南,3室2厅2卫,中楼层 （5层）,2300,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1975066850790211584.html,null
整租·珠光山水诚品 3室2厅 南,从化,江浦街,珠光山水诚品,99.0,南,3室2厅1卫,低楼层 （16层）,1550,精装,https://gz.lianjia.com/zufang/GZ1974793203940851712.html,3天前维护
整租·碧桂园从化1960 1室1厅 西南,从化,河滨北路,碧桂园从化1960,48.0,南,1室1厅1卫,中楼层 （7层）,1800,精装|随时看房,https://gz.lianjia.com/zufang/GZ1976883161593806848.html,4天前维护
整租·富力泉天下 3室2厅 东南/南,从化,温泉镇,富力泉天下,110.0,东,3室2厅2卫,中楼层 （18层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1901857335475699712.html,null
整租·景业荔都 3室1厅 北,从化,江浦街,景业荔都,100.0,北,3室1厅1卫,中楼层 （26层）,1000,精装|随时看房,https://gz.lianjia.com/zufang/GZ1903336685203095552.html,null
整租·富力泉天下 5室2厅 东南,从化,温泉镇,富力泉天下,166.0,东,5室2厅3卫,低楼层 （3层）,2800,精装,https://gz.lianjia.com/zufang/GZ1903355044204380160.html,null
整租·富力泉天下 5室2厅 东南,从化,温泉镇,富力泉天下,166.0,东,5室2厅3卫,低楼层 （3层）,4680,精装,https://gz.lianjia.com/zufang/GZ1903706044345876480.html,5天前维护
整租·望谷温泉小镇 3室2厅 东南,从化,温泉镇,望谷温泉小镇,89.0,东,3室2厅1卫,中楼层 （18层）,3000,精装|随时看房,https://gz.lianjia.com/zufang/GZ1904770350508408832.html,null
整租·碧桂园从化1960 2室1厅 东南,从化,河滨北路,碧桂园从化1960,50.83,东,2室1厅1卫,低楼层 （7层）,1800,精装|随时看房,https://gz.lianjia.com/zufang/GZ1977227612170223616.html,null
整租·珠光御景山水城 4室2厅 南,从化,江浦街,珠光御景山水城,142.94,南,4室2厅2卫,低楼层 （31层）,900,双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ1977413738872963072.html,null
整租·保利桃花源 4室1厅 南,从化,江浦街,保利桃花源,189.0,南,4室1厅4卫,高楼层 （3层）,2200,精装,https://gz.lianjia.com/zufang/GZ1977649030791954432.html,null
整租·珠江壹城·禧悦花园 3室2厅 东南,从化,神岗镇,珠江壹城·禧悦花园,99.0,东,3室2厅2卫,中楼层 （12层）,2000,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ1978669358930460672.html,null
整租·珠江国际城 5室2厅 跃层 西南,从化,神岗镇,珠江国际城,354.0,南,5室2厅4卫,高楼层 （2层）,4000,,https://gz.lianjia.com/zufang/GZ1978401855348146176.html,3天前维护
整租·保利桃花源 4室2厅 西南,从化,江浦街,保利桃花源,189.0,南,4室2厅4卫,高楼层 （4层）,2700,精装,https://gz.lianjia.com/zufang/GZ1977228714248765440.html,null
整租·莱茵水岸 3室2厅 北,从化,江浦街,莱茵水岸,123.0,北,3室2厅2卫,高楼层 （24层）,2200,精装|双卫生间,https://gz.lianjia.com/zufang/GZ1979821986724970496.html,null
整租·碧桂园从化1960 1室1厅 南,从化,河滨北路,碧桂园从化1960,43.0,南,1室1厅1卫,中楼层 （7层）,1200,精装,https://gz.lianjia.com/zufang/GZ2016723427783606272.html,4天前维护
整租·广东动漫城 2室1厅 东南,从化,神岗镇,广东动漫城,60.3,东,2室1厅1卫,中楼层 （11层）,1300,精装|随时看房,https://gz.lianjia.com/zufang/GZ2016005071807971328.html,null
整租·珠江国际城 3室2厅 西南,从化,神岗镇,珠江国际城,118.0,南,3室2厅2卫,低楼层 （27层）,1600,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2015813257205383168.html,null
整租·夏日港湾 3室2厅 南,从化,江浦街,夏日港湾,118.01,南,3室2厅2卫,中楼层 （11层）,2500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2016351089221173248.html,null
整租·东方夏湾拿 4室2厅 北,从化,太平镇,东方夏湾拿,259.0,北,4室2厅5卫,低楼层 （3层）,6300,,https://gz.lianjia.com/zufang/GZ2016429874146705408.html,null
整租·珠光流溪御景 2室1厅 北,从化,赤草,珠光流溪御景,76.0,北,2室1厅1卫,高楼层 （8层）,800,月租|随时看房,https://gz.lianjia.com/zufang/GZ2002607825431298048.html,null
整租·富力泉天下 2室2厅 西南,从化,温泉镇,富力泉天下,87.0,南,2室2厅1卫,中楼层 （23层）,1500,精装,https://gz.lianjia.com/zufang/GZ2002639547304771584.html,null
整租·莱茵水岸 3室2厅 南,从化,江浦街,莱茵水岸,123.0,南,3室2厅2卫,中楼层 （22层）,2150,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2002677959072153600.html,null
整租·紫泉流溪湾 3室2厅 北,从化,太平镇,紫泉流溪湾,88.67,北,3室2厅1卫,高楼层 （17层）,2000,精装|随时看房,https://gz.lianjia.com/zufang/GZ2002747546438467584.html,5天前维护
整租·镇南路(从化) 3室2厅 东,从化,旧城区,镇南路(从化),127.08,东,3室2厅2卫,中楼层 （9层）,1800,双卫生间,https://gz.lianjia.com/zufang/GZ2003041694886395904.html,null
整租·富力泉天下 3室2厅 南,从化,温泉镇,富力泉天下,121.0,南,3室2厅1卫,中楼层 （23层）,1200,随时看房,https://gz.lianjia.com/zufang/GZ2017100799510839296.html,null
整租·珠光御景山水城 3室2厅 南,从化,江浦街,珠光御景山水城,104.0,南,3室2厅2卫,低楼层 （32层）,1800,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2017498013496246272.html,null
整租·合景花䕕四季 3室2厅 南,从化,鳌头镇,合景花䕕四季,81.0,南,3室2厅2卫,高楼层 （23层）,1200,精装|双卫生间,https://gz.lianjia.com/zufang/GZ2016717975876272128.html,null
整租·府前路(从化) 3室2厅 南,从化,新城片区,府前路(从化),100.0,南,3室2厅1卫,中楼层 （8层）,1400,精装,https://gz.lianjia.com/zufang/GZ2016845374219616256.html,2天前维护
整租·上城湾畔B区 3室2厅 北,从化,江浦街,上城湾畔B区,96.0,北,3室2厅1卫,高楼层 （10层）,1700,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ2003660761368363008.html,3天前维护
整租·珠光山水诚品 3室2厅 南,从化,江浦街,珠光山水诚品,96.0,南,3室2厅1卫,低楼层 （16层）,1300,精装,https://gz.lianjia.com/zufang/GZ2003751976814247936.html,3天前维护
整租·大城云山 3室2厅 南,从化,太平镇,大城云山,121.0,南,3室2厅1卫,中楼层 （22层）,800,近地铁|随时看房,https://gz.lianjia.com/zufang/GZ2003785794266857472.html,4天前维护
整租·碧桂园御湖城二期 3室2厅 南,从化,江浦街,碧桂园御湖城二期,91.0,南,3室2厅1卫,中楼层 （15层）,1500,精装|随时看房,https://gz.lianjia.com/zufang/GZ2017532482307489792.html,null
整租·雅居乐滨江花园 3室2厅 南/西南,从化,江浦街,雅居乐滨江花园,123.0,南,3室2厅2卫,中楼层 （11层）,2800,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2017565250043248640.html,null
整租·方圆明月山溪 2室2厅 南/北,从化,温泉镇,方圆明月山溪,84.5,南,2室2厅2卫,低楼层 （18层）,1380,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2017808683517345792.html,null
整租·君源御湖城 3室2厅 南,从化,江浦街,君源御湖城,100.0,南,3室2厅2卫,高楼层 （16层）,1800,精装|双卫生间,https://gz.lianjia.com/zufang/GZ2017883813484429312.html,5天前维护
整租·回归路小区 2室2厅 南,从化,太平镇,回归路小区,94.0,南,2室2厅1卫,低楼层 （8层）,900,随时看房,https://gz.lianjia.com/zufang/GZ2017992018818498560.html,4天前维护
整租·骏逸湖畔花苑 4室2厅 东南,从化,太平镇,骏逸湖畔花苑,163.0,东,4室2厅2卫,低楼层 （16层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2017515900931932160.html,null
整租·保利桃花源 4室2厅 复式 南,从化,江浦街,保利桃花源,133.0,南,4室2厅2卫,高楼层 （5层）,2500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2017533935621242880.html,1天前维护
整租·碧桂园从化1960 2室2厅 南,从化,河滨北路,碧桂园从化1960,42.0,南,2室2厅2卫,中楼层 （7层）,1600,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2017548692130627584.html,null
整租·富力泉天下 3室2厅 东南/南,从化,温泉镇,富力泉天下,105.0,东,3室2厅2卫,高楼层 （18层）,1400,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2017581057297088512.html,null
整租·珠江国际城 3室2厅 东北,从化,神岗镇,珠江国际城,103.0,东,3室2厅2卫,低楼层 （27层）,1100,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2017909403948154880.html,1天前维护
整租·时代印象 3室2厅 东南,从化,太平镇,时代印象,98.0,东,3室2厅2卫,低楼层 （32层）,1800,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ2004062607467610112.html,null
整租·雅居乐滨江花园 1室0厅 东南,从化,江浦街,雅居乐滨江花园,15.0,东,1室0厅0卫,地下室,500,近地铁,https://gz.lianjia.com/zufang/GZ2004099477257846784.html,null
整租·人盛巴厘天地 3室2厅 东北,从化,神岗镇,人盛巴厘天地,84.59,东,3室2厅1卫,低楼层 （18层）,1200,精装|随时看房,https://gz.lianjia.com/zufang/GZ2004209456518266880.html,null
整租·珠江国际城 3室2厅 东北,从化,神岗镇,珠江国际城,104.0,东,3室2厅2卫,低楼层 （32层）,1500,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2004400679874985984.html,null
整租·碧桂园从化1960 1室1厅 南,从化,河滨北路,碧桂园从化1960,40.0,南,1室1厅1卫,低楼层 （12层）,1300,精装,https://gz.lianjia.com/zufang/GZ2004405993173155840.html,2天前维护
整租·时代印象 3室2厅 北,从化,太平镇,时代印象,88.0,北,3室2厅2卫,中楼层 （32层）,2200,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2004507444788592640.html,null
整租·雅居乐滨江花园 2室1厅 东,从化,江浦街,雅居乐滨江花园,83.0,东,2室1厅1卫,中楼层 （11层）,2100,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ2004478719988596736.html,5天前维护
整租·碧桂园从化1960 1室1厅 北,从化,河滨北路,碧桂园从化1960,42.0,北,1室1厅1卫,低楼层 （12层）,1350,精装,https://gz.lianjia.com/zufang/GZ2018275575642193920.html,null
整租·御景宏雅花园 3室2厅 南,从化,江浦街,御景宏雅花园,113.0,南,3室2厅2卫,低楼层 （13层）,1850,双卫生间,https://gz.lianjia.com/zufang/GZ2018560214785064960.html,5天前维护
整租·珠光御景山水城 3室2厅 南,从化,江浦街,珠光御景山水城,104.0,南,3室2厅2卫,中楼层 （32层）,1900,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2018624817200103424.html,null
整租·富力泉天下 3室2厅 南,从化,温泉镇,富力泉天下,100.0,南,3室2厅1卫,中楼层 （18层）,2000,精装,https://gz.lianjia.com/zufang/GZ2018189067602100224.html,null
整租·碧桂园从化1960 1室0厅 南,从化,河滨北路,碧桂园从化1960,45.0,南,1室0厅1卫,低楼层 （12层）,1550,,https://gz.lianjia.com/zufang/GZ2018257228863111168.html,null
整租·欣荣宏国际商贸城 1室1厅 北,从化,江浦街,欣荣宏国际商贸城,69.13,北,1室1厅1卫,中楼层 （18层）,2200,近地铁|精装,https://gz.lianjia.com/zufang/GZ2018231285159297024.html,3天前维护
整租·汇境台 2室1厅 东南,从化,江浦街,汇境台,60.0,东,2室1厅1卫,中楼层 （18层）,1500,近地铁|精装,https://gz.lianjia.com/zufang/GZ2004856970401546240.html,2天前维护
整租·河东南路 2室1厅 西南,从化,江浦街,河东南路,90.0,南,2室1厅1卫,中楼层 （8层）,1300,近地铁|精装,https://gz.lianjia.com/zufang/GZ2004867680972046336.html,null
整租·紫泉翠荔嘉园 5室2厅 东/西,从化,太平镇,紫泉翠荔嘉园,123.0,东,5室2厅2卫,高楼层 （6层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2005218717788536832.html,null
整租·欣荣宏国际商贸城 2室2厅 东北,从化,江浦街,欣荣宏国际商贸城,91.0,东,2室2厅1卫,低楼层 （18层）,2400,近地铁|精装,https://gz.lianjia.com/zufang/GZ2005306937897385984.html,null
整租·碧桂园从化1960 2室1厅 南,从化,河滨北路,碧桂园从化1960,48.0,南,2室1厅1卫,中楼层 （7层）,2000,精装,https://gz.lianjia.com/zufang/GZ2018971546051149824.html,3天前维护
整租·雍晟美景家园 3室2厅 东,从化,旧城区,雍晟美景家园,110.0,东,3室2厅2卫,低楼层 （9层）,1900,双卫生间,https://gz.lianjia.com/zufang/GZ2019027057333239808.html,null
整租·珠光流溪御景 3室2厅 南/北,从化,赤草,珠光流溪御景,113.0,南,3室2厅1卫,低楼层 （26层）,2500,精装,https://gz.lianjia.com/zufang/GZ2019038546274287616.html,null
整租·时代印象 3室2厅 南,从化,太平镇,时代印象,90.0,南,3室2厅2卫,中楼层 （32层）,2300,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2019073489788469248.html,null
整租·君源御湖城 3室2厅 东南,从化,江浦街,君源御湖城,103.8,东,3室2厅2卫,中楼层 （16层）,1980,精装|双卫生间,https://gz.lianjia.com/zufang/GZ2018588186833321984.html,null
整租·方圆明月山溪 1室1厅 东南,从化,温泉镇,方圆明月山溪,45.0,东,1室1厅1卫,低楼层 （11层）,800,精装|随时看房,https://gz.lianjia.com/zufang/GZ2018585488482369536.html,4天前维护
整租·中田南小区 3室2厅 东南,从化,新城片区,中田南小区,120.0,东,3室2厅1卫,高楼层 （8层）,1300,精装,https://gz.lianjia.com/zufang/GZ2018905180489121792.html,2天前维护
整租·时代印象 4室2厅 南/北,从化,太平镇,时代印象,105.01,南,4室2厅2卫,中楼层 （32层）,2200,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2018921120119390208.html,null
整租·景业荔都 4室2厅 西南,从化,江浦街,景业荔都,139.0,南,4室2厅2卫,低楼层 （27层）,2800,精装|双卫生间,https://gz.lianjia.com/zufang/GZ2019346986460774400.html,3天前维护
整租·青云路32号宿舍 2室1厅 东南,从化,新城片区,青云路32号宿舍,60.0,东,2室1厅1卫,低楼层 （7层）,1250,随时看房,https://gz.lianjia.com/zufang/GZ2019630433179795456.html,3天前维护
整租·顺华居 2室2厅 南,从化,太平镇,顺华居,87.0,南,2室2厅1卫,高楼层 （8层）,850,精装|随时看房,https://gz.lianjia.com/zufang/GZ2019727566847344640.html,null
整租·宏润天睿 3室1厅 东北,从化,鳌头镇,宏润天睿,97.0,东,3室1厅1卫,中楼层 （16层）,1800,精装,https://gz.lianjia.com/zufang/GZ2019762232484691968.html,5天前维护
整租·西宁西路 2室2厅 东南,从化,旧城区,西宁西路,85.3,东,2室2厅1卫,高楼层 （8层）,900,随时看房,https://gz.lianjia.com/zufang/GZ2020052134715719680.html,null
整租·人盛巴厘天地 2室2厅 东南,从化,神岗镇,人盛巴厘天地,84.0,东,2室2厅1卫,低楼层 （17层）,1400,随时看房,https://gz.lianjia.com/zufang/GZ2019043451944828928.html,null
整租·居礼润园 3室2厅 南/北,从化,温泉镇,居礼润园,116.0,南,3室2厅2卫,低楼层 （18层）,2500,精装|双卫生间,https://gz.lianjia.com/zufang/GZ2019298866364416000.html,3天前维护
整租·御景宏雅花园 3室2厅 东北,从化,江浦街,御景宏雅花园,113.0,东,3室2厅2卫,高楼层 （22层）,2300,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2019743608025907200.html,null
整租·时代印象 3室2厅 南,从化,太平镇,时代印象,98.0,南,3室2厅2卫,高楼层 （32层）,2000,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2022525194211426304.html,4天前维护
整租·宏业楼 3室2厅 南,从化,河滨北路,宏业楼,92.0,南,3室2厅2卫,中楼层 （9层）,1950,精装|双卫生间,https://gz.lianjia.com/zufang/GZ2009567076984815616.html,3天前维护
整租·利泰花林湖畔 3室2厅 南,从化,鳌头镇,利泰花林湖畔,108.0,南,3室2厅2卫,中楼层 （11层）,1900,精装|双卫生间,https://gz.lianjia.com/zufang/GZ2009912657158602752.html,null
整租·珠光御景山水城 3室2厅 南,从化,江浦街,珠光御景山水城,124.65,南,3室2厅2卫,低楼层 （18层）,2000,精装|双卫生间,https://gz.lianjia.com/zufang/GZ2022898984992899072.html,null
整租·珠江国际城 3室2厅 南,从化,神岗镇,珠江国际城,126.0,南,3室2厅1卫,高楼层 （28层）,1800,精装|随时看房,https://gz.lianjia.com/zufang/GZ2022904992653901824.html,null
整租·雅居乐滨江雅苑 3室2厅 东北,从化,太平镇,雅居乐滨江雅苑,77.0,东,3室2厅1卫,中楼层 （20层）,2000,精装,https://gz.lianjia.com/zufang/GZ2022936126079107072.html,null
整租·珠光御景山水城 3室2厅 北,从化,江浦街,珠光御景山水城,91.0,北,3室2厅1卫,高楼层 （18层）,1500,精装|随时看房,https://gz.lianjia.com/zufang/GZ2022970046963253248.html,2天前维护
整租·宏业楼 3室2厅 东北,从化,河滨北路,宏业楼,90.0,东,3室2厅1卫,中楼层 （9层）,1600,,https://gz.lianjia.com/zufang/GZ2023061525484273664.html,null
整租·君源御湖城 2室2厅 西南,从化,江浦街,君源御湖城,78.0,南,2室2厅1卫,高楼层 （16层）,1400,,https://gz.lianjia.com/zufang/GZ2023061711858171904.html,5天前维护
整租·仟信广场 2室1厅 南,从化,河滨北路,仟信广场,52.0,南,2室1厅1卫,中楼层 （13层）,2800,,https://gz.lianjia.com/zufang/GZ2022612888950145024.html,null
整租·旺城南路 2室2厅 南,从化,旺城片区,旺城南路,96.0,南,2室2厅1卫,高楼层 （9层）,1000,精装,https://gz.lianjia.com/zufang/GZ2022648095015174144.html,null
整租·人盛巴厘天地 2室2厅 西北,从化,神岗镇,人盛巴厘天地,86.93,西,2室2厅1卫,中楼层 （18层）,1100,精装|随时看房,https://gz.lianjia.com/zufang/GZ2022924538479640576.html,null
整租·珠江壹城·禧悦花园 3室2厅 东南,从化,神岗镇,珠江壹城·禧悦花园,100.0,东,3室2厅2卫,中楼层 （12层）,3800,月租|精装|双卫生间,https://gz.lianjia.com/zufang/GZ2023329510111313920.html,null
整租·丰景阁 3室2厅 南,从化,江浦街,丰景阁,100.33,南,3室2厅2卫,中楼层 （8层）,2000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2023343660321472512.html,null
整租·碧桂园从化1960 3室2厅 南,从化,河滨北路,碧桂园从化1960,70.0,南,3室2厅2卫,中楼层 （7层）,2900,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2023341666240299008.html,3天前维护
整租·智汇国际 2室0厅 南,从化,太平镇,智汇国际,110.0,南,2室0厅1卫,中楼层 （25层）,5000,近地铁|精装,https://gz.lianjia.com/zufang/GZ2023363873565835264.html,null
整租·碧桂园从化1960 1室1厅 北,从化,河滨北路,碧桂园从化1960,40.0,北,1室1厅1卫,高楼层 （7层）,1000,精装,https://gz.lianjia.com/zufang/GZ2023374919357693952.html,null
整租·时代印象 3室2厅 南,从化,太平镇,时代印象,98.35,南,3室2厅2卫,高楼层 （32层）,2300,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2023622811142062080.html,null
整租·时代印象 3室2厅 南,从化,太平镇,时代印象,98.35,南,3室2厅2卫,高楼层 （32层）,2300,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ2023623579341422592.html,null
整租·人盛巴厘天地 3室2厅 东南,从化,神岗镇,人盛巴厘天地,104.0,东,3室2厅2卫,低楼层 （17层）,1500,双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2023262164709539840.html,null
整租·星汇峰 1室1厅 东南,从化,太平镇,星汇峰,48.0,东,1室1厅1卫,高楼层 （6层）,1300,精装,https://gz.lianjia.com/zufang/GZ2023287354537541632.html,null
整租·利泰花林湖畔 3室2厅 南,从化,鳌头镇,利泰花林湖畔,102.0,南,3室2厅2卫,高楼层 （10层）,1700,精装|双卫生间,https://gz.lianjia.com/zufang/GZ2023335508188332032.html,null
整租·大城云山 1室1厅 南,从化,太平镇,大城云山,60.0,南,1室1厅1卫,中楼层 （9层）,1300,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ2023345755808333824.html,1天前维护
整租·东成路 2室2厅 东北,从化,河滨北路,东成路,65.0,东,2室2厅1卫,高楼层 （6层）,900,,https://gz.lianjia.com/zufang/GZ2010679226847461376.html,4天前维护
整租·保利时代 3室2厅 西南,从化,江浦街,保利时代,91.0,南,3室2厅2卫,中楼层 （27层）,2500,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2010977262211432448.html,null
整租·新光百德广场 1室1厅 南,从化,太平镇,新光百德广场,45.5,南,1室1厅1卫,中楼层 （16层）,1100,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ2011109117103439872.html,null
整租·新村路 3室2厅 南,从化,旧城区,新村路,120.0,南,3室2厅1卫,中楼层 （9层）,1300,精装,https://gz.lianjia.com/zufang/GZ2011310526042210304.html,2天前维护
整租·镇北路 3室2厅 南,从化,旧城区,镇北路,100.0,南,3室2厅1卫,中楼层 （5层）,1200,精装,https://gz.lianjia.com/zufang/GZ2023713171319029760.html,null
整租·托斯卡纳(从化区) 3室2厅 南,从化,新城片区,托斯卡纳(从化区),105.0,南,3室2厅1卫,高楼层 （10层）,2500,,https://gz.lianjia.com/zufang/GZ2023961879914741760.html,1天前维护
整租·智杰雅筑 3室1厅 东北,从化,河滨北路,智杰雅筑,92.0,东,3室1厅1卫,高楼层 （10层）,2200,,https://gz.lianjia.com/zufang/GZ2023980206812823552.html,null
整租·珠江国际城 3室2厅 东北,从化,神岗镇,珠江国际城,83.0,东,3室2厅1卫,低楼层 （28层）,1800,新上|精装,https://gz.lianjia.com/zufang/GZ2046886006124183552.html,4天前维护
整租·盛会青云府 2室2厅 东北,从化,江浦街,盛会青云府,85.0,东,2室2厅1卫,中楼层 （18层）,2800,新上|近地铁|精装,https://gz.lianjia.com/zufang/GZ2046900728114446336.html,2天前维护
整租·珠光山水御苑 2室1厅 西南,从化,江浦街,珠光山水御苑,78.0,南,2室1厅1卫,中楼层 （32层）,1500,新上|精装,https://gz.lianjia.com/zufang/GZ2047165186254569472.html,2天前维护
整租·碧桂园荔山雅筑 3室2厅 北,从化,赤草,碧桂园荔山雅筑,103.0,北,3室2厅2卫,中楼层 （26层）,2000,新上|近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ2047170880185827328.html,3天前维护
整租·时代印象 3室2厅 南,从化,太平镇,时代印象,100.0,南,3室2厅2卫,中楼层 （32层）,2500,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang/GZ2029430981307400192.html,5天前维护
整租·欣荣宏国际商贸城 3室2厅 南,从化,江浦街,欣荣宏国际商贸城,100.0,南,3室2厅1卫,中楼层 （18层）,3000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang/GZ2029429471982911488.html,null
整租·富力泉天下 4室2厅 南,从化,温泉镇,富力泉天下,150.0,南,4室2厅2卫,高楼层 （18层）,2200,精装|双卫生间,https://gz.lianjia.com/zufang/GZ2029471808113082368.html,4天前维护
整租·紫泉翠荔嘉园 3室2厅 南/北,从化,太平镇,紫泉翠荔嘉园,105.0,南,3室2厅2卫,高楼层 （6层）,1500,双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2029513293604847616.html,null
整租·方圆明月山溪 4室2厅 南,从化,温泉镇,方圆明月山溪,181.0,南,4室2厅3卫,中楼层 （12层）,3000,,https://gz.lianjia.com/zufang/GZ2036284042902503424.html,null
整租·君源御湖城 2室2厅 南,从化,江浦街,君源御湖城,81.0,南,2室2厅1卫,低楼层 （16层）,1300,精装|随时看房,https://gz.lianjia.com/zufang/GZ2036356065116815360.html,null
整租·珠江国际城 3室2厅 西南,从化,神岗镇,珠江国际城,116.0,南,3室2厅2卫,高楼层 （27层）,1800,双卫生间|随时看房,https://gz.lianjia.com/zufang/GZ2036353051480031232.html,null
整租·珠光御景山水城 3室2厅 南,从化,江浦街,珠光御景山水城,104.0,南,3室2厅2卫,低楼层 （32层）,2000,双卫生间,https://gz.lianjia.com/zufang/GZ2036380467090948096.html,4天前维护
